index,ATM ID,Category,Description,Title,_id,raw_result,key_0,key_1,key_2,key_3,text,key_4
2068,DFAT-10,Economics,"Australia and Indonesia’s broad partnership encompasses political, security, trade, economic and development cooperation. It is underpinned by substantial people-to-people and institutional links. Indonesia is currently Australia’s 12th-largest trading partner. Its location, geography and demography give Indonesia an important geopolitical and strategic role in the region. The Australia-Indonesia Economic Cooperation Partnership (AIECO) is a centrepiece of Australia’s economic partnership with Indonesia.    ",Australia-Indonesia Economic Cooperation Partnership,6162aa1fe1b7f5c73e6fe7e4,"[('region cooperation aieco', 0.7437), ('trade development cooperation', 0.677), ('cooperation aieco', 0.7091), ('trading partner', 0.5738), ('aieco centrepiece cooperation', 0.6332)]",indonesia,australia,partnership,econom," and ’s broad  encompasses political, security, trade,  and development . it is underpinned by substantial people-to-people and institutional links.  is currently ’s 12th-largest trading partner. its location, geography and demography give  an important geopolitical and strategic role in the region. the -    (aieco) is a centrepiece of ’s   with .    .-   ",cooper
2069,RFT PRN ED17/045432,Education and Training Services,"The research project has three workstreams.  Workstream One – Research (including identifying best practice STEM leadership approaches) to inform development of professional learning modules/resources and a supporting mentoring approach for principals as STEM leaders.  Workstream Two – Develop and pilot the professional learning modules and mentoring resources in this research project.  Workstream Three – Over the life of the research project, monitor and evaluate the resources and supporting mentoring model developed under the research project to:a. determine those best practice approaches that increase principals’ STEM capabilities;b. result in high quality and accessible resources being available at the end of the research project.",Principals as STEM Leaders – Building the Evidence Base to Improve Stem Learning,6162aa1fe1b7f5c73e6fe7e5,"[('mentoring approach workstream', 0.7583), ('development professional learning', 0.5986), ('mentoring resources project', 0.6346), ('resources project workstream', 0.5622), ('professional learning modules', 0.5905)]",stem,princip,research,leader,"the  project has three workstreams.  workstream one –  (including identifying best practice  hip approaches) to inform development of professional learning modules/resources and a supporting  approach for  as  .  workstream two – develop and pilot the professional learning modules and  resources in this  project.  workstream three – over the life of the  project, monitor and evaluate the resources and supporting  model developed under the  project to:a. determine those best practice approaches that increase ’  capabilities;b. result in high quality and accessible resources being available at the end of the  project.. as   – building the evidence base to improve  learning",mentor
2070,2017-07-11,Military science and research,Wizard of Aus 2018 An Autonomous Warrior 2018 Trial,Wizard of Aus 2018 An Autonomous Warrior 2018 Trial,6162aa1fe1b7f5c73e6fe7e6,"[('aus autonomous aus', 0.8418), ('autonomous aus autonomous', 0.8138), ('aus autonomous', 0.8243), ('autonomous aus', 0.8208), ('autonomous', 0.5616)]",2018,wizard,warrior,trial, of aus  an    . of aus  an    ,autonom
2071,DFAT-200,Management advisory services,The Pacific Labour Facility (PLF)   ,IMPLEMENTATION OF THE PACIFIC LABOUR FACILITY,6162aa1fe1b7f5c73e6fe7e7,"[('implementation', 0.6975)]",labour,pacif,plf,facil,the    ()   . of the   ,implement
2072,PROC- 9175427,Crop production and management and protection,"GRDC relies on periodic economic surveys on the costs of disease, weeds and invertebrate pests when making investment decisions. GRDC needs better information to support a seasonal or twice seasonal situation analysis on biotic threats to improve investment decisions and to alert growers to changes in abundance of current threats or movement of new threats into different regions, or changes in biology of weeds pests or diseases or increased resistance of these threats. The development of new tools for trapping biotic threats will assist in providing some of this data for pests and disease but not weeds. The grains industry has a high adoption of agronomic consultants, and the use of electronic recording platforms (both commercial agronomists and growers).  The utilisation of this rich source of biotic threat information has not been attempted. This investment is to scope the feasibility of integrating the skills of agronomists and/or the records they or grower keep to provide a more detailed picture of the current distribution and abundance of biotic threats. Integration of these data could lead to: the provision of improved pest alerts to growers; determination of changes in species abundance and temporal activity; warnings of the appearance of new biotic threats; development of resistance and management options being implemented by growers.","SMART Surveillance for pests, diseases and weeds",6162aa1fe1b7f5c73e6fe7e8,"[('surveillance diseases weeds', 0.5743), ('analysis biotic threats', 0.5207), ('weeds grains industry', 0.5455), ('agronomic', 0.4585), ('provision improved pest', 0.445)]",alert,determin,grower,pest,"grdc relies on periodic economic surveys on the costs of disease,  and invertebrate  when making investment decisions. grdc needs better information to support a seasonal or twice seasonal situation analysis on biotic threats to improve investment decisions and to alert  to changes in abundance of current threats or movement of new threats into different regions, or changes in biology of   or diseases or increased resistance of these threats. the development of new tools for trapping biotic threats will assist in providing some of this data for  and disease but not . the grains industry has a high adoption of agronomic consultants, and the use of electronic recording platforms (both commercial agronomists and ).  the utilisation of this rich source of biotic threat information has not been attempted. this investment is to scope the feasibility of integrating the skills of agronomists and/or the records they or grower keep to provide a more detailed picture of the current distribution and abundance of biotic threats. integration of these data could lead to: the provision of improved pest  to ;  of changes in species abundance and temporal activity; warnings of the appearance of new biotic threats; development of resistance and management options being implemented by ..smart surveillance for , diseases and ",weed
2073,PRI-00003830,Management advisory services,The Department is responsible for identifying a site for a purpose-built facility to ensure consistent and centralised management and handling of Australia’s radioactive waste (Facility).   ,National Radioactive Waste Management Facility Site Characterisation,6162aa1fe1b7f5c73e6fe7e9,"[('national site characterisation', 0.6856), ('responsible identifying site', 0.6842), ('australia national site', 0.6823), ('identifying site purpose', 0.621), ('site characterisation', 0.625)]",facil,radioact,wast,manag,the department is responsible for identifying a  for a purpose-built  to ensure consistent and centralised  and handling of australia’s   ().   .national      characterisation,site
2074,FIN/024/17,Management advisory services,"The Department of Finance seeks to engage a Business Adviser to provide recommendations on the development and desing of alternative service delivery models for the Comcover function in areas including: policy engagement, claims management, risk management, and ICT services. The key tasks include a review and business needs analysis of the services Comcover requires: development of a Report that identifies opportunities to optimise Comcover service delivery, including consideration of potential systems/online technologies; and the provision of specialist advice on a possible approach to market for Comcover services.",Business adviser to Comcover,6162aa1fe1b7f5c73e6fe7ea,"[('alternative delivery models', 0.5631), ('approach market adviser', 0.53), ('technologies provision specialist', 0.5341), ('policy engagement', 0.4785), ('provide recommendations development', 0.4781)]",comcov,busi,servic,manag,"the department of finance seeks to engage a  adviser to provide recommendations on the development and desing of   delivery models for the  function in areas including: policy engagement, claims , risk , and ict s. the key tasks include a review and  needs analysis of the s  requires: development of a report that identifies opportunities to optimise   delivery, including consideration of potential systems/online technologies; and the provision of specialist advice on a possible approach to market for  s.. adviser to ",altern
2075,ACCC 2017-03,Management advisory services,Request for tender for the provision of expert consultancy services related to allowed rates of return for regulated infrastructure,Expert Consultancy Services Related to Allowed Rates of Return for Regulated Infrastructure,6162aa1fe1b7f5c73e6fe7eb,"[('rates regulated services', 0.7532), ('request tender provision', 0.6557), ('allowed rates regulated', 0.7163), ('regulated services related', 0.6846), ('rates regulated', 0.6867)]",expert,consult,infrastructur,return,request for tender for the provision of   services related to allowed rates of  for  .  services related to allowed rates of  for  ,regul
2076,FIN15BPAM3290-A,Management advisory services,The Commonwealth of Australia represented by the Department of Finance (Finance) is making an approach to the market seeking additional suppliers to join the Business Advisory Services Panel to provide Business Advisory Services (Services) to Finance.,Business Advisory Services under a Panel Arrangement,6162aa1fe1b7f5c73e6fe7ec,"[('provide finance arrangement', 0.5988), ('commonwealth australia', 0.5544), ('additional suppliers', 0.5318), ('join provide finance', 0.5419), ('market seeking additional', 0.4965)]",advisori,servic,busi,panel,the commonwealth of australia represented by the department of  () is making an approach to the market seeking additional suppliers to join the     to provide    () to ..   under a  arrangement,financ
2077,ASA RFP PRN_12648,Education and Training Services,Request for Proposal (RFP) No. PRN_12648 for the provision of executive coaching services.,Executive Coaching Services,6162aa1fe1b7f5c73e6fe7ed,"[('proposal provision services', 0.7656), ('request proposal provision', 0.7633), ('proposal provision', 0.7339), ('request proposal', 0.6643), ('proposal', 0.5794)]",coach,execut,rfp,prn_12648,request for  () no.  for the provision of   services..  services,propos
2078,DFAT195,Management advisory services,Panel for the Provision of Professional Services - Property and Construction,Professional Services - Property and Construction,6162aa1fe1b7f5c73e6fe7ee,"[('panel provision', 0.6173), ('panel', 0.4767), ('provision', 0.3904)]",profession,construct,servic,properti, for the provision of   -  and .  -  and ,panel
2079,GA2017/4223,Earth science services,"Geoscience Australia and its partner, the Geological Survey of Western Australia (GSWA), are undertaking a collaborative program of airborne gravity surveys over a number of Project Areas in northern and eastern parts of Western Australia. The objective of the surveys is the collection of gravity data at 5 km or shorter wavelength resolution to help characterise regional geological elements of the regions.",Provision of Airborne Gravity Services.,6162aa1fe1b7f5c73e6fe7ef,"[('geoscience partner geological', 0.6624), ('regions provision airborne', 0.5463), ('geological western undertaking', 0.6334), ('geoscience', 0.6429), ('characterise regional geological', 0.6033)]",australia,graviti,survey,gswa,"geoscience  and its partner, the   of western  (), are undertaking a collaborative program of airborne   over a number of project areas in northern and eastern parts of western . the objective of the  is the collection of  data at 5 km or shorter wavelength resolution to help characterise regional  elements of the regions..provision of airborne  services.",geolog
2080,PRI-00003826,Management advisory services,The goal of the campaign is to increase the use of Performance Solutions by Property Developers and appropriate Building Owners.,Communication Campaign for the National Construction Code,6162aa1fe1b7f5c73e6fe7f0,"[('performance solutions property', 0.6093), ('property developers appropriate', 0.6054), ('owners national code', 0.4849), ('solutions property developers', 0.5819), ('use performance solutions', 0.5719)]",commun,campaign,build,construct,the goal of the  is to increase the use of performance solutions by  developers and appropriate  owners..  for the national  code,properti
2081,ED17/020794,Education and Training Services,"The Department, in its capacity as the lead government agency providing national leadership in education, skills and training, is seeking advice on how best to validate the Foundation Skills Assessment Toll (FSAT); an interactive online tool designed to identify and measure an individual’s foundation skill levels, primarily in a vocational education and training context.  The Department is also seeking advice on how to ensure FSAT meets the Customer’s and user needs",Independent Review of the Validation of the Foundation Skills Assessment Tool,6162aa1fe1b7f5c73e6fe7f1,"[('validate fsat interactive', 0.629), ('measure individual skill', 0.4548), ('advice ensure fsat', 0.5817), ('best validate fsat', 0.5994), ('fsat interactive online', 0.5768)]",skill,assess,foundat,toll,"the department, in its capacity as the lead government agency providing national leadership in education,  and training, is seeking advice on how best to validate the     (); an interactive online tool designed to identify and measure an individual’s  skill levels, primarily in a vocational education and training context.  the department is also seeking advice on how to ensure  meets the customer’s and user needs.independent review of the validation of the    tool",fsat
2082,0639,Education and Training Services,Technical Trade Training for Army is provided at the Army School of Electrical and Mechanical Engineering (ASEME) based at ALTC.,Technical Trades Training for Army,6162aa1fe1b7f5c73e6fe7f2,"[('trade provided school', 0.6416), ('electrical mechanical engineering', 0.5934), ('engineering based altc', 0.5157), ('school electrical mechanical', 0.5746), ('engineering', 0.5271)]",train,armi,technic,asem, trade  for  is provided at the  school of electrical and mechanical  () based at altc.. trades  for ,engin
2083,2017/4371,Education and Training Services,Greenhouse and Energy Audit Assurance Training,Greenhouse and Energy Audit Assurance Training,6162aa1fe1b7f5c73e6fe7f3,"[('energy', 0.696), ('energy energy', 0.6441)]",greenhous,audit,assur,train, and    . and    ,energi
2084,HUB-16-PIN-SIF-001 b,Military science and research,Defence Innovation Hub - Procurement of Military Science and Research Services. ,Defence Innovation Hub - Call for Submissions,6162aa1fe1b7f5c73e6fe7f4,"[('military science research', 0.7888), ('research services submissions', 0.6473), ('military science', 0.7656), ('science research services', 0.5725), ('military', 0.572)]",hub,innov,procur,defenc,   -  of military  and research services. .   - call for submissions,scienc
2085,DFAT-162,Education and Training Services,Australia Pacific Training Coalition (APTC),Australia Pacific Training Coalition (APTC),6162aa1fe1b7f5c73e6fe7f5,"[('australia australia', 0.7702), ('australia', 0.7586)]",aptc,coalit,train,pacif,    ().    (),australia
2086,DFAT-164,Management advisory services,Emerging Markets Impact Investment Fund - Invesment Manager,Emerging Markets Impact Investment Fund - Investment Manager,6162aa1fe1b7f5c73e6fe7f6,"[('impact fund invesment', 0.9647), ('invesment impact fund', 0.9415), ('fund invesment impact', 0.8863), ('impact fund', 0.8635), ('invesment impact', 0.7438)]",manag,emerg,invest,market,    fund - invesment .    fund -  ,impact
2087,APSC 2017/0213,Education and Training Services,eLearning Services for Induction - Develop a number of eLearning modules to support induction.,eLearning Services for Induction,6162aa1fe1b7f5c73e6fe7f7,"[('support', 0.5467), ('develop', 0.5006), ('develop number support', 0.5037), ('develop number', 0.4029), ('number support', 0.4099)]",induct,elearn,servic,modul,  for  - develop a number of   to  ..  for ,support
2088,PROC-9175497,Crop production and management and protection,"The GRDC is seeking applications for Tactics to improve crop establishment in a drying soil profile in the Albany, Esperance, Kwinana East, Geraldton port zones.",Tactics to improve crop establishment in a drying soil profile in the Western Region,6162aa1fe1b7f5c73e6fe7f8,"[('zones tactics improve', 0.5961), ('grdc seeking applications', 0.5076), ('tactics improve profile', 0.5462), ('applications tactics', 0.5188), ('tactics improve', 0.5691)]",establish,crop,dri,soil,"the grdc is seeking applications for  to improve   in a   profile in the albany, esperance, kwinana east, geraldton port zones.. to improve   in a   profile in the western region",tactic
2089,ASA RFP PRN_12691,Education and Training Services,Request for Proposal (RFP) for Career Transition Support Services. Airservices Australia RFP No. PRN_12691,Career Transition Support Services,6162aa1fe1b7f5c73e6fe7f9,"[('airservices australia prn_12691', 0.7879), ('proposal services airservices', 0.7563), ('australia prn_12691 services', 0.7068), ('services airservices australia', 0.664), ('request proposal services', 0.6401)]",rfp,career,transit,support,request for proposal () for    . air australia  no. prn_12691.   ,servic
2090,PROC-9175493,Crop production and management and protection,The GRDC is seeking applications for Crop agronomy packages for current and emerging high rainfall zone (HRZ) growers in the Albany and Esperance port zones.,Crop agronomy packages for current and emerging high rainfall zone (HRZ) growers in the Western Region,6162aa1fe1b7f5c73e6fe7fa,"[('hrz growers albany', 0.5833), ('grdc seeking applications', 0.5817), ('packages current emerging', 0.4935), ('growers western region', 0.5314), ('growers albany esperance', 0.5684)]",crop,agronomi,zone,rainfal,the grdc is seeking applications for   packages for current and emerging high   (hrz)  in the albany and esperance port ..  packages for current and emerging high   (hrz)  in the western region,grower
2091,PROC-9175494,Crop production and management and protection,"The GRDC is seeking applications for Snails, slugs and slaters in Western Australia:  Case studies of growers in WA’s southern coastal region – An initiative of the Albany and Esperance port zone Regional Cropping Solutions Network","Snails, slugs and slaters in Western Australia: Case studies of growers in WA's southern coastal region",6162aa1fe1b7f5c73e6fe7fb,"[('snails slaters western', 0.6414), ('growers wa', 0.5355), ('snails', 0.5276), ('australia case studies', 0.4066), ('snails slaters', 0.5732)]",applic,seek,grdc,slug,"the  is   for ,  and slaters in western australia:  case studies of growers in wa’s southern coastal region – an initiative of the albany and esperance port zone regional cropping solutions network.,  and slaters in western australia: case studies of growers in wa's southern coastal region",snail
2092,PROC-9175495,Crop production and management and protection,The GRDC is seeking applications for Demonstrations of legumes crops for reliable profitability in the Western Region  ,Demonstrations of legumes crops for reliable profitability in the Western Region,6162aa1fe1b7f5c73e6fe7fc,"[('applications reliable western', 0.7538), ('grdc seeking applications', 0.6543), ('western region reliable', 0.7251), ('reliable western region', 0.7111), ('region reliable western', 0.6763)]",demonstr,legum,crop,profit,the grdc is seeking applications for  of   for   in the western region  . of   for   in the western region,reliabl
2093,PROC-9175507,Crop production and management and protection,The GRDC is seeking applications for Best practice glyphosate use for Esperance port zone growers,Best practice glyphosate use for Esperance port zone growers,6162aa1fe1b7f5c73e6fe7fd,"[('use zone best', 0.7295), ('grdc seeking applications', 0.5765), ('practice use zone', 0.7018), ('use zone', 0.6978), ('zone best practice', 0.6789)]",glyphos,port,esper,grower,the grdc is seeking applications for best practice  use for    .best practice  use for    ,zone
2094,PROC-9175496,Crop production and management and protection,The GRDC is seeking applications for Making lupins profitable again in the northern wheat belt of the Western Region  ,Making lupins profitable again in the northern wheat belt of the Western Region,6162aa1fe1b7f5c73e6fe7fe,"[('applications northern belt', 0.7149), ('grdc seeking applications', 0.682), ('belt western region', 0.6258), ('region northern belt', 0.6492), ('grdc seeking', 0.6366)]",profit,lupin,wheat,make,the grdc is seeking applications for    again in the northern   of the western region  .   again in the northern   of the western region,belt
2095,PROC-9175498,Crop production and management and protection,The GRDC is seeking applications for Assessment of some harvest weed seed management options for Geraldton port zone,Assessment of some harvest weed seed management options for Geraldton port zone,6162aa1fe1b7f5c73e6fe7ff,"[('port zone assessment', 0.6727), ('grdc seeking applications', 0.6432), ('management options port', 0.6033), ('options port zone', 0.6348), ('zone assessment management', 0.5266)]",weed,harvest,seed,geraldton,the grdc is seeking applications for assessment of some    management options for   zone.assessment of some    management options for   zone,port
2096,PROC-9175499,Crop production and management and protection,The GRDC is seeking applications for ‘Yardstick’ Demonstrations for the Western Region ,'Yardstick' Demonstrations for the Western Region,6162aa1fe1b7f5c73e6fe800,"[('grdc seeking region', 0.857), ('grdc seeking', 0.6639), ('seeking region', 0.64), ('seeking region region', 0.6162), ('region', 0.568)]",demonstr,yardstick,applic,western,the grdc is seeking  for ‘’  for the   .''  for the  ,region
2097,PROC-9175502,Crop production and management and protection,The GRDC is seeking applications for Simple identification of on-farm lime sources in the Western Region,Simple identification of on-farm lime sources in the Western Region,6162aa1fe1b7f5c73e6fe801,"[('region simple identification', 0.6043), ('grdc seeking applications', 0.5342), ('applications simple identification', 0.5349), ('identification region', 0.5461), ('identification region simple', 0.5635)]",lime,farm,sourc,western,the grdc is seeking applications for simple  of on-   in the  region.simple  of on-   in the  region,identif
2098,PROC-9175500,Crop production and management and protection,The GRDC is seeking applications for Identification of limiting factors providing the biggest ROI for growers in the Kwinana East port zone.,Identification of limiting factors providing the biggest ROI for growers in the Kwinana East port zone.,6162aa1fe1b7f5c73e6fe802,"[('roi growers east', 0.5714), ('seeking applications identification', 0.5243), ('providing biggest roi', 0.5027), ('growers east port', 0.5629), ('biggest roi growers', 0.5576)]",factor,grdc,limit,kwinana,the  is seeking applications for identification of   providing the biggest roi for  in the  east port zone..identification of   providing the biggest roi for  in the  east port zone.,grower
2099,PROC-9175503,Crop production and management and protection,The GRDC is seeking applications for A review of Seeding Systems that provide improved crop establishment for Growers in the Kwinana East port Zone.,A review of Seeding Systems that provide improved crop establishment for Growers in the Western Region,6162aa1fe1b7f5c73e6fe803,"[('kwinana east port', 0.5909), ('grdc seeking applications', 0.5744), ('port zone review', 0.5656), ('improved kwinana east', 0.5514), ('east port zone', 0.5213)]",establish,seed,crop,grower,the grdc is seeking applications for a review of  systems that provide improved   for  in the kwinana east  zone..a review of  systems that provide improved   for  in the western region,port
2100,PROC-9175504,Crop production and management and protection,The GRDC is seeking applications for Focus Farms fighting weed foes in the Kwinana West port zone,Focus Farms fighting weed foes in the Kwinana West port zone,6162aa1fe1b7f5c73e6fe804,"[('kwinana west port', 0.6867), ('grdc seeking applications', 0.6212), ('port zone foes', 0.5984), ('applications foes kwinana', 0.6193), ('zone foes kwinana', 0.598)]",farm,weed,fight,focu,the grdc is seeking applications for     foes in the  west port zone.    foes in the  west port zone,kwinana
2101,PROC-9175505,Crop production and management and protection,Optimising timing and rate of Nitrogen application in waterlogging conditions in the Albany and Esperance port zones.,Optimising timing and rate of Nitrogen application in waterlogging conditions in the Western Region,6162aa1fe1b7f5c73e6fe805,"[('albany esperance zones', 0.6357), ('application conditions western', 0.5241), ('application conditions albany', 0.5808), ('zones timing rate', 0.4902), ('conditions albany esperance', 0.5898)]",nitrogen,waterlog,optimis,port, timing and rate of  application in  conditions in the  and esperance  zones.. timing and rate of  application in  conditions in the western region,albani
2102,PROC-9175518,Crop production and management and protection,"The GRDC is seeking applications for Summer Cropping Demonstrations for the Albany, Esperance, Kwinana East and Geraldton Port Zones. ",Summer Cropping Demonstrations in the Western Region,6162aa1fe1b7f5c73e6fe806,"[('grdc seeking albany', 0.7272), ('geraldton port zones', 0.5862), ('grdc seeking', 0.6627), ('esperance kwinana east', 0.5275), ('seeking albany esperance', 0.5589)]",crop,demonstr,summer,applic,"the grdc is   for    for the albany, esperance, kwinana east and geraldton port zones. .   in the western region",seek
2103,PROC-9175491,Crop production and management and protection,"The GRDC is seeking applications for  ‘Ripper Gauge’ Demonstration Sites in the Albany, Esperance, Kwinana East, Kwinana West port zones",'Ripper Gauge' Demonstration Sites in the Western Region,6162aa1fe1b7f5c73e6fe807,"[('grdc seeking applications', 0.7433), ('kwinana west port', 0.5421), ('applications albany esperance', 0.5913), ('grdc seeking', 0.6336), ('seeking applications', 0.5497)]",gaug,ripper,demonstr,site,"the grdc is  applications for  ‘ ’   in the albany, esperance, kwinana east, kwinana west port zones.' '   in the western region",seek
2104,DFAT-181,Management advisory services,Australian Sports Partnership Program (ASPP)   ,Australian Sports Partnership Program,6162aa1fe1b7f5c73e6fe808,"[('program program', 0.8585), ('program', 0.8108)]",aspp,partnership,australian,sport,    ()   .   ,program
2105,Proc-9175501,Crop production and management and protection,"The Australian canola industry has produced on average 3.5 million tonnes annually over the past 5 years, with exports alone resulting in $1.6 billion annually. In addition to direct profits from canola production, canola is an essential part of the cropping system, providing significant and reliable yield benefits through the control of diseases and weeds for subsequent cereal crops. The projection for the Australian canola industry is to produce 6.1 million tonnes per year by 2025 (Australian Oilseeds Federation). Some of the main limitations to this expansion and threats to the canola industry are from diseases, especially those caused by fungi. Without the continual control of diseases such as blackleg and sclerotinia stem rot, the canola industry cannot be sustainable or profitable. Furthermore, with the continual expansion of the canola industry the impact of these diseases will only increase due to the intensification of rotations and greater amounts of disease inoculum. The total estimated area planted with canola in 2016 was 615,661 hectares (Northern region), 654,023 hectares (Southern region) and 2,541,302 hectares (Western region) with an average of at least 50% of this being impacted by diseases particularly in the medium-high rainfall zones. The price per tonne in 2016/2017 was $520 and the yield was estimated at 1.4 tonnes per hectare averaged across all regions. With 15% diseases impact, the cost to the industry was over $200M. The aim of this research is to further develop the existing national canola pathology program to maintain the profitability of the canola industry. The project will monitor all diseases of canola and provide information to farmers regarding management of these diseases and risk of yield loss ensuring enduring profitability to the Australian canola growers.","National Canola Pathology Program – epidemiology, surveillance and management strategies",6162aa1fe1b7f5c73e6fe809,"[('production essential cropping', 0.5594), ('produce tonnes year', 0.5491), ('2025 oilseeds', 0.5162), ('estimated area planted', 0.4988), ('crops projection industry', 0.5229)]",canola,australian,diseas,million,"the   industry has produced on average 3.5  tonnes annually over the past 5 years, with exports alone resulting in $1.6 billion annually. in addition to direct profits from  production,  is an essential part of the  system, providing significant and reliable yield benefits through the control of  and weeds for subsequent cereal . the projection for the   industry is to produce 6.1  tonnes per year by 2025 ( oilseeds federation). some of the main limitations to this expansion and threats to the  industry are from , especially those caused by fungi. without the continual control of  such as blackleg and sclerotinia stem rot, the  industry cannot be sustainable or profitable. furthermore, with the continual expansion of the  industry the impact of these  will only increase due to the intensification of rotations and greater amounts of disease inoculum. the total estimated area planted with  in 2016 was 615,661 hectares (northern region), 654,023 hectares (southern region) and 2,541,302 hectares (western region) with an average of at least 50% of this being impacted by  particularly in the medium-high rainfall zones. the price per tonne in 2016/2017 was $520 and the yield was estimated at 1.4 tonnes per hectare averaged across all regions. with 15%  impact, the cost to the industry was over $200m. the aim of this research is to further develop the existing national  pathology program to maintain the profitability of the  industry. the project will monitor all  of  and provide information to farmers regarding management of these  and risk of yield loss ensuring enduring profitability to the   growers..national  pathology program – epidemiology, surveillance and management strategies",crop
2106,GA2017/4011,Earth science services,Geoscience Australia is issuing this RFT to establish a panel of Suppliers that provides Acquisition and Supply of Airborne Geophysical (Magnetic and Radiometric) Data.,"Acquisition, processing and supply of airborne geophysical (magnetic and radiometric) data panel",6162aa1fe1b7f5c73e6fe80a,"[('supply airborne geophysical', 0.6315), ('provides acquisition supply', 0.5747), ('radiometric data acquisition', 0.5608), ('acquisition supply airborne', 0.6256), ('data acquisition', 0.5532)]",australia,geoscienc,rft,panel,"  is issuing this  to establish a  of suppliers that provides  and supply of airborne geophysical (magnetic and radiometric) data.., processing and supply of airborne geophysical (magnetic and radiometric) data ",acquisit
2107,DNP-MPA-1718-026,Management advisory services,"Monitoring, Evaluation, Reporting and Improvement Framework for Australian Marine Parks","Monitoring, Evaluation, Reporting and Improvement Framework for Australian Marine Parks",6162aa1fe1b7f5c73e6fe80b,"[('reporting framework monitoring', 0.7527), ('monitoring evaluation', 0.717), ('evaluation reporting framework', 0.7406), ('framework monitoring evaluation', 0.7167), ('monitoring evaluation reporting', 0.7366)]",marin,park,australian,improv,", evaluation, reporting and  framework for   ., evaluation, reporting and  framework for   ",monitor
2108,AEC17/295,Strategic planning consultation services,Assessment of the AEC's Learning Coordination Unit progress towards outcomes.,Evaluation of Learning Outcomes,6162aa1fe1b7f5c73e6fe80c,"[('unit progress evaluation', 0.8742), ('assessment unit progress', 0.8438), ('progress evaluation', 0.7695), ('unit progress', 0.7485), ('assessment unit', 0.6372)]",learn,aec,coordin,outcom,assessment of the 's   unit  towards ..evaluation of  ,progress
2109,PRI-00003857,Education and Training Services,"The successful Supplier will be required to develop, deliver and gather feedback for up to 8 full day group learning workshops on How to grow your Mining Equipment, Technology and Services (METS) business by raising capital and developing new products and services through university collaborations.","Entrepreneurs' Programme Learning Event series on How to grow your Mining Equipment, Technology and Services business.",6162aa1fe1b7f5c73e6fe80d,"[('supplier required develop', 0.6165), ('learning mining equipment', 0.5834), ('entrepreneurs programme learning', 0.5295), ('successful supplier', 0.542), ('develop deliver gather', 0.4448)]",grow,workshop,busi,met,"the successful  will be required to develop, deliver and gather feedback for up to 8 full day group learning  on how to  your mining equipment, technology and services ()  by raising capital and developing new products and services through university collaborations..entrepreneurs' programme learning event series on how to  your mining equipment, technology and services .",supplier
2110,PROC-9175512,Crop production and management and protection,GRDC invites tenders from suitable contractor(s) to establish a participatory pilot program to develop and promote tools to better use Bureau of Meteorology weather data and seasonal outlook forecasts.  A small group of advisors will be up-skilled and their knowledge and experiences used to better understand the implications of seasonal forecasts and strategies to manage risk and increase profitability.  The information generated from the program will enable the development of guidelines and “rules of thumb”. It is expected that this investment will draw upon and add value to existing related investments including the outcomes of the Managing Climate Variability R&D Program and the Forewarned is forearmed: equipping farmers and agricultural value chains to proactively manage the impacts of extreme climate events Rural R&D for Profit investment.   This proposed investment would be undertaken over a two-year period from 1 March 2018 to 29 February 2020 and will be delivered across the GRDC Southern Region.,Using seasonal forecast information and tools to manage risk and increase profitability in the Southern Region,6162aa1fe1b7f5c73e6fe80e,"[('grdc invites tenders', 0.449), ('increase profitability southern', 0.4446), ('use bureau meteorology', 0.4218), ('tools manage risk', 0.3951), ('equipping farmers agricultural', 0.4154)]",climat,forecast,season,rural, invites tenders from suitable contractor(s) to establish a participatory pilot program to develop and promote tools to better use bureau of meteorology weather data and  outlook s.  a small group of advisors will be up-skilled and their knowledge and experiences used to better understand the implications of  s and strategies to manage risk and increase profitability.  the information generated from the program will enable the development of guidelines and “rules of thumb”. it is expected that this investment will draw upon and add value to existing related investments including the outcomes of the managing  variability r&d program and the forewarned is forearmed: equipping farmers and agricultural value chains to proactively manage the impacts of extreme  events  r&d for profit investment.   this proposed investment would be undertaken over a two-year period from 1 march 2018 to 29 february 2020 and will be delivered across the  southern region..using   information and tools to manage risk and increase profitability in the southern region,grdc
