index,ATM ID,Category,Description,Title,_id,result,text,raw_result,items,key_1,first_result
2371,DFAT-300,Education and Training Services,Australia Awards Myanmar,Australia Awards Myanmar,6162aa1fe1b7f5c73e6fe93d,,australia  myanmar.australia  myanmar,"[('australia awards myanmar', 0.9769), ('australia', 0.4356), ('awards', 0.4991), ('myanmar', 0.6976), ('australia awards', 0.7326)]",2371,award,"[('australia myanmar', 0.9747), ('australia myanmar australia', 0.9742), ('myanmar australia', 0.9676), ('myanmar australia myanmar', 0.935), ('myanmar', 0.7907)]"
2372,PROC-9176069,Crop production and management and protection,Maintaining production systems on acidifying sub-soils by amelioration with commercial machinery,Maintaining production systems on acidifying sub-soils by amelioration with commercial machinery,6162aa1fe1b7f5c73e6fe93e,,maintaining production systems on acidifying -soils by amelioration with commercial machinery.maintaining production systems on acidifying -soils by amelioration with commercial machinery,"[('acidifying sub soils', 0.7699), ('commercial machinery', 0.3884), ('sub', 0.0822), ('maintaining', 0.2344), ('amelioration', 0.2317)]",2372,sub,"[('acidifying soils amelioration', 0.8248), ('production systems acidifying', 0.7397), ('systems acidifying soils', 0.787), ('acidifying soils', 0.7693), ('soils amelioration commercial', 0.66)]"
2373,PRI-00004118 V2,Education and Training Services,"Engage a suitable partner/s to assist the ABCB develop and deliver targeted, online CPD courses to the building and plumbing practitioner categories outlined in the Building Confidence Report.",Provision of online Continuing Professional Development courses for building practitioners,6162aa1fe1b7f5c73e6fe93f,,"engage a suitable partner/s to assist the abcb develop and deliver targeted, online cpd courses to the  and plumbing practitioner categories outlined in the  confidence report..provision of online continuing professional development courses for  practitioners","[('cpd courses building', 0.6292), ('targeted online', 0.213), ('confidence report provision', 0.3282), ('partner assist abcb', 0.3999), ('plumbing', 0.333)]",2373,build,"[('cpd courses plumbing', 0.6762), ('online continuing professional', 0.6263), ('plumbing practitioner categories', 0.6128), ('online cpd courses', 0.6091), ('continuing professional development', 0.6051)]"
2374,GA2019/3649,Earth science services,"Geoscience Australia (GA) operates and maintains a network of continuously operating Global Navigation Satellite System (GNSS) stations located Australia, Antarctica and the Pacific. The data from these stations is used for a myriad of scientific and societal positioning applications that range from measuring the tectonic motion of the Australian plate to supporting intelligent transport.   (a)This opportunity is one of a number which will provide GA with equipment to fully upgrade approximately 200 remote GNSS sites over the next 3 years.  (b)GA is expecting to build sites progressively over a 3 year project period to a standard engineering design, keeping equipment and suppliers as consistent as possible over this period.  (c)Under this opportunity, GA expects to be able to rely on a single supplier to support the required equipment for at least 7 years from installation.",The Provision of Ruggedized 12V Industrial PCs,6162aa1fe1b7f5c73e6fe940,,"geoscience australia (ga) operates and maintains a network of continuously operating global navigation satellite system () stations located australia, antarctica and the pacific. the data from these stations is used for a myriad of scientific and societal positioning applications that range from measuring the tectonic motion of the australian plate to supporting intelligent transport.   (a)this opportunity is one of a number which will provide ga with equipment to fully upgrade approximately 200 remote  sites over the next 3 years.  (b)ga is expecting to build sites progressively over a 3 year project period to a standard engineering design, keeping equipment and suppliers as consistent as possible over this period.  (c)under this opportunity, ga expects to be able to rely on a single supplier to support the required equipment for at least 7 years from installation..the provision of ruggedized 12v industrial pcs","[('navigation satellite gnss', 0.6645), ('industrial', 0.1204), ('installation provision', 0.2049), ('geoscience australia', 0.4485), ('ruggedized 12v', 0.274)]",2374,gnss,"[('geoscience australia ga', 0.5878), ('global navigation satellite', 0.581), ('provide ga equipment', 0.5499), ('australia ga operates', 0.5189), ('navigation satellite stations', 0.5298)]"
2375,GA2019/3771,Earth science services,"Geoscience Australia (GA) operates and maintains a network of continuously operating Global Navigation Satellite System (GNSS) stations located Australia, Antarctica and the Pacific. The data from these stations is used for a myriad of scientific and societal positioning applications that range from measuring the tectonic motion of the Australian plate to supporting intelligent transport.   (a)This opportunity is one of a number which will provide GA with equipment to fully upgrade approximately 200 remote GNSS sites over the next 3 years.  (b)GA is expecting to build sites progressively over a 3 year project period to a standard engineering design, keeping equipment and suppliers as consistent as possible over this period.  (c)Under this opportunity, GA expects to be able to rely on a single supplier to provision the required equipment. ",Provision of GNSS Antenna Splitter,6162aa1fe1b7f5c73e6fe941,,"geoscience australia (ga) operates and maintains a network of continuously operating global navigation satellite system () stations located australia, antarctica and the pacific. the data from these stations is used for a myriad of scientific and societal positioning applications that range from measuring the tectonic motion of the australian plate to supporting intelligent transport.   (a)this opportunity is one of a number which will provide ga with equipment to fully upgrade approximately 200 remote  sites over the next 3 years.  (b)ga is expecting to build sites progressively over a 3 year project period to a standard engineering design, keeping equipment and suppliers as consistent as possible over this period.  (c)under this opportunity, ga expects to be able to rely on a single supplier to provision the required equipment. .provision of  antenna splitter","[('navigation satellite gnss', 0.6883), ('australian plate supporting', 0.2791), ('build sites progressively', 0.2623), ('scientific societal', 0.1105), ('opportunity number provide', 0.1121)]",2375,gnss,"[('global navigation satellite', 0.6056), ('geoscience australia ga', 0.59), ('provision antenna splitter', 0.5329), ('provide ga equipment', 0.4898), ('navigation satellite stations', 0.5958)]"
2376,PROC-9176068,Crop production and management and protection,GRDC Research Scholarship,GRDC Research Scholarship,6162aa1fe1b7f5c73e6fe943,, research scholarship. research scholarship,"[('grdc research scholarship', 0.9747), ('research', 0.3937), ('scholarship', 0.6642), ('grdc', 0.6616), ('grdc research', 0.7779)]",2376,grdc,"[('research scholarship', 0.9704), ('scholarship research scholarship', 0.9546), ('research scholarship research', 0.9449), ('scholarship research', 0.9345), ('scholarship', 0.8136)]"
2377,DFAT 274,Management advisory services,"DFAT seeks to engage the services of a suitable Contractor to recruit, contract, mobilise and manage a small Support Unit.",Cyber Cooperation Program (CCP) Support Unit,6162aa1fe1b7f5c73e6fe944,,"dfat seeks to engage the services of a suitable contractor to recruit, contract, mobilise and manage a small  unit..cyber cooperation program (ccp)  unit","[('dfat seeks engage', 0.665), ('program ccp support', 0.5111), ('unit cyber', 0.412), ('contractor recruit contract', 0.3029), ('manage small support', 0.3704)]",2377,support,"[('dfat seeks engage', 0.6433), ('cooperation program ccp', 0.6011), ('dfat seeks', 0.6015), ('ccp unit', 0.5434), ('cyber cooperation program', 0.536)]"
2378,PROC-9176074,Crop production and management and protection,"   The National Variety Trials (NVT) provides Australian growers and advisers with access to independent, robust and relevant evaluation of crop varieties to assist in choosing varieties most suited to their environment. The national program of comparative crop variety testing delivers trial results from over 350 locations across the country for over 500 near-release or released varieties of wheat, barley, canola, oats, lupins, lentils, field peas, faba beans, and chickpeas.  In providing this information, NVT seeks to accelerate the adoption of new, superior varieties, leading to increased grower profitability.   This procurement will source, through an open market approach, service providers who have the appropriate technical skills and experience to provide research and development services for the GRDC NVT program in order to ensure the program is run successfully.   ",National Variety Trials Program 2020-2024,6162aa1fe1b7f5c73e6fe945,,"   the national variety trials () provides australian growers and advisers with access to independent, robust and relevant evaluation of crop varieties to assist in choosing varieties most suited to their environment. the national program of comparative crop variety testing delivers trial results from over 350 locations across the country for over 500 near-release or released varieties of wheat, barley, canola, oats, lupins, lentils, field peas, faba beans, and chickpeas.  in providing this information,  seeks to accelerate the adoption of new, superior varieties, leading to increased grower profitability.   this procurement will source, through an open market approach, service providers who have the appropriate technical skills and experience to provide research and development services for the grdc  program in order to ensure the program is run successfully.   .national variety trials program 2020-2024","[('variety trials nvt', 0.6759), ('provides australian growers', 0.4515), ('2020 2024', 0.1138), ('services grdc', 0.2296), ('program run successfully', 0.0395)]",2378,nvt,"[('variety trials provides', 0.6751), ('evaluation crop varieties', 0.6402), ('crop variety testing', 0.6629), ('national variety trials', 0.6524), ('variety trials program', 0.6696)]"
2379,2019/4852,Education and Training Services,"Review, co-design and delivery of a pilot program for SES Band 1 employees.",SES Band 1 Leadership Program,6162aa1fe1b7f5c73e6fe946,,"review, co-design and delivery of a pilot  for ses band 1 employees..ses band 1 leadership ","[('band leadership program', 0.6972), ('employees ses', 0.54), ('design delivery pilot', 0.4771), ('review', 0.1506), ('program', 0.1797)]",2379,program,"[('ses band leadership', 0.7231), ('pilot ses band', 0.6633), ('ses band employees', 0.6891), ('band employees ses', 0.6879), ('delivery pilot ses', 0.5902)]"
2380,PRI-00004142,Management advisory services,The Department is seeking to engage Delivery Partners to deliver expert business advisory and facilitation services to eligible businesses for the Entrepreneurs’ Programme (the Programme). The network of Delivery Partners must enable the Programme to reach eligible businesses Australia wide.,Engagement of Delivery Partners for the Entrepreneurs’ Programme,6162aa1fe1b7f5c73e6fe947,,the department is seeking to engage  partners to deliver expert business advisory and facilitation services to eligible businesses for the entrepreneurs’ programme (the programme). the network of  partners must enable the programme to reach eligible businesses australia wide..engagement of  partners for the entrepreneurs’ programme,"[('delivery partners entrepreneurs', 0.763), ('enable programme', 0.309), ('australia', 0.1586), ('advisory facilitation services', 0.4621), ('reach eligible', 0.2589)]",2380,deliveri,"[('partners entrepreneurs programme', 0.8118), ('engagement partners entrepreneurs', 0.7312), ('partners entrepreneurs', 0.7086), ('seeking engage partners', 0.6572), ('partners enable programme', 0.6454)]"
2381,Army/12019,Education and Training Services,"Defence requires the services of a Registered Training Organisation (RTO) to provide specialist contracted services in support of the pre-deployment skills training for Australian Defence Force (ADF) personnel deploying in Force Protection and Advisor roles assigned to Operation HIGHROAD, Afghanistan. The services are targeted to commence on 20 January 2020 for an initial term until 30 June 2020, with two extension options totalling up to one year to potentially extend the services until 30 June 2021, exercisable at the Commonwealth’s discretion.",Training Services for Individual Combat Behaviours – Force Protection Element,6162aa1fe1b7f5c73e6fe948,,"defence requires the services of a registered training  (rto) to provide specialist contracted services in support of the pre-deployment skills training for australian defence force (adf) personnel deploying in force protection and advisor roles assigned to operation highroad, afghanistan. the services are targeted to commence on 20 january 2020 for an initial term until 30 june 2020, with two extension options totalling up to one year to potentially extend the services until 30 june 2021, exercisable at the commonwealth’s discretion..training services for individual combat behaviours – force protection element","[('training organisation rto', 0.6233), ('extend services 30', 0.2964), ('behaviours force protection', 0.2997), ('support pre deployment', 0.4216), ('australian', 0.0914)]",2381,organis,"[('training rto provide', 0.6271), ('highroad afghanistan services', 0.5732), ('training australian defence', 0.5919), ('force protection advisor', 0.5199), ('defence requires services', 0.5401)]"
2382,Health/19-20/PH19-50,Management advisory services,The Department of Health is seeking to establish a Health Economics Services Panel consisting of suitably qualified individuals or organisations with strong expertise and experience in the discipline of health economics,Request for Tender for the Provision of a Health Economics Services Panel,6162aa1fe1b7f5c73e6fe949,,the department of health is seeking to establish a health  services panel consisting of suitably qualified individuals or organisations with strong expertise and experience in the discipline of health .request for tender for the provision of a health  services panel,"[('economics services panel', 0.7122), ('establish health', 0.4014), ('tender', 0.2255), ('expertise experience discipline', 0.0969), ('request', 0.1932)]",2382,econom,"[('health services panel', 0.7373), ('health request tender', 0.6015), ('establish health services', 0.6194), ('provision health services', 0.5978), ('department health seeking', 0.5467)]"
2383,NGTF-IDS-2019-11-1,Military science and research,Academic and industry proposals for Human and AI Interaction research supporting decision superiority.,Next Generation Technologies Fund - Intelligent Decision Superiority Call for Proposals - Human-AI Interaction 2019,6162aa1fe1b7f5c73e6fe94a,,academic and industry proposals for human and ai interaction research supporting decision superiority..next generation technologies fund - intelligent decision superiority call for proposals - human-ai interaction ,"[('ai interaction 2019', 0.6785), ('research supporting decision', 0.4644), ('superiority generation technologies', 0.4459), ('industry proposals human', 0.5856), ('fund', 0.1133)]",2383,2019,"[('ai interaction research', 0.652), ('decision superiority proposals', 0.5971), ('proposals human ai', 0.6257), ('technologies fund intelligent', 0.5288), ('industry proposals human', 0.5889)]"
2384,NGTF-IDS-2019-11-2,Military science and research,Academic and industry proposals for Distributed Multi-Domain Networks research supporting decision superiority,Next Gen Technologies Fund - Intelligent Decision Superiority Call for Proposals – Multi-Domain Networks,6162aa1fe1b7f5c73e6fe94b,,academic and industry proposals for distributed -domain networks research supporting decision superiority.next gen technologies fund - intelligent decision superiority call for proposals – -domain networks,"[('multi domain networks', 0.7113), ('research supporting decision', 0.3424), ('gen', 0.0975), ('fund', 0.1273), ('superiority proposals multi', 0.4408)]",2384,multi,"[('domain networks research', 0.6691), ('decision superiority proposals', 0.5553), ('proposals distributed domain', 0.5928), ('distributed domain networks', 0.6579), ('domain networks', 0.6441)]"
2385,PROC-9176092,Crop production and management and protection,"Program 4: Screening of elite breeder material transitioning to a fee for service model.   Industry access to a reliable, high-throughput disease screening capacity is a critical component of an effective NFNB, SFNB and Scald improvement effort. This program will support the development of high throughput and accurate NFNB, SFNB and Scald screening methods and facilities using standardised techniques, isolates, controls and well characterised testing environments. The establishment of this infrastructure will enable Australian barley breeders to accelerate and expand efforts to deploy new and durable NFNB, SFNB and Scald resistance in barley varieties to Australian growers. It is anticipated that by the start of the third year (2022) of the investment the screening of elite breeder material will transition to a fee for service model.   ",Program 4: Screening of elite breeder material transitioning to a fee for service model.,6162aa1fe1b7f5c73e6fe94c,,"program 4: screening of elite  material transitioning to a fee for service model.   industry access to a reliable, high-throughput disease screening capacity is a critical component of an effective nfnb, sfnb and scald improvement effort. this program will support the development of high throughput and accurate nfnb, sfnb and scald screening methods and facilities using standardised techniques, isolates, controls and well characterised testing environments. the establishment of this infrastructure will enable australian barley s to accelerate and expand efforts to deploy new and durable nfnb, sfnb and scald resistance in barley varieties to australian growers. it is anticipated that by the start of the third year (2022) of the investment the screening of elite  material will transition to a fee for service model.   .program 4: screening of elite  material transitioning to a fee for service model.","[('screening elite breeder', 0.6019), ('scald resistance barley', 0.3773), ('component effective nfnb', 0.2859), ('transitioning fee service', 0.2135), ('2022', 0.0613)]",2385,breeder,"[('enable australian barley', 0.5121), ('screening methods facilities', 0.4947), ('sfnb scald screening', 0.4868), ('screening elite material', 0.4601), ('screening capacity critical', 0.4855)]"
2386,PROC-9176090,Crop production and management and protection,"Program 2: Surveillance and monitoring of pathogen populations.  The SFNB, NFNB and Scald pathogens are genetically and pathogenically diverse, they’re able to reproduce sexually and have the ability torapidly develop new virulences and overcome genetic resistance. This has been observed in both the NFNB and Scald pathogen populations and necessitates continual surveillance and monitoring of pathogen populations in the field to identify new virulent pathotypes. This program aims to conduct annual field surveillance to monitor the pathogen evolution of NFNB, SFNB and Scald in the field.  Output 2: By 2021 and annually thereafter knowledge of pathogen population structure and virulence shifts of NFNB, SFNB and Scald nationally   ",Program 2: Surveillance and monitoring of pathogen populations.,6162aa1fe1b7f5c73e6fe94d,,"program 2: surveillance and monitoring of  populations.  the sfnb, nfnb and scald s are genetically and ically diverse, they’re able to reproduce sexually and have the ability torapidly develop new virulences and overcome genetic resistance. this has been observed in both the nfnb and scald  populations and necessitates continual surveillance and monitoring of  populations in the field to identify new virulent pathotypes. this program aims to conduct annual field surveillance to monitor the  evolution of nfnb, sfnb and scald in the field.  output 2: by 2021 and annually thereafter knowledge of  population structure and virulence shifts of nfnb, sfnb and scald nationally   .program 2: surveillance and monitoring of  populations.","[('pathogen populations sfnb', 0.705), ('torapidly', 0.0819), ('surveillance monitoring', 0.2746), ('scald field output', 0.2841), ('resistance observed', 0.1359)]",2386,pathogen,"[('monitoring populations sfnb', 0.5993), ('virulence shifts nfnb', 0.5627), ('nfnb scald populations', 0.5596), ('population structure virulence', 0.5575), ('virulent pathotypes program', 0.5081)]"
2387,PROC-9176091,Crop production and management and protection,"Program 3: Screening of diverse barley germplasm for novel sources of resistance.  The SFNB, NFNB and Scald pathogens are genetically and pathogenically diverse, they’re able to reproduce sexually and have the ability torapidly develop new virulences and overcome genetic resistance, hence it is important to identify novel sources of resistance. The objective of this program is to increase diversity for NFNB, SFNB and Scald resistance genes and determine the optimal combinations of resistant genes to enable greater durability of resistance in deployed cultivars, and ultimately more sustainable barley cropping systems for Australian growers.   ",Program 3: Screening of diverse barley germplasm for novel sources of resistance.,6162aa1fe1b7f5c73e6fe94e,,"program 3: screening of diverse barley germplasm for novel sources of .  the sfnb, nfnb and scald pathogens are genetically and pathogenically diverse, they’re able to reproduce sexually and have the ability torapidly develop new virulences and overcome genetic , hence it is important to identify novel sources of . the objective of this program is to increase diversity for nfnb, sfnb and scald  genes and determine the optimal combinations of resistant genes to enable greater durability of  in deployed cultivars, and ultimately more sustainable barley cropping systems for australian growers.   .program 3: screening of diverse barley germplasm for novel sources of .","[('diverse barley germplasm', 0.7449), ('resistance sfnb nfnb', 0.3159), ('objective program increase', 0.0504), ('virulences overcome', 0.2473), ('scald resistance genes', 0.5688)]",2387,resist,"[('diverse barley germplasm', 0.7798), ('screening diverse barley', 0.7429), ('barley germplasm novel', 0.6952), ('barley germplasm', 0.6931), ('sustainable barley cropping', 0.6066)]"
2388,PROC-9176089,Crop production and management and protection,"Program 1: Development of international pathogen / host diversity sets.   The development and maintenance of international pathogen and host differential sets is a key resource for identifying new virulent pathotypes in the field and identifying novel sources of genetic resistance. This program aims to work and collaborate internationally to develop pathogen / host differential sets for NFNB, SFNB and Scald. The knowledge gained from this coordinated effort will reduce duplication and redundancy in these key barley foliar disease host-pathosystems, facilitate the optimal deployment of new genes by breeding programs and maximise field surveying efforts.     Output 1:By 2023 comprehensive international pathogen and host diversity sets developed for NFNB, SFNB and Scald and in use by Australian pathologists and researchers.   ",Program 1: Development of international pathogen / host diversity sets.,6162aa1fe1b7f5c73e6fe94f,,"program 1: development of international pathogen / host  sets.   the development and maintenance of international pathogen and host differential sets is a key resource for identifying new virulent pathotypes in the field and identifying novel sources of genetic resistance. this program aims to work and collaborate internationally to develop pathogen / host differential sets for nfnb, sfnb and scald. the knowledge gained from this coordinated effort will reduce duplication and redundancy in these key barley foliar disease host-pathosystems, facilitate the optimal deployment of new genes by breeding programs and maximise field surveying efforts.     output 1:by 2023 comprehensive international pathogen and host  sets developed for nfnb, sfnb and scald and in use by australian pathologists and researchers.   .program 1: development of international pathogen / host  sets.","[('pathogen host diversity', 0.6165), ('barley foliar', 0.4482), ('sets development maintenance', 0.11), ('use australian pathologists', 0.181), ('resistance program aims', 0.2167)]",2388,divers,"[('pathogen host sets', 0.6114), ('barley foliar disease', 0.5761), ('development international pathogen', 0.5538), ('new virulent pathotypes', 0.4807), ('pathogen host differential', 0.5601)]"
2389,EMP19/2988,Education and Training Services,Career Facilitators to deliver Industry Training Hub Services,Engagement of Career Facilitators to deliver Industry Training Hub Services in Townsville (QLD) & Burnie (TAS),6162aa1fe1b7f5c73e6fe950,, facilitators to deliver industry training hub services.engagement of  facilitators to deliver industry training hub services in townsville (qld) & burnie (tas),"[('career facilitators deliver', 0.6898), ('townsville qld burnie', 0.5515), ('hub services', 0.4116), ('tas', 0.2516), ('engagement', 0.2461)]",2389,career,"[('industry training hub', 0.6631), ('services townsville qld', 0.6175), ('facilitators deliver industry', 0.6457), ('deliver industry training', 0.6395), ('training hub services', 0.6455)]"
2390,AWM000071,Management advisory services,The Lead Customer is proposing to establish a Standing Offer Arrangement to cover Peer Review Consultancy Services.  A detailed description of the Required Capabilities is specified in Attachment A – Statement of Requirements to this ATM.,Peer Review Panel Consultancy Services,6162aa1fe1b7f5c73e6fe951,,the lead customer is proposing to establish a standing offer arrangement to cover peer review  services.  a detailed description of the required capabilities is specified in attachment a – statement of requirements to this atm..peer review panel  services,"[('peer review consultancy', 0.7024), ('specified attachment statement', 0.1876), ('standing offer arrangement', 0.3811), ('lead', 0.3995), ('required capabilities specified', 0.403)]",2390,consult,"[('peer review services', 0.6965), ('lead customer proposing', 0.5884), ('cover peer review', 0.6117), ('peer review panel', 0.6156), ('requirements atm peer', 0.4992)]"
2391,EMP19/3569,Education and Training Services,Provision of program administration services for the Commonwealth Scholarships Program for Young Australians.,Commonwealth Scholarships Program for Young Australians,6162aa1fe1b7f5c73e6fe952,,provision of  administration services for the commonwealth scholarships  for young australians..commonwealth scholarships  for young australians,"[('commonwealth scholarships program', 0.8465), ('young', 0.1904), ('administration services', 0.2795), ('provision program', 0.3061), ('australians', 0.4207)]",2391,program,"[('australians commonwealth scholarships', 0.825), ('commonwealth scholarships young', 0.8071), ('services commonwealth scholarships', 0.8065), ('scholarships young australians', 0.7901), ('commonwealth scholarships', 0.7914)]"
2392,PROC-9176087,Crop production and management and protection,The GRDC is seeking applications for Increasing return on investment from canola seed through improved establishment,Increasing return on investment from canola seed through improved establishment in the Western Region,6162aa1fe1b7f5c73e6fe953,,the grdc is seeking applications for increasing return on investment from  seed through improved establishment.increasing return on investment from  seed through improved establishment in the western region,"[('investment canola seed', 0.8074), ('grdc', 0.29), ('improved establishment increasing', 0.3315), ('seeking applications', 0.3247), ('return', 0.1366)]",2392,canola,"[('investment seed improved', 0.7368), ('seed improved establishment', 0.6726), ('return investment seed', 0.6718), ('grdc seeking applications', 0.4975), ('investment seed', 0.6804)]"
2393,PROC-9176093,Crop production and management and protection,"The common seed bulk-up project has been developed to enable the success and return on investment for many high-value GRDC research investments. These investments rely on the sourcing of high-quality seed to achieve project outcomes. This common seed bulk-up project will ensure consistent delivery of seed of commercial varieties of wheat, barley, durum, oat, chickpea, lentil, lupin, faba bean and field pea to various research projects across Australia in a timely manner. Production will occur at two reliable sites, producing approximately 28 tonnes of seed for approximately 230 commercial winter crop varieties. This initiative will create considerable savings by co-ordinating the seed bulk-up of GRDC research investments, creating larger economies of scale and reducing duplication of resources.  This procurement will source, through an open market approach, a service provider who has the appropriate technical skills and experience to deliver the project outcomes.",Common Seed Bulk Up 2020-2024,6162aa1fe1b7f5c73e6fe954,,"the common seed -up project has been developed to enable the success and return on investment for many high-value grdc research investments. these investments rely on the sourcing of high-quality seed to achieve project outcomes. this common seed -up project will ensure consistent delivery of seed of commercial varieties of wheat, barley, durum, oat, chickpea, lentil, lupin, faba bean and field pea to various research projects across australia in a timely manner. production will occur at two reliable sites, producing approximately 28 tonnes of seed for approximately 230 commercial winter crop varieties. this initiative will create considerable savings by co-ordinating the seed -up of grdc research investments, creating larger economies of scale and reducing duplication of resources.  this procurement will source, through an open market approach, a service provider who has the appropriate technical skills and experience to deliver the project outcomes..common seed  up 2020-2024","[('seed bulk grdc', 0.7226), ('project outcomes common', 0.2535), ('durum oat chickpea', 0.2255), ('service provider appropriate', 0.122), ('create considerable savings', 0.2068)]",2393,bulk,"[('seed grdc research', 0.7431), ('common seed project', 0.6999), ('seed commercial varieties', 0.618), ('seed project developed', 0.671), ('high quality seed', 0.6257)]"
2394,RFT 10790,Management advisory services,Work Health & Safety Related Services,Work Health & Safety (WHS) Services Standing Offer Panel,6162aa1fe1b7f5c73e6fe955,,work health & safety related .work health & safety (whs)  standing offer panel,"[('safety whs services', 0.7519), ('standing offer panel', 0.4148), ('related', 0.1239), ('work health', 0.483), ('services standing', 0.4972)]",2394,servic,"[('safety whs standing', 0.7258), ('health safety whs', 0.7148), ('work health safety', 0.6455), ('standing offer panel', 0.5295), ('safety whs', 0.656)]"
2395,HUB-16-PIN-SIF-001f,Military science and research,"The Australian Government's Department of Defence (Defence)is inviting companies, businesses and organisations to respond to a Call for Submissions (CFS) detailing their innovation proposal. Where an innovation proposal is assessed as suitable for investment and satisfies the requirements and assessment criteria set out in the Terms for CFS, Defence will invite the respondent to participate in a Request for Proposal process. Defence intends to enter into contracts with respondents under a contractual framework, to mature their innovations to meet Defence's capability needs.   ",Defence Innovation Hub - Call For Submissions,6162aa1fe1b7f5c73e6fe956,,"the australian government's department of  ()is inviting companies, businesses and organisations to respond to a call for submissions (cfs) detailing their innovation proposal. where an innovation proposal is assessed as suitable for investment and satisfies the requirements and assessment criteria set out in the terms for cfs,  will invite the respondent to participate in a request for proposal process.  intends to enter into contracts with respondents under a contractual framework, to mature their innovations to meet 's capability needs.   . innovation hub - call for submissions","[('innovations meet defence', 0.634), ('request proposal process', 0.4286), ('australian government department', 0.3912), ('contracts respondents contractual', 0.357), ('assessed suitable investment', 0.3004)]",2395,defenc,"[('innovation proposal assessed', 0.665), ('innovation hub submissions', 0.6246), ('cfs detailing innovation', 0.5743), ('detailing innovation proposal', 0.6326), ('proposal innovation', 0.6413)]"
2396,Navy_001/2019/20,Education and Training Services,Seeking Industry feedback on the Discussion Paper for the provision of Navy Training Services.,Discussion Paper - Navy Training Services,6162aa1fe1b7f5c73e6fe957,,seeking industry feedback on the  paper for the provision of navy training services.. paper - navy training services,"[('training services discussion', 0.718), ('paper provision navy', 0.5011), ('feedback', 0.3296), ('industry', 0.2863), ('discussion paper', 0.4876)]",2396,discuss,"[('paper navy training', 0.7834), ('training services paper', 0.7259), ('services paper navy', 0.752), ('navy training services', 0.7172), ('provision navy training', 0.6821)]"
2397,SPC-3704,Strategic planning consultation services,The ATO is seeking a supplier to undertake research identifying and articulating a methodology to appraise tax technical and legal capabilities using industry standards and/or frameworks. The supplier will also be required to measure staff capability and analyse results and other data sources to determine overall organisational capability for a specific business function.,Benchmarking and appraising staff tax technical and legal skills capability,6162aa1fe1b7f5c73e6fe958,,the  is seeking a supplier to undertake research identifying and articulating a methodology to appraise tax technical and legal capabilities using industry standards and/or frameworks. the supplier will also be required to measure staff capability and analyse results and other data sources to determine overall organisational capability for a specific business function..benchmarking and appraising staff tax technical and legal skills capability,"[('ato seeking supplier', 0.5822), ('methodology appraise tax', 0.5422), ('capability analyse', 0.5125), ('technical legal', 0.3129), ('sources determine', 0.2427)]",2397,ato,"[('appraise tax technical', 0.6111), ('capabilities using industry', 0.5855), ('staff tax technical', 0.5966), ('staff capability analyse', 0.5591), ('seeking supplier undertake', 0.5303)]"
2398,DFAT-276,Management advisory services,Australia-Indonesia Partnership Towards an Insclusive Society (AIPTIS),Australia-Indonesia Partnership Towards an Inclusive Society (AIPTIS),6162aa1fe1b7f5c73e6fe959,,australia-indonesia partnership towards an insclusive society ().australia-indonesia partnership towards an inclusive society (),"[('aiptis australia indonesia', 0.7437), ('partnership inclusive', 0.4688), ('insclusive society', 0.4414), ('inclusive society aiptis', 0.6989), ('indonesia partnership insclusive', 0.6347)]",2398,aipti,"[('australia indonesia partnership', 0.7622), ('society australia indonesia', 0.7545), ('partnership inclusive society', 0.6825), ('indonesia partnership inclusive', 0.7585), ('insclusive society australia', 0.6494)]"
2399,PROC-9176085,Crop production and management and protection,Understanding nitrogen cycling to reduce losses from Australian cropping systems,Understanding nitrogen cycling to reduce losses from Australian cropping systems,6162aa1fe1b7f5c73e6fe95a,, nitrogen cycling to reduce losses from australian cropping systems. nitrogen cycling to reduce losses from australian cropping systems,"[('understanding nitrogen cycling', 0.691), ('australian cropping systems', 0.6886), ('reduce losses', 0.2962), ('systems understanding', 0.2036), ('australian', 0.1327)]",2399,understand,"[('cropping systems nitrogen', 0.7653), ('nitrogen cycling reduce', 0.7151), ('losses australian cropping', 0.6861), ('australian cropping systems', 0.6889), ('systems nitrogen cycling', 0.6777)]"
