Staff ID,Tag,weight,Tag_type
Canberra615866f9d7b0c43ebd755281,metals,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,muscle,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,weathering,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,biogeochemistry,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,niobium,0.1,staff_tag
Canberra615866f9d7b0c43ebd755281,carbon,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,rocks,0.1,staff_tag
Canberra615866f9d7b0c43ebd755281,geological surveys,0.1,staff_tag
Canberra615866f9d7b0c43ebd755281,rubus,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,mass spectrometry,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,mineral waters,0.19,staff_tag
Canberra615866f9d7b0c43ebd755281,nanocrystals,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,nutrition,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,strontium,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,semiconductor quantum dots,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,deuterium,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,wine,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,helium,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,infrared spectroscopy,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,pollution,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,forensic science,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,land use,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,tissue,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,olive oil,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,contamination,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,arsenic,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,cobalt,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,minerals,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,agricultural soil,0.52,staff_tag
Canberra615866f9d7b0c43ebd755281,europe,0.47,staff_tag
Canberra615866f9d7b0c43ebd755281,soil,0.39,staff_tag
Canberra615866f9d7b0c43ebd755281,grazing,0.38,staff_tag
Canberra615866f9d7b0c43ebd755281,isotope,0.29,staff_tag
Canberra615866f9d7b0c43ebd755281,agricultural land,0.27,staff_tag
Canberra615866f9d7b0c43ebd755281,arc-continent collision,0.27,staff_tag
Canberra615866f9d7b0c43ebd755281,land,0.24,staff_tag
Canberra615866f9d7b0c43ebd755281,collision zone,0.2,staff_tag
Canberra615866f9d7b0c43ebd755281,lead isotope,0.17,staff_tag
Canberra615866f9d7b0c43ebd755281,distribution,0.16,staff_tag
Canberra615866f9d7b0c43ebd755281,chemical element,0.14,staff_tag
Canberra615866f9d7b0c43ebd755281,sediment,0.13,staff_tag
Canberra615866f9d7b0c43ebd755281,magma,0.12,staff_tag
Canberra615866f9d7b0c43ebd755281,continent,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,x-ray fluorescence,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,slab,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,volcano,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,submarine spring,0.1,staff_tag
Canberra615866f9d7b0c43ebd755281,spatial distribution,0.1,staff_tag
Canberra615866f9d7b0c43ebd755281,material,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,dust,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,climate,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,baseline survey,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,earth science,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,helium isotope,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,bioherm,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,soil survey,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,sampling,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,geochemistry,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,metal,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,eolian deposit,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,niobium,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,marine isotope stage,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,geology,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,sediment core,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,strait,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,passive margin,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,calcification,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,teleconnection,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,deuterium,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,melt,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,weathering,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,dating,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,loess,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,hair,0.06,staff_tag
Canberra615866f9d7b0c43ebd755281,infrared spectroscopy,0.06,staff_tag
Canberra615866f9d7b0c43ebd755281,helium,0.06,staff_tag
Canberra615866f9d7b0c43ebd755281,trend,0.06,staff_tag
Canberra615866f9d7b0c43ebd755281,soil,0.54,staff_tag
Canberra615866f9d7b0c43ebd755281,iron,0.21,staff_tag
Canberra615866f9d7b0c43ebd755281,mass spectrometry,0.21,staff_tag
Canberra615866f9d7b0c43ebd755281,meat,0.2,staff_tag
Canberra615866f9d7b0c43ebd755281,red meat,0.19,staff_tag
Canberra615866f9d7b0c43ebd755281,rivers,0.18,staff_tag
Canberra615866f9d7b0c43ebd755281,dermatoglyphics,0.17,staff_tag
Canberra615866f9d7b0c43ebd755281,heavy metals,0.14,staff_tag
Canberra615866f9d7b0c43ebd755281,laser therapy,0.13,staff_tag
Canberra615866f9d7b0c43ebd755281,environmental pollution,0.13,staff_tag
Canberra615866f9d7b0c43ebd755281,food,0.13,staff_tag
Canberra615866f9d7b0c43ebd755281,zinc,0.12,staff_tag
Canberra615866f9d7b0c43ebd755281,copper,0.12,staff_tag
Canberra615866f9d7b0c43ebd755281,sheep,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,bone and bones,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,honey,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,triticum,0.11,staff_tag
Canberra615866f9d7b0c43ebd755281,risk assessment,0.1,staff_tag
Canberra615866f9d7b0c43ebd755281,edible grain,0.1,staff_tag
Canberra615866f9d7b0c43ebd755281,beta vulgaris,0.1,staff_tag
Canberra615866f9d7b0c43ebd755281,crocus,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,materials science,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,groundwater,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,radon,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,canes,0.09,staff_tag
Canberra615866f9d7b0c43ebd755281,drinking water,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,malus,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,seawater,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,ileostomy,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,uncertainty,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,lakes,0.08,staff_tag
Canberra615866f9d7b0c43ebd755281,sodium,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,columbidae,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,fresh water,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,argentina,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,muscles,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,italy,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,new zealand,0.07,staff_tag
Canberra615866f9d7b0c43ebd755281,hardness,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,film festivals,1.0,staff_tag
Canberra61586728d7b0c43ebd755282,melbourne,0.87,staff_tag
Canberra61586728d7b0c43ebd755282,crack,0.43,staff_tag
Canberra61586728d7b0c43ebd755282,film censorship,0.39,staff_tag
Canberra61586728d7b0c43ebd755282,film culture,0.38,staff_tag
Canberra61586728d7b0c43ebd755282,prose poetry,0.35,staff_tag
Canberra61586728d7b0c43ebd755282,liberalization,0.29,staff_tag
Canberra61586728d7b0c43ebd755282,apes,0.29,staff_tag
Canberra61586728d7b0c43ebd755282,happiness,0.28,staff_tag
Canberra61586728d7b0c43ebd755282,attention capture,0.27,staff_tag
Canberra61586728d7b0c43ebd755282,research practice,0.23,staff_tag
Canberra61586728d7b0c43ebd755282,shield,0.21,staff_tag
Canberra61586728d7b0c43ebd755282,history,0.2,staff_tag
Canberra61586728d7b0c43ebd755282,environmental art,0.2,staff_tag
Canberra61586728d7b0c43ebd755282,evaluation,0.17,staff_tag
Canberra61586728d7b0c43ebd755282,poetry,0.17,staff_tag
Canberra61586728d7b0c43ebd755282,donna haraway,0.17,staff_tag
Canberra61586728d7b0c43ebd755282,creativity,0.15,staff_tag
Canberra61586728d7b0c43ebd755282,government,0.14,staff_tag
Canberra61586728d7b0c43ebd755282,visible,0.14,staff_tag
Canberra61586728d7b0c43ebd755282,industry,0.14,staff_tag
Canberra61586728d7b0c43ebd755282,historical narrative,0.13,staff_tag
Canberra61586728d7b0c43ebd755282,reflective,0.11,staff_tag
Canberra61586728d7b0c43ebd755282,renewal,0.11,staff_tag
Canberra61586728d7b0c43ebd755282,creative encounters,0.1,staff_tag
Canberra61586728d7b0c43ebd755282,film industry,0.1,staff_tag
Canberra61586728d7b0c43ebd755282,prose poem,0.08,staff_tag
Canberra61586728d7b0c43ebd755282,orthodoxy,0.08,staff_tag
Canberra61586728d7b0c43ebd755282,media industry,0.08,staff_tag
Canberra61586728d7b0c43ebd755282,authority,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,political agenda,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,creative work,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,capital city,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,political debate,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,broadcasting,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,sanctuary,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,democracy,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,strengthening,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,rock,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,cultural identity,0.05,staff_tag
Canberra61586728d7b0c43ebd755282,protest,0.05,staff_tag
Canberra61586728d7b0c43ebd755282,recession,0.05,staff_tag
Canberra61586728d7b0c43ebd755282,film production,0.05,staff_tag
Canberra61586728d7b0c43ebd755282,food,0.39,staff_tag
Canberra61586728d7b0c43ebd755282,farmer,0.51,staff_tag
Canberra61586728d7b0c43ebd755282,art,0.05,staff_tag
Canberra61586728d7b0c43ebd755282,refugee,0.35,staff_tag
Canberra61586728d7b0c43ebd755282,evaluation,0.24,staff_tag
Canberra61586728d7b0c43ebd755282,staging,0.31,staff_tag
Canberra61586728d7b0c43ebd755282,festival,0.29,staff_tag
Canberra61586728d7b0c43ebd755282,market,0.37,staff_tag
Canberra61586728d7b0c43ebd755282,social responsibility,0.27,staff_tag
Canberra61586728d7b0c43ebd755282,activation,0.25,staff_tag
Canberra61586728d7b0c43ebd755282,participant observation,0.24,staff_tag
Canberra61586728d7b0c43ebd755282,mental illness,0.23,staff_tag
Canberra61586728d7b0c43ebd755282,agriculture,0.21,staff_tag
Canberra61586728d7b0c43ebd755282,creativity,0.2,staff_tag
Canberra61586728d7b0c43ebd755282,resettlement,0.19,staff_tag
Canberra61586728d7b0c43ebd755282,etymology,0.18,staff_tag
Canberra61586728d7b0c43ebd755282,radio,0.18,staff_tag
Canberra61586728d7b0c43ebd755282,inclusion,0.17,staff_tag
Canberra61586728d7b0c43ebd755282,community service,0.16,staff_tag
Canberra61586728d7b0c43ebd755282,twitter,0.12,staff_tag
Canberra61586728d7b0c43ebd755282,migrant,0.12,staff_tag
Canberra61586728d7b0c43ebd755282,facebook,0.12,staff_tag
Canberra61586728d7b0c43ebd755282,well-being,0.11,staff_tag
Canberra61586728d7b0c43ebd755282,mediation,0.1,staff_tag
Canberra61586728d7b0c43ebd755282,social media,0.1,staff_tag
Canberra61586728d7b0c43ebd755282,mental health,0.08,staff_tag
Canberra61586728d7b0c43ebd755282,media industry,0.08,staff_tag
Canberra61586728d7b0c43ebd755282,educator,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,human relations,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,staff,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,reform,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,trauma,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,capital city,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,experience,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,event,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,territories,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,curriculum,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,discourse,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,political agenda,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,broadcasting,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,communication,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,employment opportunity,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,broadcast,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,recession,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,student,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,inhabitant,0.06,staff_tag
Canberra61586728d7b0c43ebd755282,migration,0.05,staff_tag
Canberra61586728d7b0c43ebd755282,aesthetics,0.05,staff_tag
Canberra61586728d7b0c43ebd755282,citizen,0.05,staff_tag
Canberra61586728d7b0c43ebd755282,garden,0.27,staff_tag
Canberra61586728d7b0c43ebd755282,city,0.24,staff_tag
Canberra61586728d7b0c43ebd755282,playground,0.18,staff_tag
Canberra61586728d7b0c43ebd755282,young,0.17,staff_tag
Canberra61586728d7b0c43ebd755282,project,0.13,staff_tag
Canberra61586728d7b0c43ebd755282,planning,0.12,staff_tag
Canberra61586728d7b0c43ebd755282,program,0.09,staff_tag
Canberra61586728d7b0c43ebd755282,literature,0.09,staff_tag
Canberra61586728d7b0c43ebd755282,public attitude,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,suburb,0.07,staff_tag
Canberra61586728d7b0c43ebd755282,dislocation,0.06,staff_tag
Canberra61586736d7b0c43ebd755283,genetic modification,0.56,staff_tag
Canberra61586736d7b0c43ebd755283,legislative jurisdiction,0.33,staff_tag
Canberra61586736d7b0c43ebd755283,new zealand,0.16,staff_tag
Canberra61586736d7b0c43ebd755283,administration of criminal justice,0.31,staff_tag
Canberra61586736d7b0c43ebd755283,fair trial,0.26,staff_tag
Canberra61586736d7b0c43ebd755283,knowledge economy,0.22,staff_tag
Canberra61586736d7b0c43ebd755283,accused,0.19,staff_tag
Canberra61586736d7b0c43ebd755283,criminal justice systems,0.18,staff_tag
Canberra61586736d7b0c43ebd755283,capitalist society,0.16,staff_tag
Canberra61586736d7b0c43ebd755283,territories,0.14,staff_tag
Canberra61586736d7b0c43ebd755283,efficiency,0.13,staff_tag
Canberra61586736d7b0c43ebd755283,society,0.12,staff_tag
Canberra61586736d7b0c43ebd755283,legislation,0.12,staff_tag
Canberra61586736d7b0c43ebd755283,reform,0.11,staff_tag
Canberra61586736d7b0c43ebd755283,market,0.1,staff_tag
Canberra61586736d7b0c43ebd755283,institutional structure,0.1,staff_tag
Canberra61586736d7b0c43ebd755283,human being,0.09,staff_tag
Canberra61586736d7b0c43ebd755283,court of appeals,0.06,staff_tag
Canberra61586736d7b0c43ebd755283,food,0.06,staff_tag
Canberra61586736d7b0c43ebd755283,regulation,0.05,staff_tag
Canberra61586736d7b0c43ebd755283,appeals system,0.05,staff_tag
Canberra61586736d7b0c43ebd755283,open source,0.25,staff_tag
Canberra61586736d7b0c43ebd755283,biotechnology,0.21,staff_tag
Canberra61586736d7b0c43ebd755283,intellectual property rights,0.28,staff_tag
Canberra61586736d7b0c43ebd755283,conceptual framework,0.19,staff_tag
Canberra61586736d7b0c43ebd755283,licensing,0.18,staff_tag
Canberra61586736d7b0c43ebd755283,innovation,0.16,staff_tag
Canberra61586736d7b0c43ebd755283,innovators,0.11,staff_tag
Canberra61586736d7b0c43ebd755283,life sciences,0.1,staff_tag
Canberra61586736d7b0c43ebd755283,price fixing,0.08,staff_tag
Canberra61586736d7b0c43ebd755283,minimum standards,0.08,staff_tag
Canberra61586736d7b0c43ebd755283,software development,0.08,staff_tag
Canberra61586736d7b0c43ebd755283,market order,0.08,staff_tag
Canberra61586736d7b0c43ebd755283,uruguay round,0.08,staff_tag
Canberra61586736d7b0c43ebd755283,biotechnology industry,0.07,staff_tag
Canberra61586736d7b0c43ebd755283,public interest,0.07,staff_tag
Canberra61586736d7b0c43ebd755283,patenting,0.06,staff_tag
Canberra61586736d7b0c43ebd755283,open source software,0.06,staff_tag
Canberra61586736d7b0c43ebd755283,free market,0.06,staff_tag
Canberra61586736d7b0c43ebd755283,economists,0.05,staff_tag
Canberra61586736d7b0c43ebd755283,international markets,0.05,staff_tag
Canberra61586736d7b0c43ebd755283,goods,0.05,staff_tag
Canberra61586736d7b0c43ebd755283,patents,0.05,staff_tag
Canberra61586736d7b0c43ebd755283,agricultural biotechnology,0.05,staff_tag
Canberra61586736d7b0c43ebd755283,howard barker,0.31,staff_tag
Canberra61586736d7b0c43ebd755283,genetic modification,0.19,staff_tag
Canberra61586736d7b0c43ebd755283,drugs,0.16,staff_tag
Canberra61586736d7b0c43ebd755283,history,0.14,staff_tag
Canberra61586736d7b0c43ebd755283,part introduction,0.1,staff_tag
Canberra61586736d7b0c43ebd755283,deregulation,0.08,staff_tag
Canberra61586736d7b0c43ebd755283,backlash,0.07,staff_tag
Canberra61586736d7b0c43ebd755283,gene,0.07,staff_tag
Canberra61586736d7b0c43ebd755283,cultural heritage,0.06,staff_tag
Canberra61586736d7b0c43ebd755283,liability,0.05,staff_tag
Canberra61586736d7b0c43ebd755283,isolation,0.05,staff_tag
Canberra61586742d7b0c43ebd755284,international accounting standards board,0.61,staff_tag
Canberra61586742d7b0c43ebd755284,accounting curriculum,0.45,staff_tag
Canberra61586742d7b0c43ebd755284,checks and balances,0.43,staff_tag
Canberra61586742d7b0c43ebd755284,operating cash flows,0.4,staff_tag
Canberra61586742d7b0c43ebd755284,managerial behavior,0.38,staff_tag
Canberra61586742d7b0c43ebd755284,balance sheet,0.3,staff_tag
Canberra61586742d7b0c43ebd755284,managers,0.29,staff_tag
Canberra61586742d7b0c43ebd755284,cash flow,0.26,staff_tag
Canberra61586742d7b0c43ebd755284,financing,0.22,staff_tag
Canberra61586742d7b0c43ebd755284,managerial discretion,0.2,staff_tag
Canberra61586742d7b0c43ebd755284,alliances,0.18,staff_tag
Canberra61586742d7b0c43ebd755284,cash,0.16,staff_tag
Canberra61586742d7b0c43ebd755284,accounting students,0.13,staff_tag
Canberra61586742d7b0c43ebd755284,experiential learning,0.12,staff_tag
Canberra61586742d7b0c43ebd755284,financial accounting standards,0.09,staff_tag
Canberra61586742d7b0c43ebd755284,breakdown,0.09,staff_tag
Canberra61586742d7b0c43ebd755284,impression management,0.09,staff_tag
Canberra61586742d7b0c43ebd755284,global financial crisis,0.09,staff_tag
Canberra61586742d7b0c43ebd755284,capital allocation,0.09,staff_tag
Canberra61586742d7b0c43ebd755284,opportunistic behavior,0.09,staff_tag
Canberra61586742d7b0c43ebd755284,redesign,0.08,staff_tag
Canberra61586742d7b0c43ebd755284,mandate,0.07,staff_tag
Canberra61586742d7b0c43ebd755284,information asymmetry,0.07,staff_tag
Canberra61586742d7b0c43ebd755284,stakeholders,0.07,staff_tag
Canberra61586742d7b0c43ebd755284,disadvantage,0.06,staff_tag
Canberra61586742d7b0c43ebd755284,suppliers,0.06,staff_tag
Canberra61586742d7b0c43ebd755284,interaction,0.05,staff_tag
Canberra61586742d7b0c43ebd755284,listed companies,0.05,staff_tag
Canberra61586742d7b0c43ebd755284,intercultural skills,1.0,staff_tag
Canberra61586742d7b0c43ebd755284,group work,0.31,staff_tag
Canberra61586742d7b0c43ebd755284,curriculum,0.17,staff_tag
Canberra61586742d7b0c43ebd755284,student,0.15,staff_tag
Canberra61586742d7b0c43ebd755284,group,0.08,staff_tag
Canberra61586742d7b0c43ebd755284,learning,0.07,staff_tag
Canberra61586742d7b0c43ebd755284,building activity,0.05,staff_tag
Canberra61586742d7b0c43ebd755284,intercultural learning,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,data envelopment analysis,1.0,staff_tag
Canberra61586766d7b0c43ebd755286,construction industry,0.81,staff_tag
Canberra61586766d7b0c43ebd755286,carbon,0.34,staff_tag
Canberra61586766d7b0c43ebd755286,productivity,0.4,staff_tag
Canberra61586766d7b0c43ebd755286,performance measurement,0.23,staff_tag
Canberra61586766d7b0c43ebd755286,total factor productivity,0.18,staff_tag
Canberra61586766d7b0c43ebd755286,undesirable outputs,0.17,staff_tag
Canberra61586766d7b0c43ebd755286,divisia index,0.16,staff_tag
Canberra61586766d7b0c43ebd755286,marine environment,0.16,staff_tag
Canberra61586766d7b0c43ebd755286,reinforced concrete,0.16,staff_tag
Canberra61586766d7b0c43ebd755286,carbon fiber,0.15,staff_tag
Canberra61586766d7b0c43ebd755286,construction project,0.15,staff_tag
Canberra61586766d7b0c43ebd755286,performance,0.14,staff_tag
Canberra61586766d7b0c43ebd755286,carbon emissions,0.14,staff_tag
Canberra61586766d7b0c43ebd755286,effectiveness performance,0.14,staff_tag
Canberra61586766d7b0c43ebd755286,super-efficiency,0.13,staff_tag
Canberra61586766d7b0c43ebd755286,information modeling,0.13,staff_tag
Canberra61586766d7b0c43ebd755286,productivity measurement,0.13,staff_tag
Canberra61586766d7b0c43ebd755286,profitability,0.09,staff_tag
Canberra61586766d7b0c43ebd755286,eco-efficiency,0.12,staff_tag
Canberra61586766d7b0c43ebd755286,structural analysis,0.12,staff_tag
Canberra61586766d7b0c43ebd755286,industry data,0.12,staff_tag
Canberra61586766d7b0c43ebd755286,performance assessment,0.11,staff_tag
Canberra61586766d7b0c43ebd755286,benchmark,0.11,staff_tag
Canberra61586766d7b0c43ebd755286,corrosion,0.11,staff_tag
Canberra61586766d7b0c43ebd755286,economic growth,0.11,staff_tag
Canberra61586766d7b0c43ebd755286,steel,0.09,staff_tag
Canberra61586766d7b0c43ebd755286,linkage,0.09,staff_tag
Canberra61586766d7b0c43ebd755286,multinationals,0.08,staff_tag
Canberra61586766d7b0c43ebd755286,china,0.08,staff_tag
Canberra61586766d7b0c43ebd755286,efficiency change,0.08,staff_tag
Canberra61586766d7b0c43ebd755286,industry,0.1,staff_tag
Canberra61586766d7b0c43ebd755286,productivity change,0.07,staff_tag
Canberra61586766d7b0c43ebd755286,project organization,0.06,staff_tag
Canberra61586766d7b0c43ebd755286,sustainable development,0.06,staff_tag
Canberra61586766d7b0c43ebd755286,environmental protection,0.06,staff_tag
Canberra61586766d7b0c43ebd755286,pathway,0.06,staff_tag
Canberra61586766d7b0c43ebd755286,technical efficiency,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,driving force,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,scale efficiency,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,malmquist,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,economics,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,technological change,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,factors,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,construction industry,0.97,staff_tag
Canberra61586766d7b0c43ebd755286,steel corrosion,0.13,staff_tag
Canberra61586766d7b0c43ebd755286,structural analysis,0.1,staff_tag
Canberra61586766d7b0c43ebd755286,sustainable development,0.1,staff_tag
Canberra61586766d7b0c43ebd755286,carbon fibers,0.09,staff_tag
Canberra61586766d7b0c43ebd755286,concrete construction,0.09,staff_tag
Canberra61586766d7b0c43ebd755286,information technology,0.09,staff_tag
Canberra61586766d7b0c43ebd755286,reinforced concrete,0.08,staff_tag
Canberra61586766d7b0c43ebd755286,personnel,0.07,staff_tag
Canberra61586766d7b0c43ebd755286,environmental protection,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,construction industry,0.41,staff_tag
Canberra61586766d7b0c43ebd755286,data envelopment analysis,0.19,staff_tag
Canberra61586766d7b0c43ebd755286,labor productivity,0.15,staff_tag
Canberra61586766d7b0c43ebd755286,concrete structure,0.12,staff_tag
Canberra61586766d7b0c43ebd755286,empirical analysis,0.12,staff_tag
Canberra61586766d7b0c43ebd755286,carbon fiber,0.12,staff_tag
Canberra61586766d7b0c43ebd755286,reinforced concrete,0.11,staff_tag
Canberra61586766d7b0c43ebd755286,information technology,0.11,staff_tag
Canberra61586766d7b0c43ebd755286,carbon,0.1,staff_tag
Canberra61586766d7b0c43ebd755286,carbon emission,0.1,staff_tag
Canberra61586766d7b0c43ebd755286,technical efficiency,0.09,staff_tag
Canberra61586766d7b0c43ebd755286,marine environment,0.08,staff_tag
Canberra61586766d7b0c43ebd755286,corrosion,0.08,staff_tag
Canberra61586766d7b0c43ebd755286,steel,0.07,staff_tag
Canberra61586766d7b0c43ebd755286,productivity,0.07,staff_tag
Canberra61586766d7b0c43ebd755286,information and communication technology,0.05,staff_tag
Canberra61586766d7b0c43ebd755286,technological change,0.05,staff_tag
Canberra6158677cd7b0c43ebd755287,planning,0.84,staff_tag
Canberra6158677cd7b0c43ebd755287,knowledge economy,0.23,staff_tag
Canberra6158677cd7b0c43ebd755287,competitiveness,0.39,staff_tag
Canberra6158677cd7b0c43ebd755287,urbanization,0.16,staff_tag
Canberra6158677cd7b0c43ebd755287,migration,0.33,staff_tag
Canberra6158677cd7b0c43ebd755287,urban development,0.26,staff_tag
Canberra6158677cd7b0c43ebd755287,real estate,0.32,staff_tag
Canberra6158677cd7b0c43ebd755287,globalization,0.18,staff_tag
Canberra6158677cd7b0c43ebd755287,sustainability,0.21,staff_tag
Canberra6158677cd7b0c43ebd755287,occupation and qualification,0.26,staff_tag
Canberra6158677cd7b0c43ebd755287,minister,0.24,staff_tag
Canberra6158677cd7b0c43ebd755287,driver,0.24,staff_tag
Canberra6158677cd7b0c43ebd755287,industry,0.07,staff_tag
Canberra6158677cd7b0c43ebd755287,worker,0.23,staff_tag
Canberra6158677cd7b0c43ebd755287,apartment size,0.22,staff_tag
Canberra6158677cd7b0c43ebd755287,functional change,0.19,staff_tag
Canberra6158677cd7b0c43ebd755287,creativity,0.21,staff_tag
Canberra6158677cd7b0c43ebd755287,benchmarking,0.16,staff_tag
Canberra6158677cd7b0c43ebd755287,paradigm,0.2,staff_tag
Canberra6158677cd7b0c43ebd755287,reform,0.2,staff_tag
Canberra6158677cd7b0c43ebd755287,economics,0.16,staff_tag
Canberra6158677cd7b0c43ebd755287,city center,0.2,staff_tag
Canberra6158677cd7b0c43ebd755287,strategic planning,0.19,staff_tag
Canberra6158677cd7b0c43ebd755287,planning methods,0.18,staff_tag
Canberra6158677cd7b0c43ebd755287,skilled worker,0.17,staff_tag
Canberra6158677cd7b0c43ebd755287,social attraction,0.17,staff_tag
Canberra6158677cd7b0c43ebd755287,business organization,0.17,staff_tag
Canberra6158677cd7b0c43ebd755287,urban renewal,0.09,staff_tag
Canberra6158677cd7b0c43ebd755287,regional planning,0.16,staff_tag
