id,topic,weight
Grants625aebb47561826583d03005,4, 0.19356212
Grants625aebb47561826583d03005,7, 0.19481315
Grants625aebb47561826583d03005,9, 0.23839653
Grants625aebb47561826583d03005,12, 0.31478462
Grants625aebb68c6cc43c354313ba,4, 0.19246955
Grants625aebb68c6cc43c354313ba,7, 0.19502157
Grants625aebb68c6cc43c354313ba,9, 0.23887871
Grants625aebb68c6cc43c354313ba,12, 0.31518653
Grants625aebb77561826583d03006,9, 0.12291974
Grants625aebb77561826583d03006,16, 0.37607896
Grants625aebb77561826583d03006,17, 0.46501538
Grants625aebb98c6cc43c354313bb,9, 0.12289489
Grants625aebb98c6cc43c354313bb,16, 0.37596443
Grants625aebb98c6cc43c354313bb,17, 0.46515477
Grants625aebb97561826583d03007,6, 0.77969795
Grants625aebb97561826583d03007,9, 0.17484687
Grants625aebbb8c6cc43c354313bc,6, 0.77959585
Grants625aebbb8c6cc43c354313bc,9, 0.17494905
Grants625aebbc7561826583d03008,3, 0.3653219
Grants625aebbc7561826583d03008,11, 0.58922297
Grants625aebbd8c6cc43c354313bd,11, 0.78343344
Grants625aebbd8c6cc43c354313bd,16, 0.17111143
Grants625aebbe7561826583d03009,9, 0.26931328
Grants625aebbe7561826583d03009,12, 0.61704767
Grants625aebc08c6cc43c354313be,9, 0.2693281
Grants625aebc08c6cc43c354313be,12, 0.6170328
Grants625aebc07561826583d0300a,5, 0.15572393
Grants625aebc07561826583d0300a,9, 0.16156039
Grants625aebc07561826583d0300a,15, 0.43706483
Grants625aebc07561826583d0300a,17, 0.18720642
Grants625aebc28c6cc43c354313bf,5, 0.15634765
Grants625aebc28c6cc43c354313bf,9, 0.16068281
Grants625aebc28c6cc43c354313bf,15, 0.4369605
Grants625aebc28c6cc43c354313bf,17, 0.18756458
Grants625aebc37561826583d0300b,6, 0.6951263
Grants625aebc37561826583d0300b,9, 0.14151548
Grants625aebc37561826583d0300b,16, 0.11790265
Grants625aebc67561826583d0300c,9, 0.061496165
Grants625aebc67561826583d0300c,12, 0.56458807
Grants625aebc67561826583d0300c,16, 0.15434147
Grants625aebc67561826583d0300c,21, 0.1714449
Grants625aebc88c6cc43c354313c0,6, 0.6949748
Grants625aebc88c6cc43c354313c0,9, 0.14151198
Grants625aebc88c6cc43c354313c0,16, 0.11805766
Grants625aebc97561826583d0300d,9, 0.20845945
Grants625aebc97561826583d0300d,15, 0.07516082
Grants625aebc97561826583d0300d,16, 0.6771214
Grants625aebca8c6cc43c354313c1,9, 0.120321766
Grants625aebca8c6cc43c354313c1,12, 0.64717686
Grants625aebca8c6cc43c354313c1,21, 0.18169808
Grants625aebcc7561826583d0300e,7, 0.5666919
Grants625aebcc7561826583d0300e,9, 0.33229208
Grants625aebcd8c6cc43c354313c2,9, 0.20859136
Grants625aebcd8c6cc43c354313c2,15, 0.075057685
Grants625aebcd8c6cc43c354313c2,16, 0.6770926
Grants625aebce7561826583d0300f,9, 0.235344
Grants625aebce7561826583d0300f,12, 0.57072055
Grants625aebce7561826583d0300f,13, 0.13635866
Grants625aebcf8c6cc43c354313c3,7, 0.43318558
Grants625aebcf8c6cc43c354313c3,9, 0.24125715
Grants625aebcf8c6cc43c354313c3,12, 0.23919089
Grants625aebd07561826583d03010,9, 0.079555064
Grants625aebd07561826583d03010,16, 0.057605505
Grants625aebd07561826583d03010,21, 0.8296222
Grants625aebd28c6cc43c354313c4,9, 0.23553109
Grants625aebd28c6cc43c354313c4,12, 0.5705335
Grants625aebd28c6cc43c354313c4,13, 0.13635866
Grants625aebd37561826583d03011,7, 0.090243876
Grants625aebd37561826583d03011,9, 0.1383516
Grants625aebd37561826583d03011,11, 0.1869104
Grants625aebd37561826583d03011,13, 0.52155393
Grants625aebd48c6cc43c354313c5,9, 0.07955543
Grants625aebd48c6cc43c354313c5,16, 0.05773806
Grants625aebd48c6cc43c354313c5,21, 0.82948923
Grants625aebd57561826583d03012,9, 0.35914725
Grants625aebd57561826583d03012,15, 0.14609498
Grants625aebd57561826583d03012,18, 0.43306705
Grants625aebd68c6cc43c354313c6,7, 0.090221636
Grants625aebd68c6cc43c354313c6,9, 0.13853934
Grants625aebd68c6cc43c354313c6,11, 0.18671481
Grants625aebd68c6cc43c354313c6,13, 0.521584
Grants625aebd87561826583d03013,0, 0.43726745
Grants625aebd87561826583d03013,6, 0.33139476
Grants625aebd87561826583d03013,9, 0.17376153
Grants625aebd98c6cc43c354313c7,9, 0.35905656
Grants625aebd98c6cc43c354313c7,15, 0.14609498
Grants625aebd98c6cc43c354313c7,18, 0.43315774
Grants625aebda7561826583d03014,0, 0.81817144
Grants625aebda7561826583d03014,9, 0.12835234
Grants625aebdb8c6cc43c354313c8,0, 0.4374046
Grants625aebdb8c6cc43c354313c8,6, 0.33131096
Grants625aebdb8c6cc43c354313c8,9, 0.17370816
Grants625aebdd7561826583d03015,0, 0.15843578
Grants625aebdd7561826583d03015,9, 0.10715783
Grants625aebdd7561826583d03015,20, 0.6998605
Grants625aebde8c6cc43c354313c9,0, 0.818171
Grants625aebde8c6cc43c354313c9,9, 0.12835278
Grants625aebe08c6cc43c354313ca,0, 0.15853927
Grants625aebe08c6cc43c354313ca,9, 0.10708846
Grants625aebe08c6cc43c354313ca,20, 0.69982636
Grants625aebe17561826583d03016,9, 0.2284414
Grants625aebe17561826583d03016,17, 0.6957991
Grants625aebe38c6cc43c354313cb,9, 0.22857612
Grants625aebe38c6cc43c354313cb,17, 0.6956644
Grants625aebe47561826583d03017,9, 0.16621386
Grants625aebe47561826583d03017,17, 0.7731785
Grants625aebe68c6cc43c354313cc,9, 0.1662707
Grants625aebe68c6cc43c354313cc,17, 0.77312165
Grants625aebe67561826583d03018,2, 0.17538546
Grants625aebe67561826583d03018,7, 0.1476964
Grants625aebe67561826583d03018,15, 0.63373506
Grants625aebe88c6cc43c354313cd,2, 0.17546633
Grants625aebe88c6cc43c354313cd,7, 0.14769605
Grants625aebe88c6cc43c354313cd,15, 0.63365465
Grants625aebe87561826583d03019,14, 0.9469691
Grants625aebeb8c6cc43c354313ce,14, 0.9469691
Grants625aebed7561826583d0301a,2, 0.4419429
Grants625aebed7561826583d0301a,4, 0.37567812
Grants625aebed7561826583d0301a,17, 0.10386069
Grants625aebee8c6cc43c354313cf,2, 0.44282964
Grants625aebee8c6cc43c354313cf,4, 0.380071
Grants625aebee8c6cc43c354313cf,7, 0.09858283
Grants625aebef7561826583d0301b,2, 0.33196592
Grants625aebef7561826583d0301b,6, 0.24379261
Grants625aebef7561826583d0301b,9, 0.37343806
Grants625aebf08c6cc43c354313d0,2, 0.33214673
Grants625aebf08c6cc43c354313d0,6, 0.24373242
Grants625aebf08c6cc43c354313d0,9, 0.37331748
Grants625aebf37561826583d0301c,9, 0.1351386
Grants625aebf37561826583d0301c,10, 0.82849723
Grants625aebf48c6cc43c354313d1,9, 0.13513713
Grants625aebf48c6cc43c354313d1,10, 0.82849866
Grants625aebf67561826583d0301d,9, 0.34092227
Grants625aebf67561826583d0301d,16, 0.34090427
Grants625aebf67561826583d0301d,20, 0.17422776
Grants625aebf78c6cc43c354313d2,9, 0.34092227
Grants625aebf78c6cc43c354313d2,16, 0.34090424
Grants625aebf78c6cc43c354313d2,20, 0.17422774
Grants625aebf87561826583d0301e,1, 0.91322273
Grants625aebfa7561826583d0301f,1, 0.30099174
Grants625aebfa7561826583d0301f,9, 0.09024218
Grants625aebfa7561826583d0301f,21, 0.56950957
Grants625aebfb8c6cc43c354313d3,1, 0.91322273
Grants625aebfe7561826583d03020,9, 0.9403406
Grants625aebff8c6cc43c354313d4,1, 0.30367428
Grants625aebff8c6cc43c354313d4,9, 0.09017636
Grants625aebff8c6cc43c354313d4,21, 0.56689286
Grants625aec017561826583d03021,9, 0.9438499
Grants625aec028c6cc43c354313d5,9, 0.9403406
Grants625aec037561826583d03022,4, 0.33309954
Grants625aec037561826583d03022,6, 0.45199552
Grants625aec037561826583d03022,9, 0.16092685
Grants625aec058c6cc43c354313d6,9, 0.9438499
Grants625aec067561826583d03023,9, 0.82270634
Grants625aec067561826583d03023,12, 0.12381675
Grants625aec098c6cc43c354313d7,4, 0.3334628
Grants625aec098c6cc43c354313d7,6, 0.45168868
Grants625aec098c6cc43c354313d7,9, 0.1608704
Grants625aec097561826583d03024,0, 0.11072342
Grants625aec097561826583d03024,4, 0.84142876
Grants625aec0b8c6cc43c354313d8,9, 0.82270586
Grants625aec0b8c6cc43c354313d8,12, 0.12381715
Grants625aec0d7561826583d03025,1, 0.51449156
Grants625aec0d7561826583d03025,9, 0.09267182
Grants625aec0d7561826583d03025,11, 0.13643906
Grants625aec0d7561826583d03025,14, 0.20826815
Grants625aec0d8c6cc43c354313d9,0, 0.11072259
Grants625aec0d8c6cc43c354313d9,4, 0.8414296
Grants625aec118c6cc43c354313da,1, 0.5073829
Grants625aec118c6cc43c354313da,9, 0.092556834
Grants625aec118c6cc43c354313da,11, 0.13645464
Grants625aec118c6cc43c354313da,14, 0.21547623
Grants625aec117561826583d03026,0, 0.6761767
Grants625aec117561826583d03026,9, 0.25389093
Grants625aec148c6cc43c354313db,0, 0.6761716
Grants625aec148c6cc43c354313db,9, 0.25389603
Grants625aec147561826583d03027,9, 0.33967927
Grants625aec147561826583d03027,16, 0.29669556
Grants625aec147561826583d03027,21, 0.25566712
Grants625aec168c6cc43c354313dc,9, 0.2954462
Grants625aec168c6cc43c354313dc,17, 0.59091276
Grants625aec167561826583d03028,6, 0.13620746
Grants625aec167561826583d03028,9, 0.07268149
Grants625aec167561826583d03028,11, 0.201243
Grants625aec167561826583d03028,12, 0.13897051
Grants625aec167561826583d03028,15, 0.42117637
Grants625aec198c6cc43c354313dd,6, 0.13609836
Grants625aec198c6cc43c354313dd,9, 0.0726557
Grants625aec198c6cc43c354313dd,11, 0.20127481
Grants625aec198c6cc43c354313dd,12, 0.13899972
Grants625aec198c6cc43c354313dd,15, 0.42125022
Grants625aec1a7561826583d03029,1, 0.7774011
Grants625aec1a7561826583d03029,9, 0.1847196
Grants625aec1c8c6cc43c354313de,1, 0.7772611
Grants625aec1c8c6cc43c354313de,9, 0.18485965
Grants625aec1d7561826583d0302a,3, 0.4756789
Grants625aec1d7561826583d0302a,12, 0.46750078
Grants625aec1f8c6cc43c354313df,3, 0.47566676
Grants625aec1f8c6cc43c354313df,12, 0.4675129
Grants625b3ed91ca1f8935675ad0b,2, 0.44382915
Grants625b3ed91ca1f8935675ad0b,11, 0.14805585
Grants625b3ed91ca1f8935675ad0b,14, 0.36013454
Grants625b3ed9790cddc80b9cb92d,2, 0.44386315
Grants625b3ed9790cddc80b9cb92d,11, 0.14789219
Grants625b3ed9790cddc80b9cb92d,14, 0.3602642
Grants625b3edb1ca1f8935675ad0c,8, 0.5807996
Grants625b3edb1ca1f8935675ad0c,14, 0.3492687
Grants625b3edb790cddc80b9cb92e,8, 0.58074224
Grants625b3edb790cddc80b9cb92e,14, 0.3493261
Grants625b3edd1ca1f8935675ad0d,14, 0.94384956
Grants625b3ede790cddc80b9cb92f,14, 0.94384956
Grants625b3ee01ca1f8935675ad0e,5, 0.510387
Grants625b3ee01ca1f8935675ad0e,18, 0.43910635
Grants625b3ee0790cddc80b9cb930,5, 0.5089627
Grants625b3ee0790cddc80b9cb930,18, 0.44053066
Grants625b3ee21ca1f8935675ad0f,4, 0.13158162
Grants625b3ee21ca1f8935675ad0f,5, 0.27258578
Grants625b3ee21ca1f8935675ad0f,12, 0.13579597
Grants625b3ee21ca1f8935675ad0f,14, 0.41458094
Grants625b3ee2790cddc80b9cb931,4, 0.13170941
Grants625b3ee2790cddc80b9cb931,5, 0.27256024
Grants625b3ee2790cddc80b9cb931,12, 0.13612273
Grants625b3ee2790cddc80b9cb931,14, 0.41415188
Grants625b3ee41ca1f8935675ad10,2, 0.054494336
Grants625b3ee41ca1f8935675ad10,8, 0.6989877
Grants625b3ee41ca1f8935675ad10,21, 0.20896736
Grants625b3ee5790cddc80b9cb932,2, 0.054494217
Grants625b3ee5790cddc80b9cb932,8, 0.6990171
Grants625b3ee5790cddc80b9cb932,21, 0.208938
Grants625b3ee71ca1f8935675ad11,2, 0.1024574
Grants625b3ee71ca1f8935675ad11,3, 0.15734144
Grants625b3ee71ca1f8935675ad11,14, 0.15082043
Grants625b3ee71ca1f8935675ad11,19, 0.5264407
Grants625b3ee7790cddc80b9cb933,2, 0.10217326
Grants625b3ee7790cddc80b9cb933,7, 0.15734166
Grants625b3ee7790cddc80b9cb933,14, 0.15100615
Grants625b3ee7790cddc80b9cb933,19, 0.5265389
Grants625b3ee91ca1f8935675ad12,3, 0.102088384
Grants625b3ee91ca1f8935675ad12,4, 0.4570588
Grants625b3ee91ca1f8935675ad12,5, 0.23687351
Grants625b3ee91ca1f8935675ad12,14, 0.09337441
Grants625b3ee91ca1f8935675ad12,18, 0.07380576
Grants625b3ee9790cddc80b9cb934,3, 0.10171416
Grants625b3ee9790cddc80b9cb934,4, 0.45720983
Grants625b3ee9790cddc80b9cb934,5, 0.23715277
Grants625b3ee9790cddc80b9cb934,14, 0.09337036
Grants625b3ee9790cddc80b9cb934,18, 0.07375374
Grants625b3eeb1ca1f8935675ad13,0, 0.09575095
Grants625b3eeb1ca1f8935675ad13,4, 0.8284896
Grants625b3eeb790cddc80b9cb935,0, 0.09576068
Grants625b3eeb790cddc80b9cb935,4, 0.82847995
Grants625b3eed1ca1f8935675ad14,5, 0.7059009
Grants625b3eed1ca1f8935675ad14,14, 0.22416864
Grants625b3eee790cddc80b9cb936,5, 0.70591176
Grants625b3eee790cddc80b9cb936,14, 0.2241578
Grants625b3ef01ca1f8935675ad15,14, 0.94696903
Grants625b3ef0790cddc80b9cb937,14, 0.94696903
Grants625b3ef21ca1f8935675ad16,0, 0.82057315
Grants625b3ef21ca1f8935675ad16,14, 0.12595065
Grants625b3ef2790cddc80b9cb938,0, 0.8205718
Grants625b3ef2790cddc80b9cb938,14, 0.12595198
Grants625b3ef51ca1f8935675ad17,0, 0.17683293
Grants625b3ef51ca1f8935675ad17,11, 0.52671254
Grants625b3ef51ca1f8935675ad17,14, 0.24565141
Grants625b3ef5790cddc80b9cb939,0, 0.17668052
Grants625b3ef5790cddc80b9cb939,11, 0.52618825
Grants625b3ef5790cddc80b9cb939,14, 0.24632812
Grants625b3ef7790cddc80b9cb93a,2, 0.9132221
Grants625b3ef71ca1f8935675ad18,2, 0.9132221
Grants625b3ef91ca1f8935675ad19,0, 0.7982485
Grants625b3ef91ca1f8935675ad19,14, 0.14114515
Grants625b3ef9790cddc80b9cb93b,0, 0.7982499
Grants625b3ef9790cddc80b9cb93b,14, 0.14114378
Grants625b3efb790cddc80b9cb93c,0, 0.13154359
Grants625b3efb790cddc80b9cb93c,4, 0.08042177
Grants625b3efb790cddc80b9cb93c,10, 0.6139739
Grants625b3efb790cddc80b9cb93c,14, 0.1309969
Grants625b3efc1ca1f8935675ad1a,0, 0.13153917
Grants625b3efc1ca1f8935675ad1a,4, 0.08041604
Grants625b3efc1ca1f8935675ad1a,10, 0.6139841
Grants625b3efc1ca1f8935675ad1a,14, 0.1309969
Grants625b3efe790cddc80b9cb93d,10, 0.7200987
Grants625b3efe790cddc80b9cb93d,14, 0.13726048
Grants625b3efe790cddc80b9cb93d,18, 0.085062325
Grants625b3efe1ca1f8935675ad1b,10, 0.72008765
Grants625b3efe1ca1f8935675ad1b,14, 0.13725868
Grants625b3efe1ca1f8935675ad1b,18, 0.085075125
Grants625b3f00790cddc80b9cb93e,7, 0.70629656
Grants625b3f00790cddc80b9cb93e,14, 0.13950762
Grants625b3f00790cddc80b9cb93e,18, 0.09661786
Grants625b3f011ca1f8935675ad1c,7, 0.70628226
Grants625b3f011ca1f8935675ad1c,14, 0.13950431
Grants625b3f011ca1f8935675ad1c,18, 0.09663544
Grants625b3f02790cddc80b9cb93f,2, 0.71246576
Grants625b3f02790cddc80b9cb93f,16, 0.24424271
Grants625b3f031ca1f8935675ad1d,0, 0.13807802
Grants625b3f031ca1f8935675ad1d,2, 0.71498924
Grants625b3f031ca1f8935675ad1d,11, 0.10580632
Grants625b3f04790cddc80b9cb940,0, 0.13637932
Grants625b3f04790cddc80b9cb940,2, 0.7164975
Grants625b3f04790cddc80b9cb940,11, 0.10599665
Grants625b3f051ca1f8935675ad1e,0, 0.12228092
Grants625b3f051ca1f8935675ad1e,2, 0.74681497
Grants625b3f051ca1f8935675ad1e,16, 0.089777246
Grants625b3f07790cddc80b9cb941,2, 0.18557784
Grants625b3f07790cddc80b9cb941,14, 0.13756414
Grants625b3f07790cddc80b9cb941,16, 0.64487094
Grants625b3f081ca1f8935675ad1f,2, 0.18548186
Grants625b3f081ca1f8935675ad1f,14, 0.137613
Grants625b3f081ca1f8935675ad1f,16, 0.6449181
Grants625b3f09790cddc80b9cb942,18, 0.94696873
Grants625b3f0a1ca1f8935675ad20,18, 0.94696873
Grants625b3f0b790cddc80b9cb943,12, 0.66394
Grants625b3f0b790cddc80b9cb943,14, 0.12755781
Grants625b3f0b790cddc80b9cb943,18, 0.15452312
Grants625b3f0c1ca1f8935675ad21,12, 0.66398907
Grants625b3f0c1ca1f8935675ad21,14, 0.12757906
Grants625b3f0c1ca1f8935675ad21,18, 0.15445282
Grants625b3f0e790cddc80b9cb944,14, 0.2926074
Grants625b3f0e790cddc80b9cb944,18, 0.5775203
Grants625b3f0e1ca1f8935675ad22,14, 0.29258204
Grants625b3f0e1ca1f8935675ad22,18, 0.5775457
Grants625b3f10790cddc80b9cb945,7, 0.14304566
Grants625b3f10790cddc80b9cb945,14, 0.1457111
Grants625b3f10790cddc80b9cb945,17, 0.6572653
Grants625b3f111ca1f8935675ad23,7, 0.1430705
Grants625b3f111ca1f8935675ad23,14, 0.1457467
Grants625b3f111ca1f8935675ad23,17, 0.65720487
Grants625b3f12790cddc80b9cb946,0, 0.44795638
Grants625b3f12790cddc80b9cb946,14, 0.20522921
Grants625b3f12790cddc80b9cb946,18, 0.2604485
Grants625b3f131ca1f8935675ad24,0, 0.45597556
Grants625b3f131ca1f8935675ad24,14, 0.20551957
Grants625b3f131ca1f8935675ad24,18, 0.25213882
Grants625b3f15790cddc80b9cb947,2, 0.09513891
Grants625b3f15790cddc80b9cb947,3, 0.21753462
Grants625b3f15790cddc80b9cb947,14, 0.14004557
Grants625b3f15790cddc80b9cb947,19, 0.48883665
Grants625b3f151ca1f8935675ad25,2, 0.09513963
Grants625b3f151ca1f8935675ad25,7, 0.21753474
Grants625b3f151ca1f8935675ad25,14, 0.14004506
Grants625b3f151ca1f8935675ad25,19, 0.48883635
Grants625b3f17790cddc80b9cb948,5, 0.83356583
Grants625b3f17790cddc80b9cb948,14, 0.12511116
Grants625b3f181ca1f8935675ad26,5, 0.8334802
Grants625b3f181ca1f8935675ad26,14, 0.12519689
Grants625b3f19790cddc80b9cb949,5, 0.9363631
Grants625b3f1a1ca1f8935675ad27,5, 0.9363631
Grants625b3f1c790cddc80b9cb94a,11, 0.36167768
Grants625b3f1c790cddc80b9cb94a,14, 0.5815036
Grants625b3f1c1ca1f8935675ad28,11, 0.36178324
Grants625b3f1c1ca1f8935675ad28,14, 0.58139807
Grants625b3f1e790cddc80b9cb94b,0, 0.49094784
Grants625b3f1e790cddc80b9cb94b,14, 0.35753646
Grants625b3f1f1ca1f8935675ad29,0, 0.49099737
Grants625b3f1f1ca1f8935675ad29,14, 0.357487
Grants625b3f20790cddc80b9cb94c,0, 0.3505252
Grants625b3f20790cddc80b9cb94c,14, 0.21127702
Grants625b3f20790cddc80b9cb94c,15, 0.35183266
Grants625b3f211ca1f8935675ad2a,0, 0.3504691
Grants625b3f211ca1f8935675ad2a,14, 0.21128231
Grants625b3f211ca1f8935675ad2a,15, 0.3518835
Grants625b3f22790cddc80b9cb94d,0, 0.18714021
Grants625b3f22790cddc80b9cb94d,1, 0.06966476
Grants625b3f22790cddc80b9cb94d,6, 0.15226066
Grants625b3f22790cddc80b9cb94d,14, 0.13637014
Grants625b3f22790cddc80b9cb94d,15, 0.15984784
Grants625b3f22790cddc80b9cb94d,19, 0.24622868
Grants625b3f231ca1f8935675ad2b,0, 0.18716908
Grants625b3f231ca1f8935675ad2b,1, 0.06966477
Grants625b3f231ca1f8935675ad2b,6, 0.15223177
Grants625b3f231ca1f8935675ad2b,14, 0.13637014
Grants625b3f231ca1f8935675ad2b,15, 0.15997557
Grants625b3f231ca1f8935675ad2b,19, 0.24610093
Grants625b3f25790cddc80b9cb94e,0, 0.44184563
Grants625b3f25790cddc80b9cb94e,11, 0.32021886
Grants625b3f25790cddc80b9cb94e,14, 0.1762458
Grants625b3f251ca1f8935675ad2c,0, 0.4418439
Grants625b3f251ca1f8935675ad2c,11, 0.32019028
Grants625b3f251ca1f8935675ad2c,14, 0.17627609
Grants625b3f27790cddc80b9cb94f,0, 0.06756832
Grants625b3f27790cddc80b9cb94f,4, 0.87895447
Grants625b3f281ca1f8935675ad2d,0, 0.067568526
Grants625b3f281ca1f8935675ad2d,4, 0.8789543
Grants625b3f29790cddc80b9cb950,14, 0.47533116
Grants625b3f29790cddc80b9cb950,16, 0.45473716
Grants625b3f2a1ca1f8935675ad2e,14, 0.4752606
Grants625b3f2a1ca1f8935675ad2e,16, 0.4548077
Grants625b3f2c790cddc80b9cb951,6, 0.5591527
Grants625b3f2c790cddc80b9cb951,16, 0.38737005
Grants625b3f2c1ca1f8935675ad2f,6, 0.5593094
Grants625b3f2c1ca1f8935675ad2f,16, 0.38721332
Grants625b3f2e790cddc80b9cb952,14, 0.09541895
Grants625b3f2e790cddc80b9cb952,21, 0.86325836
Grants625b3f2f1ca1f8935675ad30,14, 0.09541874
Grants625b3f2f1ca1f8935675ad30,21, 0.86325854
Grants625b3f30790cddc80b9cb953,1, 0.12648477
Grants625b3f30790cddc80b9cb953,4, 0.459523
Grants625b3f30790cddc80b9cb953,7, 0.26133436
Grants625b3f30790cddc80b9cb953,14, 0.11369613
Grants625b3f311ca1f8935675ad31,1, 0.12653917
Grants625b3f311ca1f8935675ad31,4, 0.45953348
Grants625b3f311ca1f8935675ad31,7, 0.26127416
Grants625b3f311ca1f8935675ad31,14, 0.113691434
Grants625b3f32790cddc80b9cb954,14, 0.19827446
Grants625b3f32790cddc80b9cb954,18, 0.7317946
Grants625b3f331ca1f8935675ad32,14, 0.1981995
Grants625b3f331ca1f8935675ad32,18, 0.7318696
Grants625b3f35790cddc80b9cb955,14, 0.19837357
Grants625b3f35790cddc80b9cb955,18, 0.7316955
Grants625b3f351ca1f8935675ad33,14, 0.19815923
Grants625b3f351ca1f8935675ad33,18, 0.7319098
Grants625b3f37790cddc80b9cb956,14, 0.7249953
Grants625b3f37790cddc80b9cb956,18, 0.2354776
Grants625b3f381ca1f8935675ad34,14, 0.72500324
Grants625b3f381ca1f8935675ad34,18, 0.2354697
Grants625b3f39790cddc80b9cb957,18, 0.9045448
Grants625b3f3a1ca1f8935675ad35,18, 0.9045448
Grants625b3f3c790cddc80b9cb958,5, 0.54617834
Grants625b3f3c790cddc80b9cb958,18, 0.4059733
Grants625b3f3c1ca1f8935675ad36,5, 0.5452944
Grants625b3f3c1ca1f8935675ad36,18, 0.40685722
Grants625b3f3e790cddc80b9cb959,1, 0.11092144
Grants625b3f3e790cddc80b9cb959,8, 0.8322591
Grants625b3f3f1ca1f8935675ad37,1, 0.110836744
Grants625b3f3f1ca1f8935675ad37,8, 0.8323438
Grants625b3f40790cddc80b9cb95a,7, 0.22727016
Grants625b3f40790cddc80b9cb95a,16, 0.6717181
Grants625b3f411ca1f8935675ad38,7, 0.22727016
Grants625b3f411ca1f8935675ad38,16, 0.67171806
Grants625b3f42790cddc80b9cb95b,13, 0.22461826
Grants625b3f42790cddc80b9cb95b,14, 0.32436615
Grants625b3f42790cddc80b9cb95b,19, 0.31009066
Grants625b3f42790cddc80b9cb95b,21, 0.09786055
Grants625b3f431ca1f8935675ad39,13, 0.29132512
Grants625b3f431ca1f8935675ad39,14, 0.35464242
Grants625b3f431ca1f8935675ad39,19, 0.3085753
Grants625b3f45790cddc80b9cb95c,1, 0.5006197
Grants625b3f45790cddc80b9cb95c,14, 0.14023079
Grants625b3f45790cddc80b9cb95c,21, 0.31989205
Grants625b3f461ca1f8935675ad3a,1, 0.5006302
Grants625b3f461ca1f8935675ad3a,14, 0.14021912
Grants625b3f461ca1f8935675ad3a,21, 0.31989318
Grants625b3f47790cddc80b9cb95d,5, 0.5827696
Grants625b3f47790cddc80b9cb95d,14, 0.20014042
Grants625b3f47790cddc80b9cb95d,21, 0.15065585
Grants625b3f481ca1f8935675ad3b,5, 0.58286
Grants625b3f481ca1f8935675ad3b,14, 0.2001624
Grants625b3f481ca1f8935675ad3b,21, 0.15054342
Grants625b3f49790cddc80b9cb95e,0, 0.1530076
Grants625b3f49790cddc80b9cb95e,11, 0.5628592
Grants625b3f49790cddc80b9cb95e,14, 0.2409508
Grants625b3f4a1ca1f8935675ad3c,0, 0.15296063
Grants625b3f4a1ca1f8935675ad3c,11, 0.56298995
Grants625b3f4a1ca1f8935675ad3c,14, 0.24086703
Grants625b3f4b790cddc80b9cb95f,0, 0.2838801
Grants625b3f4b790cddc80b9cb95f,6, 0.16656886
Grants625b3f4b790cddc80b9cb95f,9, 0.35617656
Grants625b3f4b790cddc80b9cb95f,14, 0.14223717
Grants625b3f4c1ca1f8935675ad3d,0, 0.28387812
Grants625b3f4c1ca1f8935675ad3d,6, 0.16653322
Grants625b3f4c1ca1f8935675ad3d,9, 0.35621628
Grants625b3f4c1ca1f8935675ad3d,14, 0.14223512
Grants625b3f4e790cddc80b9cb960,1, 0.20452705
Grants625b3f4e790cddc80b9cb960,14, 0.23301142
Grants625b3f4e790cddc80b9cb960,16, 0.47609404
Grants625b3f4f1ca1f8935675ad3e,1, 0.20452704
Grants625b3f4f1ca1f8935675ad3e,14, 0.23292108
Grants625b3f4f1ca1f8935675ad3e,16, 0.47618446
Grants625b3f50790cddc80b9cb961,14, 0.18034375
Grants625b3f50790cddc80b9cb961,21, 0.7438979
Grants625b3f511ca1f8935675ad3f,14, 0.18033454
Grants625b3f511ca1f8935675ad3f,21, 0.7439071
Grants625b3f52790cddc80b9cb962,14, 0.17625125
Grants625b3f52790cddc80b9cb962,18, 0.16360672
Grants625b3f52790cddc80b9cb962,20, 0.6025646
Grants625b3f531ca1f8935675ad40,14, 0.17625113
Grants625b3f531ca1f8935675ad40,18, 0.16361119
Grants625b3f531ca1f8935675ad40,20, 0.6025602
Grants625b3f55790cddc80b9cb963,14, 0.88068074
Grants625b3f561ca1f8935675ad41,14, 0.88068074
Grants625b3f57790cddc80b9cb964,13, 0.78288335
Grants625b3f57790cddc80b9cb964,14, 0.12801218
Grants625b3f57790cddc80b9cb964,18, 0.053118505
Grants625b3f581ca1f8935675ad42,13, 0.78275865
Grants625b3f581ca1f8935675ad42,14, 0.12813629
Grants625b3f581ca1f8935675ad42,18, 0.053119052
Grants625b3f59790cddc80b9cb965,4, 0.46027496
Grants625b3f59790cddc80b9cb965,14, 0.3882077
Grants625b3f5a1ca1f8935675ad43,4, 0.4605829
Grants625b3f5a1ca1f8935675ad43,14, 0.38789976
Grants625b3f5b790cddc80b9cb966,10, 0.79899836
Grants625b3f5b790cddc80b9cb966,14, 0.11669947
Grants625b3f5b790cddc80b9cb966,18, 0.049755577
Grants625b3f5c1ca1f8935675ad44,10, 0.7989129
Grants625b3f5c1ca1f8935675ad44,14, 0.11677777
Grants625b3f5c1ca1f8935675ad44,18, 0.049762692
Grants625b3f5e790cddc80b9cb967,3, 0.28046238
Grants625b3f5e790cddc80b9cb967,14, 0.2206226
Grants625b3f5e790cddc80b9cb967,18, 0.44811115
Grants625b3f5f1ca1f8935675ad45,3, 0.28044993
Grants625b3f5f1ca1f8935675ad45,14, 0.22058164
