Staff ID,value,Weight
Canberra00435,DIVISION 03 CHEMICAL SCIENCES,0.56
Canberra00165,DIVISION 09 ENGINEERING,0.56
Canberra00350,DIVISION 13 EDUCATION,0.56
Canberra00068,DIVISION 23 OTHERS(RELEVANT),0.56
Canberra00270,DIVISION 09 ENGINEERING,0.56
Canberra00329,DIVISION 14 ECONOMICS,0.56
Canberra00284,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.56
Canberra00265,DIVISION 13 EDUCATION,0.56
Canberra00282,DIVISION 14 ECONOMICS,0.56
Canberra00271,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.56
Canberra00117,DIVISION 06 BIOLOGICAL SCIENCES,0.56
Canberra00263,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.56
Canberra00105,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.56
Canberra00188,DIVISION 06 BIOLOGICAL SCIENCES,0.56
Canberra00013,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.56
Canberra00213,DIVISION 10 TECHNOLOGY,0.56
Canberra00055,DIVISION 13 EDUCATION,0.56
Canberra00422,DIVISION 14 ECONOMICS,0.56
Canberra00137,DIVISION 06 BIOLOGICAL SCIENCES,0.56
Canberra00176,DIVISION 09 ENGINEERING,0.55
Canberra00107,DIVISION 23 OTHERS(RELEVANT),0.55
Canberra00080,DIVISION 09 ENGINEERING,0.55
Canberra00019,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.55
Canberra00119,DIVISION 24 OTHERS(IRRELEVANT),0.55
Canberra00404,DIVISION 14 ECONOMICS,0.55
Canberra00130,DIVISION 14 ECONOMICS,0.55
Canberra00176,DIVISION 10 TECHNOLOGY,0.55
Canberra00371,DIVISION 23 OTHERS(RELEVANT),0.55
Canberra00147,DIVISION 21 HISTORY AND ARCHAEOLOGY,0.55
Canberra00014,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.55
Canberra00158,DIVISION 10 TECHNOLOGY,0.55
Canberra00302,DIVISION 09 ENGINEERING,0.54
Canberra00176,DIVISION 04 EARTH SCIENCES,0.54
Canberra00276,DIVISION 06 BIOLOGICAL SCIENCES,0.54
Canberra00063,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.54
Canberra00176,DIVISION 05 ENVIRONMENTAL SCIENCES,0.54
Canberra00312,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.54
Canberra00239,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.54
Canberra00254,DIVISION 13 EDUCATION,0.54
Canberra00138,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.54
Canberra00216,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.54
Canberra00150,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,0.54
Canberra00152,DIVISION 02 PHYSICAL SCIENCES,0.54
Canberra00276,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.54
Canberra00398,DIVISION 02 PHYSICAL SCIENCES,0.54
Canberra00332,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.54
Canberra00035,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,0.54
Canberra00152,DIVISION 09 ENGINEERING,0.54
Canberra00145,DIVISION 03 CHEMICAL SCIENCES,0.54
Canberra00133,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.53
Canberra00239,DIVISION 23 OTHERS(RELEVANT),0.53
Canberra00227,DIVISION 21 HISTORY AND ARCHAEOLOGY,0.53
Canberra00078,DIVISION 02 PHYSICAL SCIENCES,0.53
Canberra00340,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.53
Canberra00340,DIVISION 09 ENGINEERING,0.53
Canberra00340,DIVISION 10 TECHNOLOGY,0.53
Canberra00132,DIVISION 02 PHYSICAL SCIENCES,0.53
Canberra00129,DIVISION 02 PHYSICAL SCIENCES,0.53
Canberra00133,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.53
Canberra00270,DIVISION 10 TECHNOLOGY,0.53
Canberra00223,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.53
Canberra00387,DIVISION 09 ENGINEERING,0.53
Canberra00037,DIVISION 01 MATHEMATICAL SCIENCES,0.53
Canberra00423,DIVISION 04 EARTH SCIENCES,0.52
Canberra00316,DIVISION 05 ENVIRONMENTAL SCIENCES,0.52
Canberra00272,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.52
Canberra00072,DIVISION 10 TECHNOLOGY,0.52
Canberra00031,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.52
Canberra00286,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.52
Canberra00252,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.52
Canberra00271,DIVISION 02 PHYSICAL SCIENCES,0.52
Canberra00353,DIVISION 10 TECHNOLOGY,0.51
Canberra00095,DIVISION 02 PHYSICAL SCIENCES,0.51
Canberra00256,DIVISION 13 EDUCATION,0.51
Canberra00030,DIVISION 23 OTHERS(RELEVANT),0.51
Canberra00052,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.51
Canberra00433,DIVISION 04 EARTH SCIENCES,0.51
Canberra00392,DIVISION 01 MATHEMATICAL SCIENCES,0.51
Canberra00353,DIVISION 09 ENGINEERING,0.51
Canberra00283,DIVISION 24 OTHERS(IRRELEVANT),0.51
Canberra00130,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.51
Canberra00311,DIVISION 13 EDUCATION,0.51
Canberra00021,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.51
Canberra00231,DIVISION 21 HISTORY AND ARCHAEOLOGY,0.5
Canberra00439,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.5
Canberra00231,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.5
Canberra00158,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.5
Canberra00227,DIVISION 09 ENGINEERING,0.5
Canberra00433,DIVISION 06 BIOLOGICAL SCIENCES,0.5
Canberra00435,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.5
Canberra00164,DIVISION 14 ECONOMICS,0.5
Canberra00149,DIVISION 18 LAW AND LEGAL STUDIES,0.5
Canberra00202,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.5
Canberra00435,DIVISION 13 EDUCATION,0.5
Canberra00435,DIVISION 21 HISTORY AND ARCHAEOLOGY,0.5
Canberra00433,DIVISION 10 TECHNOLOGY,0.5
Canberra00424,DIVISION 14 ECONOMICS,0.5
Canberra00427,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.5
Canberra00442,DIVISION 06 BIOLOGICAL SCIENCES,0.49
Canberra00129,DIVISION 10 TECHNOLOGY,0.49
Canberra00001,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.49
Canberra00289,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.49
Canberra00158,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,0.49
Canberra00081,DIVISION 23 OTHERS(RELEVANT),0.49
Canberra00081,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.49
Canberra00434,DIVISION 01 MATHEMATICAL SCIENCES,0.48000000000000004
Canberra00165,DIVISION 13 EDUCATION,0.48
Canberra00079,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.48
Canberra00288,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.48
Canberra00138,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.48
Canberra00228,DIVISION 14 ECONOMICS,0.48
Canberra00380,DIVISION 06 BIOLOGICAL SCIENCES,0.48
Canberra00028,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.48
Canberra00292,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.48
Canberra00354,DIVISION 13 EDUCATION,0.48
Canberra00435,DIVISION 24 OTHERS(IRRELEVANT),0.48
Canberra00349,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.48
Canberra00340,DIVISION 13 EDUCATION,0.48
Canberra00418,DIVISION 09 ENGINEERING,0.47000000000000003
Canberra00257,DIVISION 13 EDUCATION,0.47
Canberra00152,DIVISION 13 EDUCATION,0.47
Canberra00262,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.47
Canberra00265,DIVISION 04 EARTH SCIENCES,0.47
Canberra00283,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.47
Canberra00040,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.47
Canberra00428,DIVISION 13 EDUCATION,0.47
Canberra00351,DIVISION 24 OTHERS(IRRELEVANT),0.47
Canberra00202,DIVISION 24 OTHERS(IRRELEVANT),0.46
Canberra00131,DIVISION 02 PHYSICAL SCIENCES,0.46
Canberra00062,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.46
Canberra00336,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.46
Canberra00110,DIVISION 04 EARTH SCIENCES,0.46
Canberra00298,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,0.46
Canberra00262,DIVISION 01 MATHEMATICAL SCIENCES,0.46
Canberra00419,DIVISION 01 MATHEMATICAL SCIENCES,0.46
Canberra00435,DIVISION 02 PHYSICAL SCIENCES,0.46
Canberra00048,DIVISION 03 CHEMICAL SCIENCES,0.46
Canberra00305,DIVISION 06 BIOLOGICAL SCIENCES,0.45999999999999996
Canberra00283,DIVISION 21 HISTORY AND ARCHAEOLOGY,0.45999999999999996
Canberra00130,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.45999999999999996
Canberra00263,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.45999999999999996
Canberra00195,DIVISION 01 MATHEMATICAL SCIENCES,0.45
Canberra00268,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.45
Canberra00154,DIVISION 14 ECONOMICS,0.45
Canberra00298,DIVISION 05 ENVIRONMENTAL SCIENCES,0.45
Canberra00108,DIVISION 01 MATHEMATICAL SCIENCES,0.45
Canberra00072,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.45
Canberra00382,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.45
Canberra00436,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.45
Canberra00220,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.45
Canberra00052,DIVISION 06 BIOLOGICAL SCIENCES,0.44999999999999996
Canberra00009,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.44999999999999996
Canberra00089,DIVISION 14 ECONOMICS,0.44999999999999996
Canberra00157,DIVISION 21 HISTORY AND ARCHAEOLOGY,0.44000000000000006
Canberra00284,DIVISION 18 LAW AND LEGAL STUDIES,0.44
Canberra00373,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.44
Canberra00201,DIVISION 14 ECONOMICS,0.44
Canberra00089,DIVISION 09 ENGINEERING,0.44
Canberra00228,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.44
Canberra00087,DIVISION 04 EARTH SCIENCES,0.44
Canberra00324,DIVISION 14 ECONOMICS,0.43999999999999995
Canberra00041,DIVISION 14 ECONOMICS,0.43999999999999995
Canberra00324,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.43999999999999995
Canberra00195,DIVISION 13 EDUCATION,0.43999999999999995
Canberra00392,DIVISION 09 ENGINEERING,0.43000000000000005
Canberra00333,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.43000000000000005
Canberra00281,DIVISION 23 OTHERS(RELEVANT),0.43
Canberra00320,DIVISION 10 TECHNOLOGY,0.43
Canberra00134,DIVISION 24 OTHERS(IRRELEVANT),0.43
Canberra00325,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.43
Canberra00226,DIVISION 24 OTHERS(IRRELEVANT),0.43
Canberra00379,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.43
Canberra00223,DIVISION 02 PHYSICAL SCIENCES,0.43
Canberra00031,DIVISION 23 OTHERS(RELEVANT),0.43
Canberra00306,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.43
Canberra00306,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.43
Canberra00306,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.43
Canberra00131,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.43
Canberra00174,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.43
Canberra00006,DIVISION 23 OTHERS(RELEVANT),0.43
Canberra00291,DIVISION 01 MATHEMATICAL SCIENCES,0.42000000000000004
Canberra00256,DIVISION 09 ENGINEERING,0.42000000000000004
Canberra00341,DIVISION 14 ECONOMICS,0.42
Canberra00039,DIVISION 03 CHEMICAL SCIENCES,0.42
Canberra00372,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.42
Canberra00231,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.42
Canberra00280,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.42
Canberra00280,DIVISION 14 ECONOMICS,0.42
Canberra00227,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.42
Canberra00409,DIVISION 23 OTHERS(RELEVANT),0.41000000000000003
Canberra00175,DIVISION 13 EDUCATION,0.41000000000000003
Canberra00159,DIVISION 05 ENVIRONMENTAL SCIENCES,0.41000000000000003
Canberra00309,DIVISION 09 ENGINEERING,0.41000000000000003
Canberra00160,DIVISION 02 PHYSICAL SCIENCES,0.41000000000000003
Canberra00044,DIVISION 02 PHYSICAL SCIENCES,0.41000000000000003
Canberra00112,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00112,DIVISION 14 ECONOMICS,0.41
Canberra00295,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00439,DIVISION 23 OTHERS(RELEVANT),0.41
Canberra00048,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00431,DIVISION 14 ECONOMICS,0.41
Canberra00431,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00289,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00089,DIVISION 02 PHYSICAL SCIENCES,0.41
Canberra00038,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.41
Canberra00111,DIVISION 10 TECHNOLOGY,0.41
Canberra00341,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41
Canberra00404,DIVISION 13 EDUCATION,0.4
Canberra00034,DIVISION 24 OTHERS(IRRELEVANT),0.4
Canberra00169,DIVISION 14 ECONOMICS,0.4
Canberra00222,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.4
Canberra00205,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.4
Canberra00343,DIVISION 13 EDUCATION,0.4
Canberra00310,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.4
Canberra00151,DIVISION 13 EDUCATION,0.4
Canberra00287,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.4
Canberra00247,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.4
Canberra00313,DIVISION 23 OTHERS(RELEVANT),0.4
Canberra00169,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.4
Canberra00363,DIVISION 24 OTHERS(IRRELEVANT),0.4
Canberra00183,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.4
Canberra00250,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.4
Canberra00009,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.4
Canberra00091,DIVISION 23 OTHERS(RELEVANT),0.4
Canberra00058,DIVISION 03 CHEMICAL SCIENCES,0.4
Canberra00213,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.4
Canberra00339,DIVISION 23 OTHERS(RELEVANT),0.4
Canberra00037,DIVISION 14 ECONOMICS,0.39999999999999997
Canberra00248,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.39
Canberra00334,DIVISION 01 MATHEMATICAL SCIENCES,0.39
Canberra00130,DIVISION 13 EDUCATION,0.39
Canberra00233,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.39
Canberra00265,DIVISION 05 ENVIRONMENTAL SCIENCES,0.39
Canberra00063,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.39
Canberra00419,DIVISION 05 ENVIRONMENTAL SCIENCES,0.39
Canberra00010,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.39
Canberra00334,DIVISION 06 BIOLOGICAL SCIENCES,0.39
Canberra00078,DIVISION 05 ENVIRONMENTAL SCIENCES,0.38
Canberra00078,DIVISION 13 EDUCATION,0.38
Canberra00175,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.38
Canberra00078,DIVISION 04 EARTH SCIENCES,0.38
Canberra00012,DIVISION 06 BIOLOGICAL SCIENCES,0.38
Canberra00014,DIVISION 06 BIOLOGICAL SCIENCES,0.38
Canberra00253,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.38
Canberra00270,DIVISION 05 ENVIRONMENTAL SCIENCES,0.38
Canberra00038,DIVISION 24 OTHERS(IRRELEVANT),0.38
Canberra00338,DIVISION 23 OTHERS(RELEVANT),0.38
Canberra00080,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.38
Canberra00239,DIVISION 06 BIOLOGICAL SCIENCES,0.38
Canberra00397,DIVISION 03 CHEMICAL SCIENCES,0.38
Canberra00169,DIVISION 09 ENGINEERING,0.38
Canberra00313,DIVISION 06 BIOLOGICAL SCIENCES,0.37
Canberra00377,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.37
Canberra00275,DIVISION 23 OTHERS(RELEVANT),0.37
Canberra00311,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.37
Canberra00159,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.37
Canberra00369,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.37
Canberra00169,DIVISION 13 EDUCATION,0.37
Canberra00159,DIVISION 18 LAW AND LEGAL STUDIES,0.37
Canberra00331,DIVISION 13 EDUCATION,0.37
Canberra00093,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.37
Canberra00205,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.37
Canberra00042,DIVISION 24 OTHERS(IRRELEVANT),0.37
Canberra00233,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.37
Canberra00072,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.37
Canberra00052,DIVISION 23 OTHERS(RELEVANT),0.36
Canberra00263,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.36
Canberra00160,DIVISION 03 CHEMICAL SCIENCES,0.36
Canberra00338,DIVISION 24 OTHERS(IRRELEVANT),0.36
Canberra00337,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.36
Canberra00063,DIVISION 14 ECONOMICS,0.36
Canberra00325,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.36
Canberra00239,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.36
Canberra00331,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.36
Canberra00288,DIVISION 13 EDUCATION,0.36
Canberra00171,DIVISION 04 EARTH SCIENCES,0.36
Canberra00252,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.36
Canberra00041,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.36
Canberra00087,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.35000000000000003
Canberra00448,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.35
Canberra00440,DIVISION 03 CHEMICAL SCIENCES,0.35
Canberra00099,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00072,DIVISION 23 OTHERS(RELEVANT),0.35
Canberra00219,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00036,DIVISION 02 PHYSICAL SCIENCES,0.35
Canberra00219,DIVISION 14 ECONOMICS,0.35
Canberra00188,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00379,DIVISION 02 PHYSICAL SCIENCES,0.35
Canberra00417,DIVISION 14 ECONOMICS,0.35
Canberra00194,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00417,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00070,DIVISION 14 ECONOMICS,0.35
Canberra00125,DIVISION 14 ECONOMICS,0.35
Canberra00027,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00070,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00027,DIVISION 14 ECONOMICS,0.35
Canberra00194,DIVISION 14 ECONOMICS,0.35
Canberra00332,DIVISION 24 OTHERS(IRRELEVANT),0.35
Canberra00335,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.35
Canberra00335,DIVISION 14 ECONOMICS,0.35
Canberra00201,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.35
Canberra00004,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.34
Canberra00004,DIVISION 21 HISTORY AND ARCHAEOLOGY,0.34
Canberra00333,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.34
Canberra00381,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.34
Canberra00062,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.34
Canberra00128,DIVISION 03 CHEMICAL SCIENCES,0.34
Canberra00062,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.34
Canberra00317,DIVISION 04 EARTH SCIENCES,0.34
Canberra00249,DIVISION 22 PHILOSOPHY AND RELIGIOUS STUDIES,0.34
Canberra00415,DIVISION 13 EDUCATION,0.33999999999999997
Canberra00142,DIVISION 13 EDUCATION,0.33
Canberra00226,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.33
Canberra00261,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.33
Canberra00121,DIVISION 10 TECHNOLOGY,0.33
Canberra00076,DIVISION 18 LAW AND LEGAL STUDIES,0.33
Canberra00218,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.33
Canberra00127,DIVISION 14 ECONOMICS,0.33
Canberra00233,DIVISION 01 MATHEMATICAL SCIENCES,0.33
Canberra00286,DIVISION 01 MATHEMATICAL SCIENCES,0.33
Canberra00072,DIVISION 13 EDUCATION,0.32
Canberra00077,DIVISION 09 ENGINEERING,0.32
Canberra00072,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.32
Canberra00062,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.32
Canberra00396,DIVISION 09 ENGINEERING,0.32
Canberra00212,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.32
Canberra00239,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.32
Canberra00026,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,0.32
Canberra00396,DIVISION 10 TECHNOLOGY,0.32
Canberra00265,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.32
Canberra00014,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",0.32
Canberra00106,DIVISION 18 LAW AND LEGAL STUDIES,0.32
Canberra00014,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.32
Canberra00374,DIVISION 21 HISTORY AND ARCHAEOLOGY,0.32
Canberra00175,DIVISION 04 EARTH SCIENCES,0.32
Canberra00329,DIVISION 23 OTHERS(RELEVANT),0.32
Canberra00239,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.32
Canberra00059,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.31000000000000005
Canberra00271,DIVISION 16 STUDIES IN HUMAN SOCIETY,0.31
Canberra00397,DIVISION 24 OTHERS(IRRELEVANT),0.31
Canberra00155,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.31
Canberra00019,DIVISION 01 MATHEMATICAL SCIENCES,0.31
Canberra00203,DIVISION 24 OTHERS(IRRELEVANT),0.31
Canberra00105,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.31
Canberra00231,DIVISION 10 TECHNOLOGY,0.31
Canberra00377,DIVISION 06 BIOLOGICAL SCIENCES,0.31
Canberra00215,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.31
Canberra00235,DIVISION 06 BIOLOGICAL SCIENCES,0.31
Canberra00183,DIVISION 18 LAW AND LEGAL STUDIES,0.31
Canberra00133,DIVISION 09 ENGINEERING,0.31
Canberra00235,DIVISION 03 CHEMICAL SCIENCES,0.31
Canberra00432,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,0.31
Canberra00279,DIVISION 24 OTHERS(IRRELEVANT),0.31
Canberra00343,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.31
Canberra00305,DIVISION 09 ENGINEERING,0.31
Canberra00205,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.30000000000000004
Canberra00111,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.30000000000000004
Canberra00069,DIVISION 06 BIOLOGICAL SCIENCES,0.3
Canberra00068,DIVISION 06 BIOLOGICAL SCIENCES,0.3
Canberra00068,DIVISION 05 ENVIRONMENTAL SCIENCES,0.3
Canberra00007,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.3
Canberra00132,DIVISION 03 CHEMICAL SCIENCES,0.3
Canberra00048,DIVISION 13 EDUCATION,0.3
Canberra00440,DIVISION 06 BIOLOGICAL SCIENCES,0.3
Canberra00204,DIVISION 09 ENGINEERING,0.3
Canberra00176,DIVISION 14 ECONOMICS,0.3
Canberra00182,DIVISION 23 OTHERS(RELEVANT),0.3
Canberra00349,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,0.3
Canberra00275,DIVISION 14 ECONOMICS,0.29000000000000004
Canberra00392,DIVISION 05 ENVIRONMENTAL SCIENCES,0.29000000000000004
Canberra00073,DIVISION 11 MEDICAL AND HEALTH SCIENCES,0.29000000000000004
Canberra00023,DIVISION 13 EDUCATION,0.29000000000000004
Canberra00256,DIVISION 10 TECHNOLOGY,0.29
Canberra00266,DIVISION 05 ENVIRONMENTAL SCIENCES,0.29
Canberra00441,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,0.29
Canberra00123,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.29
Canberra00042,DIVISION 02 PHYSICAL SCIENCES,0.29
Canberra00177,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,0.29
Canberra00220,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,0.29
Canberra00145,DIVISION 18 LAW AND LEGAL STUDIES,0.29
Canberra00160,DIVISION 23 OTHERS(RELEVANT),0.29
Canberra00195,DIVISION 05 ENVIRONMENTAL SCIENCES,0.29
