Tags,Weight_sum,Staff_cnt,Weight_avg_all,Weight_avg_ind
plant establishment,0.23,1,0.0006166219839142091,0.23
operationalization,0.23,2,0.0006166219839142091,0.115
opinion poll,0.23,1,0.0006166219839142091,0.23
Siblings,0.23,2,0.0006166219839142091,0.115
International Trade,0.23,1,0.0006166219839142091,0.23
Ficus benghalensis,0.23,2,0.0006166219839142091,0.115
Development Strategy,0.23,1,0.0006166219839142091,0.23
Trend Analysis,0.23,1,0.0006166219839142091,0.23
Hypersensitivity,0.23,1,0.0006166219839142091,0.23
Forecasting Error,0.23,1,0.0006166219839142091,0.23
Cultural Freedom,0.23,1,0.0006166219839142091,0.23
stems,0.23,1,0.0006166219839142091,0.23
Hemorrhage,0.23,1,0.0006166219839142091,0.23
value theory,0.23,1,0.0006166219839142091,0.23
personality traits,0.23,2,0.0006166219839142091,0.115
parolee,0.23,1,0.0006166219839142091,0.23
Associative,0.23,2,0.0006166219839142091,0.115
product design,0.23,2,0.0006166219839142091,0.115
private transport,0.23,2,0.0006166219839142091,0.115
animal health,0.23,1,0.0006166219839142091,0.23
trade association,0.23,1,0.0006166219839142091,0.23
Audio acoustics,0.23,1,0.0006166219839142091,0.23
dehydration (animal physiology),0.23,1,0.0006166219839142091,0.23
glycidyl methacrylate,0.23,1,0.0006166219839142091,0.23
Transesterification,0.23,1,0.0006166219839142091,0.23
peers,0.23,1,0.0006166219839142091,0.23
Epistemological,0.23,2,0.0006166219839142091,0.115
seedling,0.23,1,0.0006166219839142091,0.23
Visual Tracking,0.23,1,0.0006166219839142091,0.23
Whole Grains,0.23,1,0.0006166219839142091,0.23
service work,0.23,1,0.0006166219839142091,0.23
Physical Phenomena,0.23,1,0.0006166219839142091,0.23
Behavioral Symptoms,0.23,1,0.0006166219839142091,0.23
structural problem,0.23,1,0.0006166219839142091,0.23
water gardening,0.23,1,0.0006166219839142091,0.23
Writing Process,0.23,1,0.0006166219839142091,0.23
Driver licensing,0.23,1,0.0006166219839142091,0.23
Electrodynamics,0.23,1,0.0006166219839142091,0.23
Confidence interval,0.23,2,0.0006166219839142091,0.115
Congestion,0.23,1,0.0006166219839142091,0.23
Energy dispersive X ray analysis,0.23,1,0.0006166219839142091,0.23
Speech Perception,0.23,1,0.0006166219839142091,0.23
Consumer Emotions,0.23,1,0.0006166219839142091,0.23
dolphins,0.23,1,0.0006166219839142091,0.23
Speech Pathology,0.23,1,0.0006166219839142091,0.23
Color Gamut,0.23,1,0.0006166219839142091,0.23
eddy covariance,0.23,1,0.0006166219839142091,0.23
Kosovo,0.23,1,0.0006166219839142091,0.23
Carettochelys insculpta,0.23,1,0.0006166219839142091,0.23
carbon dioxide,0.23,1,0.0006166219839142091,0.23
cardiovascular system,0.23,1,0.0006166219839142091,0.23
Vector Error Correction Model,0.22999999999999998,2,0.000616621983914209,0.11499999999999999
Human Embryonic Stem Cells,0.22999999999999998,2,0.000616621983914209,0.11499999999999999
Mispronunciations,0.22999999999999998,2,0.000616621983914209,0.11499999999999999
Tertiary Healthcare,0.22999999999999998,2,0.000616621983914209,0.11499999999999999
Saliva,0.22999999999999998,2,0.000616621983914209,0.11499999999999999
psychological theory,0.22000000000000003,2,0.0005898123324396783,0.11000000000000001
authorization,0.22,2,0.0005898123324396783,0.11
Granger Causality,0.22,1,0.0005898123324396783,0.22
Benefit System,0.22,1,0.0005898123324396783,0.22
Pastiche,0.22,1,0.0005898123324396783,0.22
Biomass,0.22,2,0.0005898123324396783,0.11
learning behavior,0.22,1,0.0005898123324396783,0.22
subsidiary company,0.22,1,0.0005898123324396783,0.22
Mites,0.22,1,0.0005898123324396783,0.22
Technological Development,0.22,1,0.0005898123324396783,0.22
Hepatocellular Carcinoma,0.22,2,0.0005898123324396783,0.11
Neurodevelopmental Disorders,0.22,1,0.0005898123324396783,0.22
Restaurants,0.22,1,0.0005898123324396783,0.22
Bibliometrics,0.22,1,0.0005898123324396783,0.22
egg,0.22,2,0.0005898123324396783,0.11
Rubber,0.22,1,0.0005898123324396783,0.22
Experimental Results,0.22,2,0.0005898123324396783,0.11
Cellular Reprogramming,0.22,1,0.0005898123324396783,0.22
Ectopic Gene Expression,0.22,1,0.0005898123324396783,0.22
National Memory,0.22,1,0.0005898123324396783,0.22
financial regulation,0.22,1,0.0005898123324396783,0.22
Organizational Innovation,0.22,2,0.0005898123324396783,0.11
Surprise,0.22,1,0.0005898123324396783,0.22
Enterprise,0.22,1,0.0005898123324396783,0.22
Osmosis,0.22,1,0.0005898123324396783,0.22
family farm,0.22,1,0.0005898123324396783,0.22
Sustainability Reports,0.22,1,0.0005898123324396783,0.22
Social Participation,0.22,1,0.0005898123324396783,0.22
Social Choice Function,0.22,1,0.0005898123324396783,0.22
precipitation intensity,0.22,1,0.0005898123324396783,0.22
disease control,0.22,2,0.0005898123324396783,0.11
Smallholders,0.22,1,0.0005898123324396783,0.22
Dictionary,0.22,1,0.0005898123324396783,0.22
Acetabulum,0.22,2,0.0005898123324396783,0.11
Formal Gardens,0.22,1,0.0005898123324396783,0.22
convention on the rights of the child,0.22,1,0.0005898123324396783,0.22
Design Management,0.22,1,0.0005898123324396783,0.22
Book Value,0.22,1,0.0005898123324396783,0.22
ecological economics,0.22,2,0.0005898123324396783,0.11
Philosophical Aesthetics,0.22,1,0.0005898123324396783,0.22
Gene-Environment Interaction,0.22,1,0.0005898123324396783,0.22
Force measurement,0.22,1,0.0005898123324396783,0.22
Traction,0.22,1,0.0005898123324396783,0.22
Internal Rhyme,0.22,1,0.0005898123324396783,0.22
chiggers,0.22,1,0.0005898123324396783,0.22
current direction,0.22,1,0.0005898123324396783,0.22
Truth-telling,0.22,1,0.0005898123324396783,0.22
Perceived Usefulness,0.22,1,0.0005898123324396783,0.22
Translator,0.22,1,0.0005898123324396783,0.22
hospital care,0.22,1,0.0005898123324396783,0.22
Probability distributions,0.22,1,0.0005898123324396783,0.22
Media Analysis,0.22,1,0.0005898123324396783,0.22
Adenosine Triphosphate,0.22,1,0.0005898123324396783,0.22
Inventions,0.22,1,0.0005898123324396783,0.22
standard language,0.22,2,0.0005898123324396783,0.11
Creative Industries,0.22,2,0.0005898123324396783,0.11
buoyancy,0.22,1,0.0005898123324396783,0.22
cytochrome-c oxidase,0.22,1,0.0005898123324396783,0.22
illegal activities,0.22,1,0.0005898123324396783,0.22
customs,0.22,1,0.0005898123324396783,0.22
Copper Sulfate,0.22,1,0.0005898123324396783,0.22
Project Portfolio,0.22,1,0.0005898123324396783,0.22
hypertext,0.22,1,0.0005898123324396783,0.22
Kantorovich Inequality,0.22,1,0.0005898123324396783,0.22
Quality management,0.22,1,0.0005898123324396783,0.22
Image Annotation,0.22,1,0.0005898123324396783,0.22
Victor Hugo,0.22,1,0.0005898123324396783,0.22
nanoparticle,0.22,1,0.0005898123324396783,0.22
Nurse Administrators,0.22,2,0.0005898123324396783,0.11
Tin,0.22,1,0.0005898123324396783,0.22
naringenin,0.22,1,0.0005898123324396783,0.22
cross border insolvency,0.22,1,0.0005898123324396783,0.22
national development,0.22,2,0.0005898123324396783,0.11
Human Platelet Antigens,0.22,1,0.0005898123324396783,0.22
Rehearsal,0.22,1,0.0005898123324396783,0.22
Regional Growth,0.22,1,0.0005898123324396783,0.22
International jurisdiction,0.22,1,0.0005898123324396783,0.22
biological characteristics,0.22,1,0.0005898123324396783,0.22
Bakeries,0.22,1,0.0005898123324396783,0.22
solar radiation,0.22,2,0.0005898123324396783,0.11
cultural anthropology,0.22,1,0.0005898123324396783,0.22
Lepus americanus,0.22,1,0.0005898123324396783,0.22
injection site,0.22,1,0.0005898123324396783,0.22
Consumer Credit,0.22,1,0.0005898123324396783,0.22
pelargonidin,0.22,1,0.0005898123324396783,0.22
businessman,0.21000000000000002,2,0.0005630026809651475,0.10500000000000001
Northern Europe,0.21000000000000002,2,0.0005630026809651475,0.10500000000000001
Tabu search,0.21000000000000002,2,0.0005630026809651475,0.10500000000000001
risk behavior,0.21000000000000002,2,0.0005630026809651475,0.10500000000000001
Propensity,0.21000000000000002,2,0.0005630026809651475,0.10500000000000001
species identification,0.21000000000000002,2,0.0005630026809651475,0.10500000000000001
biomass,0.21000000000000002,3,0.0005630026809651475,0.07
placebos,0.21000000000000002,3,0.0005630026809651475,0.07
Perceived Environmental Uncertainty,0.21000000000000002,2,0.0005630026809651475,0.10500000000000001
compensation for damage,0.21,1,0.0005630026809651474,0.21
4-hydroxy-2-nonenal,0.21,1,0.0005630026809651474,0.21
3G mobile communication systems,0.21,1,0.0005630026809651474,0.21
rural communities,0.21,1,0.0005630026809651474,0.21
Complement System Proteins,0.21,2,0.0005630026809651474,0.105
Cultural Background,0.21,1,0.0005630026809651474,0.21
feeding ground,0.21,1,0.0005630026809651474,0.21
Coastal engineering,0.21,1,0.0005630026809651474,0.21
Waterworks,0.21,1,0.0005630026809651474,0.21
Online Presence,0.21,1,0.0005630026809651474,0.21
road traffic,0.21,1,0.0005630026809651474,0.21
Water law reform,0.21,1,0.0005630026809651474,0.21
sky,0.21,1,0.0005630026809651474,0.21
yarns,0.21,1,0.0005630026809651474,0.21
Network performance,0.21,1,0.0005630026809651474,0.21
Nephrology,0.21,1,0.0005630026809651474,0.21
ecopipam,0.21,1,0.0005630026809651474,0.21
Volcanoes,0.21,1,0.0005630026809651474,0.21
Two Parameters,0.21,1,0.0005630026809651474,0.21
Tursiops,0.21,1,0.0005630026809651474,0.21
sulfur,0.21,3,0.0005630026809651474,0.06999999999999999
engineering work,0.21,1,0.0005630026809651474,0.21
Critical History,0.21,1,0.0005630026809651474,0.21
Credit Growth,0.21,1,0.0005630026809651474,0.21
Child safety,0.21,1,0.0005630026809651474,0.21
Network Infrastructure,0.21,1,0.0005630026809651474,0.21
ethnic identity,0.21,1,0.0005630026809651474,0.21
Data communication systems,0.21,1,0.0005630026809651474,0.21
Literary History,0.21,1,0.0005630026809651474,0.21
ADR,0.21,1,0.0005630026809651474,0.21
Ryanodine,0.21,1,0.0005630026809651474,0.21
coastal wetland,0.21,1,0.0005630026809651474,0.21
breast,0.21,1,0.0005630026809651474,0.21
habitat destruction,0.21,1,0.0005630026809651474,0.21
Hindlimb,0.21,1,0.0005630026809651474,0.21
History of Medicine,0.21,1,0.0005630026809651474,0.21
politeness,0.21,1,0.0005630026809651474,0.21
triasulfuron,0.21,1,0.0005630026809651474,0.21
Management Model,0.21,1,0.0005630026809651474,0.21
Human Knowledge,0.21,1,0.0005630026809651474,0.21
captive population,0.21,1,0.0005630026809651474,0.21
Primary Text,0.21,1,0.0005630026809651474,0.21
Principal Components,0.21,1,0.0005630026809651474,0.21
Bauhaus,0.21,1,0.0005630026809651474,0.21
immiseration,0.21,1,0.0005630026809651474,0.21
hip hop,0.21,1,0.0005630026809651474,0.21
benthic environment,0.21,1,0.0005630026809651474,0.21
Private Facilities,0.21,1,0.0005630026809651474,0.21
chemical structure,0.21,1,0.0005630026809651474,0.21
International Business Theory,0.21,1,0.0005630026809651474,0.21
catalyst,0.21,2,0.0005630026809651474,0.105
juvenile offender,0.21,1,0.0005630026809651474,0.21
animal population,0.21,1,0.0005630026809651474,0.21
Secondary Sense,0.21,1,0.0005630026809651474,0.21
financial sector,0.21,1,0.0005630026809651474,0.21
Literary Society,0.21,1,0.0005630026809651474,0.21
X Chromosome,0.21,1,0.0005630026809651474,0.21
Literary Essay,0.21,1,0.0005630026809651474,0.21
resource conservation,0.21,1,0.0005630026809651474,0.21
flood protection,0.21,1,0.0005630026809651474,0.21
Environmental Uncertainty,0.21,1,0.0005630026809651474,0.21
Equivalence class,0.21,1,0.0005630026809651474,0.21
recurrence interval,0.21,1,0.0005630026809651474,0.21
institutional interest,0.21,1,0.0005630026809651474,0.21
Felidae,0.21,1,0.0005630026809651474,0.21
paint,0.21,1,0.0005630026809651474,0.21
Serology,0.21,1,0.0005630026809651474,0.21
Femoral Fractures,0.21,1,0.0005630026809651474,0.21
Financial Returns,0.21,1,0.0005630026809651474,0.21
Selective Attention,0.21,1,0.0005630026809651474,0.21
North America,0.2,1,0.0005361930294906167,0.2
Covariance Matrix Adaptation,0.2,1,0.0005361930294906167,0.2
Levonorgestrel,0.2,1,0.0005361930294906167,0.2
Countrymen,0.2,1,0.0005361930294906167,0.2
Macropus rufus,0.2,1,0.0005361930294906167,0.2
social relations,0.2,1,0.0005361930294906167,0.2
municipality,0.2,2,0.0005361930294906167,0.1
navigation,0.2,1,0.0005361930294906167,0.2
Luxembourg,0.2,1,0.0005361930294906167,0.2
Contextual Analysis,0.2,2,0.0005361930294906167,0.1
Legacy systems,0.2,1,0.0005361930294906167,0.2
Large Enterprises,0.2,1,0.0005361930294906167,0.2
Language Pedagogy,0.2,2,0.0005361930294906167,0.1
Human Performance,0.2,1,0.0005361930294906167,0.2
university admission,0.2,1,0.0005361930294906167,0.2
Information Systems Development,0.2,1,0.0005361930294906167,0.2
retiree,0.2,1,0.0005361930294906167,0.2
Distribution of Income,0.2,1,0.0005361930294906167,0.2
Electron microscopy,0.2,1,0.0005361930294906167,0.2
Excavation,0.2,1,0.0005361930294906167,0.2
Deviation,0.2,1,0.0005361930294906167,0.2
Fiscal Policy,0.2,1,0.0005361930294906167,0.2
Boys,0.2,2,0.0005361930294906167,0.1
H-Reflex,0.2,1,0.0005361930294906167,0.2
Hegemony,0.2,1,0.0005361930294906167,0.2
Milvus,0.2,1,0.0005361930294906167,0.2
Belgian,0.2,1,0.0005361930294906167,0.2
Activities of Daily Living,0.2,2,0.0005361930294906167,0.1
method of teaching,0.2,1,0.0005361930294906167,0.2
Actuaries,0.2,1,0.0005361930294906167,0.2
loan,0.2,2,0.0005361930294906167,0.1
Cultural Significance,0.2,1,0.0005361930294906167,0.2
Catalase,0.2,1,0.0005361930294906167,0.2
trophic levels,0.2,1,0.0005361930294906167,0.2
Cultural Factors,0.2,2,0.0005361930294906167,0.1
Income Disparity,0.2,1,0.0005361930294906167,0.2
Cubists,0.2,1,0.0005361930294906167,0.2
tutor,0.2,1,0.0005361930294906167,0.2
Crystalline materials,0.2,1,0.0005361930294906167,0.2
Influence Factors,0.2,2,0.0005361930294906167,0.1
Medical Informatics,0.2,1,0.0005361930294906167,0.2
toxicology,0.2,1,0.0005361930294906167,0.2
consolidation,0.2,3,0.0005361930294906167,0.06666666666666667
Volume rendering,0.2,1,0.0005361930294906167,0.2
illness,0.2,2,0.0005361930294906167,0.1
environmental research,0.2,1,0.0005361930294906167,0.2
Reproducibility,0.2,1,0.0005361930294906167,0.2
Reproductive History,0.2,1,0.0005361930294906167,0.2
gender discrimination,0.2,1,0.0005361930294906167,0.2
Personal Autonomy,0.2,2,0.0005361930294906167,0.1
Viscosity,0.2,1,0.0005361930294906167,0.2
Urban Environment,0.2,2,0.0005361930294906167,0.1
Pharmacy and Therapeutics Committee,0.2,1,0.0005361930294906167,0.2
collision zone,0.2,1,0.0005361930294906167,0.2
Young Adults,0.2,1,0.0005361930294906167,0.2
current velocity,0.2,1,0.0005361930294906167,0.2
Wireless local area networks (WLAN),0.2,1,0.0005361930294906167,0.2
Social Control,0.2,1,0.0005361930294906167,0.2
animal community,0.2,2,0.0005361930294906167,0.1
drug dependence,0.2,1,0.0005361930294906167,0.2
hydrodynamic dispersion,0.2,1,0.0005361930294906167,0.2
Solar cells,0.2,1,0.0005361930294906167,0.2
Working Women,0.2,1,0.0005361930294906167,0.2
interested parties,0.2,1,0.0005361930294906167,0.2
Stress Urinary Incontinence,0.2,1,0.0005361930294906167,0.2
herbaria,0.2,1,0.0005361930294906167,0.2
case law,0.2,2,0.0005361930294906167,0.1
disaster prevention,0.2,1,0.0005361930294906167,0.2
Runoff,0.2,2,0.0005361930294906167,0.1
broken promise,0.2,2,0.0005361930294906167,0.1
Spirituality,0.2,1,0.0005361930294906167,0.2
Switch,0.2,2,0.0005361930294906167,0.1
Self-regulation,0.2,1,0.0005361930294906167,0.2
characterization,0.2,1,0.0005361930294906167,0.2
William Shakespeare,0.2,1,0.0005361930294906167,0.2
brine,0.2,1,0.0005361930294906167,0.2
Reusability,0.2,1,0.0005361930294906167,0.2
crime prevention,0.2,1,0.0005361930294906167,0.2
Porifera,0.2,1,0.0005361930294906167,0.2
Object,0.2,3,0.0005361930294906167,0.06666666666666667
Obligation,0.2,1,0.0005361930294906167,0.2
brand name,0.2,1,0.0005361930294906167,0.2
Interferon Regulatory Factor-3,0.19,1,0.0005093833780160857,0.19
Affinity chromatography,0.19,1,0.0005093833780160857,0.19
Vombatus ursinus,0.19,1,0.0005093833780160857,0.19
Poetry Book,0.19,1,0.0005093833780160857,0.19
Dual Task,0.19,1,0.0005093833780160857,0.19
Women's Poetry,0.19,1,0.0005093833780160857,0.19
Paternalism,0.19,1,0.0005093833780160857,0.19
Stroke Volume,0.19,1,0.0005093833780160857,0.19
Alcohol Drinking in College,0.19,1,0.0005093833780160857,0.19
human rights protection,0.19,1,0.0005093833780160857,0.19
macrophytes,0.19,2,0.0005093833780160857,0.095
herbarium,0.19,1,0.0005093833780160857,0.19
Social services delivery,0.19,1,0.0005093833780160857,0.19
Ministry of Education,0.19,1,0.0005093833780160857,0.19
growth retardation,0.19,1,0.0005093833780160857,0.19
critical analysis,0.19,1,0.0005093833780160857,0.19
pack ice,0.19,1,0.0005093833780160857,0.19
Liberal Government,0.19,1,0.0005093833780160857,0.19
regional difference,0.19,1,0.0005093833780160857,0.19
Psoriasis,0.19,1,0.0005093833780160857,0.19
Issue of securities,0.19,1,0.0005093833780160857,0.19
Classifier,0.19,3,0.0005093833780160857,0.06333333333333334
descent,0.19,1,0.0005093833780160857,0.19
Musa,0.19,1,0.0005093833780160857,0.19
Tocotrienols,0.19,1,0.0005093833780160857,0.19
Literati,0.19,1,0.0005093833780160857,0.19
media policy,0.19,1,0.0005093833780160857,0.19
Arteriovenous Fistula,0.19,1,0.0005093833780160857,0.19
Electrophoresis,0.19,1,0.0005093833780160857,0.19
uptake mechanisms,0.19,1,0.0005093833780160857,0.19
Charles Baudelaire,0.19,1,0.0005093833780160857,0.19
organic pollutant,0.19,1,0.0005093833780160857,0.19
Customer Knowledge,0.19,1,0.0005093833780160857,0.19
Hypotension,0.19,1,0.0005093833780160857,0.19
skiing,0.19,1,0.0005093833780160857,0.19
system development,0.19,1,0.0005093833780160857,0.19
Employers,0.19,1,0.0005093833780160857,0.19
Human Consciousness,0.19,1,0.0005093833780160857,0.19
oppression,0.19,1,0.0005093833780160857,0.19
Endocrine System Diseases,0.19,1,0.0005093833780160857,0.19
TimeLine,0.19,1,0.0005093833780160857,0.19
Tacrolimus Binding Proteins,0.19,1,0.0005093833780160857,0.19
melanoma,0.19,1,0.0005093833780160857,0.19
Osmia rufa,0.19,1,0.0005093833780160857,0.19
Hatcheria macraei,0.19,1,0.0005093833780160857,0.19
takeout foods,0.19,1,0.0005093833780160857,0.19
Travel Agents,0.19,1,0.0005093833780160857,0.19
Correlation Matrix,0.19,1,0.0005093833780160857,0.19
Image understanding,0.19,1,0.0005093833780160857,0.19
Imaging Phantoms,0.19,1,0.0005093833780160857,0.19
Clinical Audit,0.19,1,0.0005093833780160857,0.19
Tissue Distribution,0.19,1,0.0005093833780160857,0.19
Inalienable Possession,0.19,1,0.0005093833780160857,0.19
Jogging,0.19,1,0.0005093833780160857,0.19
Urban Hospitals,0.19,1,0.0005093833780160857,0.19
Discontinuity,0.19,1,0.0005093833780160857,0.19
Constraint satisfaction problems,0.19,1,0.0005093833780160857,0.19
Law making process,0.19,1,0.0005093833780160857,0.19
technical literature,0.19,1,0.0005093833780160857,0.19
Online Survey,0.19,3,0.0005093833780160857,0.06333333333333334
Online Sales,0.19,1,0.0005093833780160857,0.19
dietary exposure,0.19,1,0.0005093833780160857,0.19
Consumer Behaviour,0.19,1,0.0005093833780160857,0.19
Publication Bias,0.19,1,0.0005093833780160857,0.19
legs,0.19,1,0.0005093833780160857,0.19
social service,0.19,2,0.0005093833780160857,0.095
Penalty,0.19,2,0.0005093833780160857,0.095
New England,0.19,1,0.0005093833780160857,0.19
human development,0.19,2,0.0005093833780160857,0.095
electron beams,0.19,1,0.0005093833780160857,0.19
Nutrigenomics,0.19,1,0.0005093833780160857,0.19
3-methylquercetin,0.19,1,0.0005093833780160857,0.19
electromagnetism,0.19,1,0.0005093833780160857,0.19
Semantic Primitives,0.19,1,0.0005093833780160857,0.19
Language Tests,0.19,1,0.0005093833780160857,0.19
Non-fiction,0.19,1,0.0005093833780160857,0.19
color,0.19,1,0.0005093833780160857,0.19
Community Psychiatry,0.19,1,0.0005093833780160857,0.19
Industrial plants,0.19,2,0.0005093833780160857,0.095
spatial efficiency,0.19,1,0.0005093833780160857,0.19
Bronchoalveolar Lavage,0.19,1,0.0005093833780160857,0.19
Gravity,0.19,1,0.0005093833780160857,0.19
anomie,0.19,1,0.0005093833780160857,0.19
pelleted feeds,0.19,1,0.0005093833780160857,0.19
Least Squares Estimator,0.19,1,0.0005093833780160857,0.19
Biomedicine,0.19,1,0.0005093833780160857,0.19
Methylene Chloride,0.19,1,0.0005093833780160857,0.19
Urban planning,0.19,1,0.0005093833780160857,0.19
Explicit Instruction,0.19,2,0.0005093833780160857,0.095
formic acid,0.19,1,0.0005093833780160857,0.19
Videodisks,0.19,1,0.0005093833780160857,0.19
Expectation-maximization Algorithm,0.19,2,0.0005093833780160857,0.095
Haplorhini,0.19,1,0.0005093833780160857,0.19
fee-for-service,0.19,1,0.0005093833780160857,0.19
weed control,0.19,1,0.0005093833780160857,0.19
product information,0.19,1,0.0005093833780160857,0.19
Priming,0.19,1,0.0005093833780160857,0.19
statistical information,0.19,1,0.0005093833780160857,0.19
ecosystem boundary,0.19,1,0.0005093833780160857,0.19
personnel management,0.19,2,0.0005093833780160857,0.095
Sugammadex,0.19,1,0.0005093833780160857,0.19
Rating,0.19,1,0.0005093833780160857,0.19
Fun,0.19,2,0.0005093833780160857,0.095
Eye Tracking,0.19,1,0.0005093833780160857,0.19
Television Series,0.19,1,0.0005093833780160857,0.19
Maximum Likelihood Estimator,0.19,1,0.0005093833780160857,0.19
swamp,0.18,1,0.0004825737265415549,0.18
Capital Allocation,0.18,2,0.0004825737265415549,0.09
Bystander Effect,0.18,1,0.0004825737265415549,0.18
Chemotherapy,0.18,1,0.0004825737265415549,0.18
disease transmission,0.18,1,0.0004825737265415549,0.18
State courts,0.18,1,0.0004825737265415549,0.18
Educational technology,0.18,1,0.0004825737265415549,0.18
hypermedia,0.18,1,0.0004825737265415549,0.18
particulate organic matter,0.18,1,0.0004825737265415549,0.18
testing method,0.18,1,0.0004825737265415549,0.18
seed predation,0.18,1,0.0004825737265415549,0.18
Radiation Oncology,0.18,1,0.0004825737265415549,0.18
basis of information,0.18,2,0.0004825737265415549,0.09
rights approach,0.18,1,0.0004825737265415549,0.18
Teasing,0.18,1,0.0004825737265415549,0.18
Subcontractors,0.18,1,0.0004825737265415549,0.18
Impression Management,0.18,2,0.0004825737265415549,0.09
Cell Adhesion,0.18,1,0.0004825737265415549,0.18
atropine,0.18,2,0.0004825737265415549,0.09
paper industry,0.18,1,0.0004825737265415549,0.18
Cell proliferation,0.18,1,0.0004825737265415549,0.18
Supply Chain Reliability,0.18,1,0.0004825737265415549,0.18
Thin films,0.18,1,0.0004825737265415549,0.18
Blood-Brain Barrier,0.18,1,0.0004825737265415549,0.18
Insecticide Resistance,0.18,1,0.0004825737265415549,0.18
trophic level,0.18,1,0.0004825737265415549,0.18
Image segmentation,0.18,1,0.0004825737265415549,0.18
Breakdown,0.18,2,0.0004825737265415549,0.09
Mobile Robot,0.18,1,0.0004825737265415549,0.18
YouTube,0.18,1,0.0004825737265415549,0.18
Biological Extinction,0.18,1,0.0004825737265415549,0.18
family situation,0.18,1,0.0004825737265415549,0.18
Indirect Calorimetry,0.18,1,0.0004825737265415549,0.18
Dalai Lama,0.18,1,0.0004825737265415549,0.18
Disintegration,0.18,1,0.0004825737265415549,0.18
Team Work,0.18,1,0.0004825737265415549,0.18
Stochastic Processes,0.18,1,0.0004825737265415549,0.18
Parergon,0.18,1,0.0004825737265415549,0.18
Propensity Score,0.18,2,0.0004825737265415549,0.09
Artistic Works,0.18,1,0.0004825737265415549,0.18
Christian democratic party,0.18,1,0.0004825737265415549,0.18
Propagation,0.18,1,0.0004825737265415549,0.18
Opuntia ficus-indica,0.18,1,0.0004825737265415549,0.18
Grooming,0.18,2,0.0004825737265415549,0.09
Political Marketing,0.18,1,0.0004825737265415549,0.18
Opportunistic Behavior,0.18,2,0.0004825737265415549,0.09
fraud,0.18,1,0.0004825737265415549,0.18
Contraception,0.18,1,0.0004825737265415549,0.18
Oppression,0.18,1,0.0004825737265415549,0.18
Optimization Algorithm,0.18,1,0.0004825737265415549,0.18
readability,0.18,1,0.0004825737265415549,0.18
Haliaeetus,0.18,1,0.0004825737265415549,0.18
Victims of terrorism,0.18,1,0.0004825737265415549,0.18
planning method,0.18,1,0.0004825737265415549,0.18
economist,0.18,1,0.0004825737265415549,0.18
lasers,0.18,1,0.0004825737265415549,0.18
Social security programs,0.18,1,0.0004825737265415549,0.18
"National Heart, Lung, and Blood Institute (U.S.)",0.18,1,0.0004825737265415549,0.18
political situation,0.18,1,0.0004825737265415549,0.18
Leukocyte L1 Antigen Complex,0.18,1,0.0004825737265415549,0.18
maltodextrin,0.18,1,0.0004825737265415549,0.18
Open Form,0.18,1,0.0004825737265415549,0.18
Launch,0.18,1,0.0004825737265415549,0.18
Airlines,0.18,1,0.0004825737265415549,0.18
price index,0.18,1,0.0004825737265415549,0.18
Conditioned Culture Medium,0.18,1,0.0004825737265415549,0.18
conditioned behavior,0.18,1,0.0004825737265415549,0.18
Selfhood,0.18,1,0.0004825737265415549,0.18
proteome,0.18,1,0.0004825737265415549,0.18
Language Dominance,0.18,1,0.0004825737265415549,0.18
nutrients,0.18,1,0.0004825737265415549,0.18
primary production,0.18,1,0.0004825737265415549,0.18
global megatrends,0.18,1,0.0004825737265415549,0.18
Flow cytometry,0.18,1,0.0004825737265415549,0.18
corporate structure,0.18,1,0.0004825737265415549,0.18
Finite Difference,0.18,1,0.0004825737265415549,0.18
Communication Technologies,0.18,1,0.0004825737265415549,0.18
Gini Coefficient,0.18,2,0.0004825737265415549,0.09
influencing behavior,0.18,2,0.0004825737265415549,0.09
Consumer Research,0.18,1,0.0004825737265415549,0.18
clubs,0.18,1,0.0004825737265415549,0.18
frost,0.18,1,0.0004825737265415549,0.18
Online Channel,0.18,1,0.0004825737265415549,0.18
regional climate,0.18,2,0.0004825737265415549,0.09
Risk Taking,0.18,1,0.0004825737265415549,0.18
Crocus sativus,0.18,1,0.0004825737265415549,0.18
Environmental Exposure,0.18,2,0.0004825737265415549,0.09
cultural sovereignty,0.18,1,0.0004825737265415549,0.18
fluids,0.18,2,0.0004825737265415549,0.09
Topical Administration,0.18,2,0.0004825737265415549,0.09
Multiple Stakeholders,0.18,1,0.0004825737265415549,0.18
Travel time,0.18,1,0.0004825737265415549,0.18
canal,0.18,1,0.0004825737265415549,0.18
Spectrum analysis,0.18,1,0.0004825737265415549,0.18
supply chain,0.18,1,0.0004825737265415549,0.18
Lipoproteins,0.18,1,0.0004825737265415549,0.18
Osteotomy,0.18,1,0.0004825737265415549,0.18
Emotional Adjustment,0.18,1,0.0004825737265415549,0.18
Cholesterol,0.18,2,0.0004825737265415549,0.09
Intracellular Membranes,0.18,1,0.0004825737265415549,0.18
business concept,0.18,1,0.0004825737265415549,0.18
lake ecosystem,0.18,1,0.0004825737265415549,0.18
hares,0.18,1,0.0004825737265415549,0.18
Electronic Business,0.18,1,0.0004825737265415549,0.18
cathinone,0.18,1,0.0004825737265415549,0.18
Environmental Liability,0.18,1,0.0004825737265415549,0.18
Coping Style,0.18,1,0.0004825737265415549,0.18
Clinical Governance,0.18,1,0.0004825737265415549,0.18
