Name,ID,attributes
Torch Outfit Cutting & Welding,LSD/RFQ/21064/1,"{'ATM ID': 'LSD/RFQ/21064/1', 'Agency': 'Department of Defence - CASG', 'Category': '27000000 - Tools and General Machinery', 'Close Date & Time': '31-Aug-2021 12:00 pm (ACT Local Time) Show close time for other time zones', 'Publish Date': '5-Aug-2021', 'Location': 'NSW', 'ATM Type': 'Request for Quote', 'Multi Agency Access': 'No', 'Panel Arrangement': 'No', 'Multi-stage': 'No', 'Description': 'RFQ forTorch Outfit Cutting & Welding\xa0', 'Conditions for Participation': 'Nill', 'Timeframe for Delivery': '4 Weeks', 'Address for Lodgement': ""Tender responses are to be submitted electronically via the AusTender website www.tenders.gov.auusing the 'Lodgement Page' link on this tender notification.""}"
Evaluation of the Medical Research Future Fund's Clinical Trial Activity,Health/2021-22/07679,"{'ATM ID': 'Health/2021-22/07679', 'Agency': 'Department of Health', 'Category': '85130000 - Medical science research and experimentation', 'Close Date & Time': '31-Aug-2021 2:00 pm (ACT Local Time) Show close time for other time zones', 'Publish Date': '16-Jul-2021', 'Location': 'ACT, NSW, VIC, SA, WA, QLD, NT, TAS', 'ATM Type': 'Request for Quote APP Reference: Health/APP/19-20/210822', 'Multi Agency Access': 'No', 'Panel Arrangement': 'No', 'Multi-stage': 'No', 'Description': 'The evaluation aims to assess: \xa0 *progress made through the MRFF in supporting clinical trials in Australia *the alignment of funded clinical trials with long-term objectives  set out in the MRFF10-year investment plan and the MRFF Monitoring, Evaluation and Learning Strategy ( https://www.health.gov.au/resources/publications/mrff-monitoring-evaluation-and-learning-strategy-2020-21-to-2023-24 ). \xa0 The key evaluation questions include: *how the MRFF has contributed to clinical trials in Australia *how MRFF funded trials compared with other national and international clinical trials *are there opportunities to enhance MRFF funding and granting arrangements to enhance the efficiency and effectiveness of MRFF funded clinical trials. \xa0 Results from the evaluation will be used to inform future funding and granting arrangements for clinical trials through the MRFF. \xa0 In delivering the evaluation, the Supplier will: *provide secretariat, research, and coordination support for the evaluation *develop a project plan outlining the approach for the evaluation, following an inception meeting with the Department *undertake a desktop review of MRFF funded projects (within the Clinical Trials Activity initiative and also of other clinical trial projects across the MRFF) and compare them with those funded nationally and internationally *conduct a survey of recipients of MRFF grants that include a clinical trial to gather further information to support the evaluation *conduct a comprehensive consultation process with key stakeholders nationally and internationally to supplement findings from the desktop review *The Department has identified potential stakeholders for the consultation however will engage with the successful Supplier in finalising the list.  *provide reports outlining insights and findings arising from the evaluation. \xa0 The Supplier’s team must have strong expertise in and knowledge of clinical trials, including practical experience in the field.', 'Other Instructions': 'Further information about the MRFF Strategy is available at the following link: https://www.health.gov.au/resources/publications/mrff-monitoring-evaluation-and-learning-strategy-2020-21-to-2023-24', 'Conditions for Participation': 'Not Applicable', 'Timeframe for Delivery': 'September 2021 - May 2022', 'Address for Lodgement': 'Electronically Via AusTender'}"
Design and delivery of a living lab trial of a new aged care assessment tool and process,Health/2021-2022/079,"{'ATM ID': 'Health/2021-2022/079', 'Agency': 'Department of Health', 'Category': '80101505 - Corporate objectives or policy development', 'Close Date & Time': '31-Aug-2021 2:00 pm (ACT Local Time) Show close time for other time zones', 'Publish Date': '6-Aug-2021', 'Location': 'ACT, NSW, VIC, SA, WA, QLD, NT, TAS  Canberra, Sydney, Melbourne, Adelaide, Perth, Brisbane, Darwin, Hobart', 'ATM Type': 'Request for Tender', 'Multi Agency Access': 'No', 'Panel Arrangement': 'Yes', 'Multi-stage': 'No', 'Description': '\xa0The services required have been split in two parts: \xa0Part One: Trial design\xa0 \xa0Part Two: Trial delivery. \xa0The Department is seeking Tenders for the design and delivery of a living lab trial to test a new tool for assessing older Australians for in-home aged care services. \xa0A decision about whether to proceed with Part Two – Trial delivery will be taken after Part One – trial design - is completed. \xa0The department is seeking to test the new assessment tool, which includes a series of questions and instruments to assess the physical, social, psychological and medical needs of older Australians, in a living lab environment. \xa0The trial is expected to use trained aged care assessors to undertake mock assessments of older Australians in a home-like environment. \xa0The objectives are to: \xa0Test and refine how assessors use the tool to effectively collect information \xa0 Test whether outputs of the tool align to expectations \xa0Test efficacy of the tool with different cohorts. \xa0 Expected deliverables/outcomes and timeframes Part 1 6 September 2021– 18 October 2021  The key deliverables of Part One will include: Meetings with the Department including: \xa0project inception meeting,  \xa0weekly check-ins,  \xa0inal presentation, and \xa0any other meetings as required. \xa0 A project delivery schedule following an inception meeting that identifies all key deliverables, including how they will be delivered and timeframes of deliverables for Part One. A draft report on 24 September 2021, detailing the following: A detailed plan for the delivery of a living lab trial to test the new assessment process, including methodology delivering a simulated environment to test the new assessment tool and associated process – including a description of the lab (e.g. how would you replicate a home-based environment?). Approach to simulating the assessment process including selection of participants  strategy for assurance/validation of the outputs of the trial. detailed schedule for delivery of the trial detailed costing for delivery of the trial. A final report on 8 October 2021 reflecting feedback from the Department. \xa0Term of the Contract will be from 6 September 2021 until 18 October 2021 and will include an option to extend the arrangement to deliver Part Two. Any extension will be at the sole discretion of the Commonwealth.\xa0 \xa0', 'Conditions for Participation': 'The Tenderer must not have had any judicial decisions against it (excluding decisions under appeal) relating to employee entitlements and have not paid the claim. The Tenderer must give details of any real or apparent Conflict of Interest in relation to this response, or the performance of the Services (if the Tenderer is successful). If there is nothing to declare, please insert “None”. \xa0 Essential Requirements Tenderers should demonstrate a strong understanding and experience in delivering living lab models to derive insights and evidence to inform user design (mandatory).', 'Timeframe for Delivery': 'Inception meeting:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 week commencing 6 September 2021 Draft report:\xa0\xa0\xa0\xa0\xa0\xa0\xa0 24 September 2021 Final report:\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 8 October 2021 Contract end: 18 October 2021', 'Address for Lodgement': 'AusTender at www.tenders.gov.au in accordance with instructions in the Request documentation.', 'Addenda Available': 'View Addenda'}"
Trial of fully automated stereo video technology in the Southern Bluefin Tuna Fishery,C06905,"{'ATM ID': 'C06905', 'Agency': 'Department of Agriculture, Water and the Environment', 'Category': '21110000 - Fishing and aquaculture equipment', 'Close Date & Time': '31-Aug-2021 3:00 pm (ACT Local Time) Show close time for other time zones', 'Publish Date': '6-Aug-2021', 'Location': 'ACT, SA  Canberra, Adelaide', 'ATM Type': 'Request for Tender', 'Multi Agency Access': 'No', 'Panel Arrangement': 'No', 'Multi-stage': 'No', 'Description': 'The Australian Government is seeking to trial fully automated stereo video technology for use in Australia’s Southern Bluefin Tuna Fishery catch and farming operations located offshore from Port Lincoln, South Australia. Interested tenderers in submitting a response to this tender are referred to the attached ATM for further information.\xa0 \xa0', 'Conditions for Participation': 'The stereo video equipment must be fully-automated as per the description in section A.A.2 - The Requirement. The supplier must be able to conduct the trial in the trial period (from 1 December 2021 to 30 March 2022)    The department may exclude a submission from further consideration if it fails to meet the requirements shown throughout this ATM, in particular, section A.A.2 The Requirement.', 'Timeframe for Delivery': 'The trial is to commence 1 December 2021 and be completed by 30 March 2022, with a final report to the Customer due 1 May 2022.\xa0\xa0 Estimated Value (AUD): Fromto', 'Address for Lodgement': 'Austender at www.tenders.gov.au, in accordance with instructions in the Request documentation.', 'Addenda Available': 'View Addenda'}"
BRIGHT MX3/Nanoprobe Front Ends,PSC001549,"{'ATM ID': 'PSC001549', 'Agency': 'Australian Nuclear Science and Technology Organisation', 'Category': '41100000 - Laboratory and scientific equipment', 'Close Date & Time': '31-Aug-2021 4:00 pm (ACT Local Time) Show close time for other time zones', 'Publish Date': '3-Aug-2021', 'Location': 'VIC  Melbourne', 'ATM Type': 'Request for Tender', 'Multi Agency Access': 'No', 'Panel Arrangement': 'No', 'Multi-stage': 'No', 'Description': 'The front ends detailed in this specification is a part of a program of upgrades to the Australian Synchrotron Storage Ring to prepare for the BRIGHT program and is for ID04 and ID09 that will host the MX3 and Nanoprobe beamlines, respectively. The Supplier shall supply two windowless Insertion Device (ID) front ends for the Storage Ring. The sources for ID04 and ID09 front ends will be an In–Vacuum Undulator (IVU) and a Cryogenic Permanent Magnet Undulator (CPMU), respectively.', 'Conditions for Participation': 'Refer to\xa0PSC001549 - Approach To Market.', 'Timeframe for Delivery': 'August 2022', 'Address for Lodgement': 'AusTender.'}"
The supply/provision of a Universal Tracking Platform,RFT 2-2022,"{'ATM ID': 'RFT 2-2022', 'Agency': 'Australian Federal Police', 'Category': '43230000 - Software', 'Close Date & Time': '1-Sep-2021 11:00 am (ACT Local Time) Show close time for other time zones', 'Publish Date': '29-Jul-2021', 'Location': 'ACT  Canberra', 'ATM Type': 'Request for Tender', 'Multi Agency Access': 'Yes', 'Multi Agency Access Type': 'All Agencies', 'Panel Arrangement': 'No', 'Multi-stage': 'No', 'Description': 'The AFP currently manages multiple tracking ICT applications, including COTS and in-house developed systems (bespoke).\xa0 Some of these systems are reaching end-of-life as they only support devices that communicate on the diminishing 3G telecommunications network. In addition, multiple systems are standalone and are not connected to the AFP’s common visualisation interface. This reduces the ability to share tracking information to operational Members such as investigators. The AFP’s technical support staff are also unable to provide enterprise-level support to tracking systems that are hosted on standalone servers and laptops. \xa0 The AFP has a requirement to manage and monitor tracking of people and objects in multiple operational contexts including: a.\xa0 \xa0 Red Force Tracking - Determining or monitoring the location of an identified target person or object under a warrant issued under Part 2 of the Surveillance Devices Act 2004 (Cth), or an authorisation to use a tracking device under section 39 of the Surveillance Devices Act 2004 (Cth); and b.\xa0 \xa0 Blue Force Tracking - Determining or monitoring the location of friendly forces, including AFP personnel, partner agencies and the assets they control and protect. \xa0 The AFP is seeking a Solution that will meet the following objectives: a.\xa0 \xa0 consolidate multiple ICT tracking systems into a single management solution for devices that produce tracking information; b.\xa0 \xa0 support the replacement of existing 3G devices with LTE and 5G capable devices; c.\xa0 \xa0 provide a geospatial viewing display (desktop and mobile) of tracking data from both tracking devices and other sources of location data in real-time; d.\xa0 \xa0 provide a platform that allows authorised users, including investigators, surveillance teams and technical administrators to view and manage historical data for evidentiary purposes; e.\xa0 \xa0 provide a platform with consolidated command and control functionality across multiple tracking devices including dedicated tracking devices, tracking component of other devices i.e. Internet-of-things devices: audio, cameras, smartphone blue force apps; f.\xa0 \xa0 \xa0provide a common ingestion pipeline for tracking data integrated into the AFP’s future NG-LEMF to facilitate viewing tracking data from the devices on a consolidated platform regardless of device type; and g.\xa0 \xa0 if required and specified by the AFP as an Additional Service, provide command and control capability via integration into the NG-LEMF. \xa0 For clarity, through this RFT, the AFP only seeks to procure the Solution (being the UTP) and associated services, and does not seek to procure any other part of the NG-LEMF. The AFP will develop the NG-LEMF outside the scope of this procurement, and will be primarily responsible for integrating the Solution into the NG-LEMF it develops. The Contractor will be responsible for ensuring that the Solution is capable of being integrated with the NG-LEMF (if and when the AFP determines that the Solution will be integrated) and otherwise ensuring that the Solution meets the requirements specified within this SOR (as captured in the Statement of Work negotiated with the Successful Tenderer) in accordance with the draft Contract.\xa0 \xa0', 'Other Instructions': 'Queries and Addenda -\xa0Tenderers should direct any queries arising from this RFT (quoting the RFT number) to:\xa0 Contact Officer:RFT 2-2022 Contact Officer Business Area:Covert and Technical Operations Email:\xa0\xa0AFP-RFT@afp.gov.au\xa0 All such queries are to be directed to the Contact Officer via email only. Telephone queries or complaints will not be taken.', 'Conditions for Participation': 'The AFP will exclude a Tender from further consideration if it considers that the Tenderer does not comply with all of the following: a) the Tenderer must: (i) exist as a legal entity (see RFT clause 2.3.1(c));\xa0 (ii) be solvent;\xa0 (iii) hold all Authorisations necessary for it to be able to perform the Services tendered for in accordance with applicable laws; and b) in relation to the Tenderer, the Tenderer must:\xa0 (i) hold all Valid and Satisfactory Statement of Tax Records in relation to the Tenderer by the Tender Closing Time (refer to RFT Schedule 13 – Procurement Connected Policies); or\xa0 (ii) if all Valid and Satisfactory Statements of Tax Record cannot be provided by the Tender Closing Time in accordance with RFT clause 2.1.1(b)(i), hold a receipt or receipts issued by the Australian Tax Office demonstrating that all the relevant Statements of Tax Record have been requested from the Australian Taxation Office by the Tender Closing Time; and\xa0 c) in relation to any First Tier Subcontractor known at the time of submission that the Tenderer proposes to engage to deliver goods or services with an estimated value of over $4 million (GST inclusive) over the Contract Period, the Tenderer must:\xa0 (i) hold all Valid and Satisfactory Statement of Tax Records in relation to the First Tier Subcontractor by the Tender Closing Time (refer to RFT Schedule 13 – Procurement Connected Policies); or\xa0 (ii) if all Valid and Satisfactory Statements of Tax Record cannot be provided by the Tender Closing Time in accordance with RFT clause 2.1.1(c)(i), hold a receipt or receipts issued by the Australian Tax Office demonstrating that all the relevant Statements of Tax Record have been requested from the Australian Taxation Office by the Tender Closing Time; each being a ""Condition for Participation"".', 'Timeframe for Delivery': 'The AFP intends that the Solution be implemented and Accepted into Service by no later than June 30, 2022.', 'Address for Lodgement': 'Tenders must be lodged electronically via the Australian Government Tender System, AusTender, at https://www.tenders.gov.au before the Tender Closing Time and in accordance with the Tender lodgement procedures set out in this RFT and on AusTender.', 'Addenda Available': 'View Addenda'}"
Request for Expressions of Interest for a Design and Construct Contractor for the Australian High Commission Abuja,DFAT AAJA EOI-001,"{'ATM ID': 'DFAT AAJA EOI-001', 'Agency': 'Department of Foreign Affairs and Trade', 'Category': '72130000 - General building construction', 'Close Date & Time': '1-Sep-2021 12:00 pm (ACT Local Time) Show close time for other time zones', 'Publish Date': '4-Aug-2021', 'Location': 'ACT, Overseas', 'ATM Type': 'Expression of Interest', 'Multi Agency Access': 'No', 'Panel Arrangement': 'No', 'Multi-stage': 'No', 'Description': '<span"">The Department of Foreign Affairs and Trade is seeking Expressions of Interest from potential suppliers for the design and construction of a new chancery and supporting facilities for the Australian High Commission in Abuja, Nigeria.\xa0 The Project will be delivered through an off-site pre-fabricated construction methodology, with transport and installation of the buildings in Abuja.\xa0 The works include in-country construction of foundations, supporting facilities and site infrastructure.', 'Conditions for Participation': 'As per EOI Documents', 'Timeframe for Delivery': 'As per EOI Documents', 'Address for Lodgement': 'via AusTender @ www.austender.gov.au', 'Addenda Available': 'View Addenda'}"
Construction Contractor(s) for Main Works Packages 1 and 3 (Re-release),AWM000484 REOI 2,"{'ATM ID': 'AWM000484 REOI 2', 'Agency': 'Australian War Memorial', 'Category': '72130000 - General building construction', 'Close Date & Time': '1-Sep-2021 2:00 pm (ACT Local Time) Show close time for other time zones', 'Publish Date': '28-Jul-2021', 'Location': 'Canberra', 'ATM Type': 'Expression of Interest APP Reference: AWM000484', 'Multi Agency Access': 'No', 'Panel Arrangement': 'No', 'Multi-stage': 'Yes', 'Multi-stage Criteria': 'As specified in Schedule 2 (The Evaluation Process and Criteria) of the REOI.', 'Description': 'On 13 January 2021 the Memorial issued a Request for Expressions of Interest (REOI) for Construction Contractor(s) for Main Works Packages (‘MWP’) through AusTender. The REOI closed on 3 March 2021. Since the conclusion of the REOI process, a number of successful Respondents have withdrawn from their nominated Works Package due to other work priorities, resulting in a reduced number of Respondents remaining to be invited to participate in the Request for Tender (RFT) phase for Main Works Packages 1 and 3. The Memorial is exercising its rights under paragraph 18.1.1(a) of the REOI to vary the REOI process to reopen the REOI and increase the number of shortlisted Respondents to be invited to participate in the Request for Tender (RFT) for MWP1 and 3. This Request for Expressions of Interest (REOI) invites organisations to provide a Response to be evaluated, with shortlisted Respondents being invited to submit a Tender for the construction of MWP1 and / or MWP3. The scope of work under the proposed contract(s) is set out in Schedule 1 -Project and Scope Brief and includes the construction of the major new build elements of the Project for MWP1 and MWP3 only (the ‘Requirement’). The shortlist will not be increased for Main Works Package 2. The Memorial will not consider any further expressions of interest for MWP2. There are currently two (2) entities shortlisted for each of MWP1 and MWP3 as a result of the initial REOI. These entities are not required to submit a further expression of interest for packages for which they have already been shortlisted.', 'Other Instructions': 'Important Note—Project Remains Subject to NCA Approval Respondents should note that the Australian War Memorial (‘Memorial’) Development Project (the ‘Project’) Main Works remains subject National Capital Authority (‘NCA’) Main Works Approval. The Memorial does not guarantee that this approval will be secured. Should the approval not be secured, and without limiting any other right set out in the REOI, the Memorial may terminate the REOI process. If the process is terminated, the Memorial is not liable for any costs incurred in reliance on the REOI or associated with the preparation of any Response. Respondents must not contact the NCA directly in relation to the Project. Any questions about the role of the NCA in the Project are to be directed to the Contact Officer in clause 1.6, and if further information is required by Respondents to prepare a Response, the Memorial will issue an Addendum.\xa0 Request for Expressions of Interest Process\xa0 This REOI is the first stage of a multi-stage procurement process. The objective of the REOI process is to select Respondents that have the capacity, capability and experience to submit high-quality tenders for one or more Main Works Packages. Industry Briefing The Memorial will hold an industry briefing for Registered Respondents to clarify the Memorial’s objectives and priorities for this REOI and to respond to questions arising out of this REOI process. The industry briefing will be held on Tuesday 10 August 2021 from 1:00pm – 2:00pm.\xa0 Further details are specified in clause 3 (Industry Briefing) of the REOI.', 'Conditions for Participation': 'There are no Conditions for Participation for this procurement.', 'Timeframe for Delivery': 'As specified in clause 2.1 (The Process) of the REOI.', 'Address for Lodgement': 'Responses to this REOI must be lodged using the Electronic Tender Box on the AusTender website, located at https://www.tenders.gov.au (see clause 6 (Lodgement) of the REOI for more details).'}"
"The Manufacture and Supply of Insignia, Warrant Folders, and Presentation Cases for Australian Honours and Awards",OOSGG 2021 Insignia,"{'ATM ID': 'OOSGG 2021 Insignia', 'Agency': 'Office of the Official Secretary to the Governor-General', 'Category': '49101701 - Medals', 'Close Date & Time': '1-Sep-2021 6:00 pm (ACT Local Time) Show close time for other time zones', 'Publish Date': '28-Jul-2021', 'Location': 'ACT, NSW  Canberra, Sydney', 'ATM Type': 'Request for Tender', 'Multi Agency Access': 'No', 'Panel Arrangement': 'No', 'Multi-stage': 'No', 'Description': 'The Manufacture and Supply of Insignia, Warrant Folders, and Presentation Cases for Australian Honours and Awards', 'Other Instructions': 'As per the Approach to Market document attached.\xa0', 'Conditions for Participation': 'As per the attached Approach to Market document.', 'Timeframe for Delivery': 'As per the attached Approach to Market document. Estimated Value (AUD): From$6,000,000.00to$11,850,000.00', 'Address for Lodgement': 'AusTender at www.tenders.gov.au, in accordance with instructions in Request documentation, and Australian Honours and Awards SecretariatGovernment HouseDunrossil DriveCanberra ACT 2600', 'Addenda Available': 'View Addenda'}"
J0137 Facilities to Support JP9101 Defence Enhanced High Frequency Communications System 'Project Phoenix' – ITR DSC,AZ6344,"{'ATM ID': 'AZ6344', 'Agency': 'Department of Defence - DSRG', 'Category': '72100000 - Building construction and support and maintenance and repair services', 'Close Date & Time': '2-Sep-2021 12:00 pm (ACT Local Time) Show close time for other time zones', 'Publish Date': '29-Jul-2021', 'Location': 'ACT  Canberra', 'ATM Type': 'Expression of Interest', 'Multi Agency Access': 'No', 'Panel Arrangement': 'No', 'Multi-stage': 'Yes', 'Multi-stage Criteria': 'The Multi-stage criteria is described in the Invitation to Register Interest.', 'Description': 'The aim of Project EST9101PH1 (J0137) is to deliver the facilities and infrastructure to enable the implementation of the Enhanced Defence High Frequency Communications System (EDHFCS) under the broader Capability Project JP9101.  Works will be undertaken in Riverina (NSW), Townsville (QLD), Darwin (NT), North West Cape (WA) and Canberra (Russell Offices and HMAS\xa0 Harman). The exact facility and infrastructure requirements are currently being refined under the project, however the proposed works include upgrades to the following: Four High Frequency (HF) Receive Sites. These are required to be geographically dispersed across the country, in locations with low HF ‘noise’, approximately 100km from a Transmit Site and linked by optical fibre. Three sites are existing and one site will be a new construction; Four HF Transmit Sites.  These are required to be geographically dispersed across the country, have access to a suitable power supply, be linked by optical fibre to the Australian network and be located to support maintenance staff; and Two Network Management Facilities.  These are required to be in Canberra and allow management of the paired sites. The services include the following: undertake all detailed design of the works including but not limited to the preparation of all design documentation such as drawings, specifications and reports along with any other design information required, or necessary, to detail the works, which is anticipated to be delivered to the successful Applicant in discrete work packages by the Head Contractors finalising all design documentation, including drawings, specifications and reports to form part of the relevant tender documentation for the tendering of construct only Head Contracts undertaking all necessary site investigations to prepare the detailed design of the works, including but not limited to current infrastructure, contamination, geotechnical, overall environmental and heritage investigations support the release ofonstruct only tender documentation Head Contracts. to meet Project Phoenix’s operational and support capabilities.', 'Other Instructions': 'DSC Contract Update Applicants should note that the DSC-1 (2003) templates are currently the subject of review and amendment by the Commonwealth and may be republished on DEQMS (in the form of the DSC-1 2021 and associated templates). Subject to the timing of such review, the Commonwealth may use those republished templates (in the form of DSC-1 (2021), including the Conditions of Contract) as the base for the request for tender  documentation. Industry Briefing There will be no industry briefing for this ITR. Building Code 2016 The Building Code 2016 does not apply. WHS Accreditation Scheme The WHS Accreditation Scheme pursuant to the  Building and Construction Industry (Improving Productivity) Act  2016 (Cth) applies. Further information regarding the WHS Accreditation Scheme is provided in the Invitation to Register Interest. Indigenous Procurement Policy The Australian Government\'s new Indigenous Procurement Policy took effect on 1 July 2015. Joint Bids The Commonwealth does offer applicants an opportunity to lodge a Registration of Interest on a Joint Bid Basis. \xa0Further information regarding Joint Bids is provided in the Invitation to Register Interest. PWC Act The works described in the Invitation to Register Interest are a ""public work"" and therefore subject to section 18 of the  Public Works Committee Act  1969 (Cth). Evaluation Criteria The evaluation criteria are described in the Invitation to Register Interest. Minimum Form and Content Requirements  The minimum form and content requirements are described in the Invitation to Register Interest.\xa0', 'Conditions for Participation': 'The conditions for participation are described in the Invitation to Register Interest. The conditions for participation are described in the Invitation to Register Interest.', 'Timeframe for Delivery': 'The award date for the contract is anticipated to be in or about  January 2022, with completion in or about June 2026. These timings are indicative only and may be subject to change during the process including in any released request for tender documentation. Estimated Value (AUD): From$4,000,000.00to$6,500,000.00', 'Address for Lodgement': 'Tenders are to be lodged electronically using AusTender at www.tenders.gov.au', 'Addenda Available': 'View Addenda'}"
