weight,orig_id,orig_title,orig_category,orig_sub category,orif_description,_id,relevant_title,relevant_category,relevant_sub category,orif_description,"relevancy scoring by linnie(irrelevant,0;relevant,descend from 1 to 5)"
-0.310891682,62340a6128a0c11b54da3644,Cyber Security Skills Partnership Innovation Fund 每 Round 1,Information Technology,0,"Under the 2020 Cyber Security Strategy, the Cyber Security National Workforce Growth Program recognises skilled cyber professionals are essential for keeping Australians secure online, and to underpin government and industry capability and capacity. The Cyber Security Skills Partnership Innovation Fund is part of this program. The objectives of the Cyber Security Skills Partnership Innovation Fund are to: 
 
 improve the quality or quantity of cyber security professionals in Australia, including increasing the participation of women in cyber security 
 improve collaboration between industry and the education sector to build the quality and availability of cyber security professionals in Australia 
 support industry and academia to build Australia＊s future pipeline of skilled cyber security professionals. 
 
 The intended outcomes of the Cyber Security Skills Partnership Innovation Fund are: 
 
 increased availability of cyber security professionals in Australia 
 increased quality of cyber security professionals in Australia 
 increased participation of women in cyber security professions 
 innovative or new ways to improve cyber security skills 
 stronger partnerships between industry and education providers to enhance cyber security related skills. 
 
 We expect that the types of projects that will be competitive for funding will include collaborations between organisations such as industry associations and other bodies, higher education and vocational education providers, secondary schools, local and state governments, and businesses.",62340b5328a0c11b54da369f,Industry Workforce Training 每 Adult Learners Week 2021 to 2024,Adult and Continuing Education,0,"The Australian Government is inviting one organisation via a closed non-competitive selection process to apply to deliver services under the Building Skills and Capability Program under the Industry Workforce Training Component over 4 years from 2020每21 to 2023每24. 
 Adult Learners Week is an international event that is celebrated with events and activities across the nation, which are designed to promote the benefits of life-long learning in the home, at work and in the community. States and territories are responsible for supporting Adult Learners Week at the state and local level, while the Australian Government supports activities that contribute to its national presence. 
 This grant opportunity is to support the national presence of Adult Learners Week from 2021 to 2024. 
 The objective of the grant opportunity is to: 
 
 coordinate and deliver activities to support Adult Learners Weeks in 2021, 2022, 2023 and 2024 
 register over 400 events on the Adult Learners Week website by the end of Adult Learners Week each year. 
 
 The intended outcome of the grant opportunity is to: 
 
 raise awareness of adult learning opportunities on a national scale and encourage adult learners to connect or reconnect to training and learning 
 reach over 50,000 people each year through Adult Learners Week social media posts. 
",4
-0.30720451,62340a6128a0c11b54da3644,Cyber Security Skills Partnership Innovation Fund 每 Round 1,Information Technology,0,"Under the 2020 Cyber Security Strategy, the Cyber Security National Workforce Growth Program recognises skilled cyber professionals are essential for keeping Australians secure online, and to underpin government and industry capability and capacity. The Cyber Security Skills Partnership Innovation Fund is part of this program. The objectives of the Cyber Security Skills Partnership Innovation Fund are to: 
 
 improve the quality or quantity of cyber security professionals in Australia, including increasing the participation of women in cyber security 
 improve collaboration between industry and the education sector to build the quality and availability of cyber security professionals in Australia 
 support industry and academia to build Australia＊s future pipeline of skilled cyber security professionals. 
 
 The intended outcomes of the Cyber Security Skills Partnership Innovation Fund are: 
 
 increased availability of cyber security professionals in Australia 
 increased quality of cyber security professionals in Australia 
 increased participation of women in cyber security professions 
 innovative or new ways to improve cyber security skills 
 stronger partnerships between industry and education providers to enhance cyber security related skills. 
 
 We expect that the types of projects that will be competitive for funding will include collaborations between organisations such as industry associations and other bodies, higher education and vocational education providers, secondary schools, local and state governments, and businesses.",6234001e28a0c11b54da3247,Australian International Education: Enabling Growth and Innovation 每 2016-17 Program Guidelines,Higher Education,131002 - Education Support,"The objectives of the Australian International Education: Enabling Growth and Innovation program are to support projects that strengthen the fundamentals of Australia＊s international education sector, promoting partnerships between Australian institutions, students, business and overseas counterparts.  
 This will support delivery of the Australian Government＊s the  National Strategy for International Education 2025",3
-0.297189703,62340a6128a0c11b54da3644,Cyber Security Skills Partnership Innovation Fund 每 Round 1,Information Technology,0,"Under the 2020 Cyber Security Strategy, the Cyber Security National Workforce Growth Program recognises skilled cyber professionals are essential for keeping Australians secure online, and to underpin government and industry capability and capacity. The Cyber Security Skills Partnership Innovation Fund is part of this program. The objectives of the Cyber Security Skills Partnership Innovation Fund are to: 
 
 improve the quality or quantity of cyber security professionals in Australia, including increasing the participation of women in cyber security 
 improve collaboration between industry and the education sector to build the quality and availability of cyber security professionals in Australia 
 support industry and academia to build Australia＊s future pipeline of skilled cyber security professionals. 
 
 The intended outcomes of the Cyber Security Skills Partnership Innovation Fund are: 
 
 increased availability of cyber security professionals in Australia 
 increased quality of cyber security professionals in Australia 
 increased participation of women in cyber security professions 
 innovative or new ways to improve cyber security skills 
 stronger partnerships between industry and education providers to enhance cyber security related skills. 
 
 We expect that the types of projects that will be competitive for funding will include collaborations between organisations such as industry associations and other bodies, higher education and vocational education providers, secondary schools, local and state governments, and businesses.",6234047928a0c11b54da3401,Regional and Small Publishers Innovation Fund Regional Grant Opportunity,Media and Communications,0,"The Regional and Small Publishers Innovation Fund (the Innovation Fund) has been established by the Government to support regional and small publishers to transition to and compete more successfully in the evolving media environment. The Innovation Fund will preserve and improve the viability of Australia＊s regional and small news publishing industry in the current period of transition. 
 The Regional Grant Opportunity (the Opportunity) is a new grant opportunity under the Innovation Fund that is targeted at regional publishers of public interest journalism.  
 The objective of the Opportunity is to provide regional publishers with the financial security to conduct their business in the medium term so that they can take calculated risks to reorient their business models to adapt to the digital age. The grants are designed to assist regional publishers who can demonstrate a solid business case to increase the sustainability of their publishing activities, including news gathering, production, and distribution.  
 This objective recognises the specific challenges faced by regional publishers in comparison to metropolitan publishers.  
 The intended outcome of the Opportunity is to improve the sustainability of successful applicants by at least one of the following measures relating to their news publishing activities:  
 
 increases in advertising or subscription revenue;  
 increase in other revenue that supports the production of public interest journalism;  
 increases in readership or distribution; or  
 the reduction of operating costs through more efficient business practices.? 
",1
-0.29498614,62340a6128a0c11b54da3644,Cyber Security Skills Partnership Innovation Fund 每 Round 1,Information Technology,0,"Under the 2020 Cyber Security Strategy, the Cyber Security National Workforce Growth Program recognises skilled cyber professionals are essential for keeping Australians secure online, and to underpin government and industry capability and capacity. The Cyber Security Skills Partnership Innovation Fund is part of this program. The objectives of the Cyber Security Skills Partnership Innovation Fund are to: 
 
 improve the quality or quantity of cyber security professionals in Australia, including increasing the participation of women in cyber security 
 improve collaboration between industry and the education sector to build the quality and availability of cyber security professionals in Australia 
 support industry and academia to build Australia＊s future pipeline of skilled cyber security professionals. 
 
 The intended outcomes of the Cyber Security Skills Partnership Innovation Fund are: 
 
 increased availability of cyber security professionals in Australia 
 increased quality of cyber security professionals in Australia 
 increased participation of women in cyber security professions 
 innovative or new ways to improve cyber security skills 
 stronger partnerships between industry and education providers to enhance cyber security related skills. 
 
 We expect that the types of projects that will be competitive for funding will include collaborations between organisations such as industry associations and other bodies, higher education and vocational education providers, secondary schools, local and state governments, and businesses.",6234001128a0c11b54da3241,Maker Projects Stream B,Science,0,"Maker Projects is an element of the Inspiring Australia 每 Science Engagement Programme. It offers grants to support the establishment of maker spaces in schools and the delivery of industry-partnered STEM events and activities to young people in their communities. 
 Maker Projects aims to foster creativity and inquiry based learning in Australian schools and communities through the establishment of: 
 
 maker spaces in schools where students can apply their STEM knowledge, develop entrepreneurial skills, and gain experience in working with emerging and advancing technologies (Stream A) 
 STEM-related events and education activities delivered in partnership with industry for youth under 18 years of age. These will build capability and leverage off the skills gained by organisations who have previously participated in delivering innovation, entrepreneurship and enterprise focused education activities for young people (Stream B). 
 
 Makers Stream B 
 
 $800,000 ($200,000 per year) from 2016-17 to 2019-20 to deliver STEM and innovation related events and education activities in partnership with industry for youth under 18 years of age. 
 The minimum grant is $5,000 and the maximum grant is $20,000 per eligible organisation. 
",5
-0.999965356,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",6234010d28a0c11b54da32a3,Rural Junior Doctor Training Innovation Fund - Round 2,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding to provide rural based junior doctors with a training period in a rural primary care setting, such as a General Practice or an Aboriginal Medical Service. This opportunity, which builds on rural training networks funded by state and territories, will develop rural training capacity and strengthen the rural training pathway in rural areas. 
 The accredited intern rotations must be delivered in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5 locations. 
 The Rural Junior Doctor Training Innovation Fund aims to foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems.  
 This second round of funding aims to fund at least 36 FTE positions (around 160 rotations) into primary care settings to meet the target of 60 FTE positions for the program as a whole. 
 ?",1
-0.680098436,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",62340d4528a0c11b54da3751,Rural Junior Doctor Training Innovation Fund (RJDTIF) 每 Round 5,Public Health Services,0,"The purpose of this grant opportunity RJDTIF Round 5 is to extend the existing arrangements with the currently funded 15 organisations for a further 12-month period to ensure continuity of medical training in the rural primary care settings in the 2022 training year. 
 To view the grant opportunity documents, please select the red ""GO Documents"" button on the left had side.",1
-0.619859791,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",62340aa028a0c11b54da365c,Expansion of the Rural Junior Doctor Training Innovation Fund to support the National Rural Generalist Pathway,Public Health Services,0,"The Expansion of the Rural Junior Doctor Training Innovation Fund (RJDTIF) to support the National Rural Generalist Pathway  (national pathway)  is a component of the national pathway which will provide a coordinated, efficient medical training pathway with nationally recognised skills to support rural generalists to deliver quality health care in rural, remote and regional communities. 
 The purpose of the Expansion of the RJDTIF to support the  national pathway  (this grant opportunity) is to expand the existing RJDTIF to include rural primary care rotations for prevocational junior doctors on, or intending to participate in a rural generalist training program by providing around an additional 200 new rotations each training year. Prevocational junior doctors under this grant opportunity will be given the opportunity to work in rural primary care settings located in Modified Monash Model (MMM) 2-7 areas. 
 This grant opportunity is only open to the Coordination Units who have the responsibility of managing the new rural primary care rotations as part of their role coordinating end-to-end training for rural generalist and will run over the 2020-21, 2021-22 and 2022-23 financial years. 
 Please note, Coordination Units may choose to sub-contract to third party organisations that can provide pathways for prevocational doctors to access a training rotation in a rural primary care setting and in delivering the funded activities for their specific jurisdiction. These arrangements will need to be provided in the application.",1
-0.523951073,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",6234039928a0c11b54da33a6,Rural Junior Doctors Training Innovation Fund - Round 3,Higher Education,0,"The Rural Junior Doctor Training Innovation Fund (RJDTIF) is part of the Junior Doctor Training Program - a key element of the Stronger Rural Health Strategy, announced in the 2018 Budget, designed to improve access to training in rural areas through junior doctor training. 
 The first two funding rounds under the RJDTIF focussed on supporting training specifically for junior doctors in their 1st year since graduating from medical school.? 
 This Grant Opportunity expands the RJDTIF to encompass training for junior doctors in their 2nd postgraduate year. 
 Key priorities of the expanded RJDTIF are: ?- providing rurally based junior doctors with a training period in a rural primary care setting, building on the rural training networks that are funded by the states and territories ?- developing rural training capacity by fostering innovative ways of training junior doctors in primary care settings ?- strengthening the rural training pathway to improve training within the local region 
 The intended outcomes of the RJDTIF are: ?- improved retention of medical graduates and junior doctors in rural medical practice ?- increased rural medical training capacity ?- a contribution to the development of a rural pathway continuum for medical education and training in expanded settings by enhancing rural training networks",1
-0.464758466,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",6234027228a0c11b54da3331,Junior Doctor Training Program - Private Hospital Stream Grant Opportunity,Higher Education,0,"The Junior Doctor Training Program is an Australian Government initiative administered by the Department of Health and a key element of the Stronger Rural Health 每 Training 每 improving access to training in rural areas and the private sector through junior doctor training measure announced in the 2018 Budget. It consolidates current junior doctor training programs and provides additional funding to create the Private Hospital Stream (PHS). 
 The overarching aim of the PHS is to increase the number of junior doctor training places in private provider settings to ensure Australian-trained international full-fee paying medical students are able to complete the requirements for general medical registration in Australia. 
 Key priorities for the PHS are: ?- building new clinical training networks and increasing the nation＊s capacity to train junior doctors (including medical interns) in the private hospital sector and in regional Australia where traditionally there are fewer training opportunities ?- the provision of junior doctor training in rural hospitals through the delivery of rotations outside of major metropolitan centres to bolster the medical workforce in regional Australia ?- supporting internships for international full-fee paying graduates from on-shore Australian medical schools ?- increasing training capacity to develop placements for junior doctors in their 2nd and 3rd postgraduate years",1
-0.441328383,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",6234046528a0c11b54da33f9,Junior Doctor Training Program 每 Private Hospital Stream,Public Health and Safety,0,"The Junior Doctor Training Program is an Australian Government initiative administered by the Department of Health and a key element of the  Stronger Rural Health 每 Training 每 improving access to training in rural areas and the private sector through junior doctor training  measure announced in the 2018 Budget. Existing Commonwealth investment in junior doctor training has been consolidated into the  Junior Doctor Training Program 每 Private Hospital Stream  (PHS) through this process. 
 The overarching aim of the PHS is to increase the number of junior doctor postgraduate year 1 每 3 training places in private provider settings in rural, regional and remote areas. This program will also ensure that Australian-trained international full-fee paying medical students are able to complete the requirements for general medical registration in Australia. 
 Key priorities for the PHS are: ??building new clinical training networks and increasing the nation＊s capacity to train junior doctors (including medical interns) in the private hospital sector and in regional Australia where traditionally there are fewer training opportunities ??the provision of junior doctor training in rural hospitals through the delivery of rotations outside of major metropolitan centres to bolster the medical workforce in regional Australia ??supporting internships for international full-fee paying graduates from on-shore Australian medical schools ??increasing training capacity to develop placements for junior doctors in their 2nd and 3rd postgraduate years 
 ? 
 ?",1
-0.405386327,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",6234081328a0c11b54da3566,Extension of the Rural Junior Doctor Training Innovation Fund Round 4,Adult and Continuing Education,0,"The Rural Junior Doctor Training Innovation Fund (RJDTIF) is part of the Junior Doctor Training Program - a key element of the Stronger Rural Health Strategy, announced in the 2018 Budget, designed to improve access to training in rural areas through junior doctor training. 
 The first two funding rounds under the RJDTIF (Round 1 and 2)?in 2018 and 2019 respectively focussed on supporting training specifically for junior doctors in their 1st year (interns) since graduating from medical school. The third round (Round 3) in 2020 expanded the RJDTIF to encompass training for junior doctors in their 2nd postgraduate year (PGY2s). 
 The aim of this grant opportunity is to extend the current funding arrangements (under Round 1-3) for a further 12 months in 2021 to ensure continuity of junior doctor medical training through RJDTIF. 
 Key priorities of the expanded RJDTIF are:  ? providing rurally based junior doctors with a training period in a rural primary care setting, building on the rural training networks that are funded by the states and territories  ? developing rural training capacity by fostering innovative ways of training junior doctors in primary care settings ? strengthening the rural training pathway to improve training within the local region 
 The intended outcomes of the RJDTIF are:  ? improved retention of medical graduates and junior doctors in rural medical practice  ? increased medical training capacity ? a contribution to the development of a rural pathway continuum for medical education and training in expanded settings by enhancing rural training networks",1
-0.324615393,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",6234072328a0c11b54da350a,Primary health Network (PHN) General Practice Support for Drug and Alcohol Addiction Treatment,Public Health Services,0,The purpose of this grant opportunity is to provide PHNs with additional support and resources support the delivery of drug and alcohol training packages to the primary health care sector funded under the Education Package and Training Grants for General Practitioners (GPs) in Drug and Alcohol Addiction Grant Opportunity.,3
-0.320033667,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",6234059828a0c11b54da346f,General Practitioner Procedural Training Support Program - Anaesthetics,Public Health Services,0,"The General Practitioner Procedural Training Support Program (GPPTSP) aims to improve access to obstetrics and anaesthetics services for women in rural and remote communities by supporting Vocationally Registered General Practitioners (VR GPs) to attain procedural skills in obstetrics and anaesthetics. This grant opportunity pertains to the anaesthetics component of the program, referred to as the GPPTSP-A. 
 The objectives of the GPPTSP-A grant opportunity are to: ? provide grants to assist VR GPs in rural and remote areas to gain Advanced Rural Skills Training in Anaesthesia; and ? administer grant payments to participating GPs in an effective, timely and efficient manner. ? The intended outcomes of the GPPTSP-A grant opportunity are: ? Rural VR GPs are able to extend their skills in Anaesthetics;  ? Increased access to safe and high quality anaesthetic services in the provision of maternity care in regional, rural and remote communities.",2
-0.313294547,6233fff428a0c11b54da3236,Rural Junior Doctor Training Innovation Fund,Vocational Training and Apprenticeships,231018 - Public Health Services,"This is an opportunity to apply for funding for rural based junior doctors to access an accredited intern rotation in a rural primary care setting. This opportunity builds on rural training networks funded by the states and territories, will develop rural training capacity and will strengthen rural training pathways. Accredited intern rotations must be undertaken in primary care settings in Australian Statistical Geography Standard - Remoteness Areas (ASGS-RA) 2 to 5. The RJDTIF will foster the development of innovative rural junior doctor training within the larger rural training networks for interns, established within state and territory health systems through supporting at least 60 full-time equivalent (FTE) places annually, comprising around 240 accredited intern rotations annually into primary care settings.",62340cdc28a0c11b54da372d,Primary Health Networks Program Australian Capital Territory General Practice Incentive Fund,Public Health Services,0,"The Australian Capital Territory (ACT) General Practice Incentive Fund grant opportunity (the grant opportunity) are a one-off/ad hoc opportunity. The purpose of this grant opportunity is to attract and retain General Practitioners (GPs) in the ACT. 
 The objectives for the General Practice Incentive Fund is to: 
 
 identify barriers to accessing high quality GP services in the ACT Primary Health Network (PHN) region; and 
 provide support and other incentives to attract GPs to the ACT PHN region (where they are needed). 
 
 The ACT General Practice Incentive Fund will ensure the continuity of care for patients through supporting the retention of GPs in the ACT. The ACT General Practice fund will support continued access to GP services and address barriers to specific practices experiencing critical GP retention issues. The PHN in the ACT will conduct the activity in collaboration with the local Rural Workforce Agency (NSW Rural Doctors Network). 
 The ACT General Practice Incentive Fund grant opportunity is funded under Outcome 1.6 - Primary Health Care Quality and Coordination, under Priority 27 - Primary Healthcare Development. 
 The intended outcomes of the grant opportunity are to: 
 
 address local health needs through PHN activities and initiatives; 
 identify barriers to accessing care for patients of GP practices operated by the National Health Co-op in the ACT; 
 retain National Health Co-op GPs in the ACT region; 
 improve access to primary health care; and 
 improve the health outcomes of the community in this region. 
",3
-0.88675194,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6162aa1fe1b7f5c73e6fe427,"Mysource Matrix Content Management System - Support, Development and Training",Engineering and Research and Technology Based Services,0,"The Department of the Environment, Water, Heritage and the?Arts requires MySource?Matrix Content?Management System Support,?Development and?Training Services? to support the delivery of the Living Greener Web Portal.",1
-0.651639162,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6162aa1fe1b7f5c73e6fe5a8,Collins Class Submarine Training Services Contract,Education and Training Services,0,Provision of training services in support of Collins Class submarines.,1
-0.640565737,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6162aa1fe1b7f5c73e6fe732,On Pavement Forklift Driver Training for Army,Education and Training Services,0,To establish a contract for the delivery of On Pavement Forklift Driver Training for the Australian Army.,1
-0.639806835,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6162aa1fe1b7f5c73e6fe5ba,Delivery of Apprentice to Business Owner Panel,Management advisory services,0,"The Apprentice to Business Owner Program (＆AtoB Program＊) aims to provide training in nationally recognised qualifications in small business management and includes mentoring support for tradespeople who are seeking to, or have recently, established a business.? The AtoB Program will be delivered nationwide across both metropolitan and non-metropolitan areas.",1
-0.61176841,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6162aa1fe1b7f5c73e6fe1d8,Standing Offer Panel for Vocational Education and Training,Specialised educational services,0,"Support of Analysis, Design, Development & Evaluation phases of Defence Training Model.  Support also from Specialist Training, Research, Management & ITC Consultancies, Course Admin & Contracting Out and Training Support Recruitment Agencies.",1
-0.59977977,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6234072328a0c11b54da350a,Primary health Network (PHN) General Practice Support for Drug and Alcohol Addiction Treatment,Public Health Services,0,The purpose of this grant opportunity is to provide PHNs with additional support and resources support the delivery of drug and alcohol training packages to the primary health care sector funded under the Education Package and Training Grants for General Practitioners (GPs) in Drug and Alcohol Addiction Grant Opportunity.,1
-0.588682455,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6162aa1fe1b7f5c73e6fe05b,Provision of accredited training services in the field of Contract Management,Specialised educational services,0,The objective of this tender is to contract a Registered Training Organisation to deliver the Certificate IV in Government on behalf of the Department,2
-0.578725555,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6234059f28a0c11b54da3472,GO3204 - Service Establishment at endED Butterfly House,Mental Health,0,"The purpose of this grant opportunity is to fund the Butterfly Foundation to establish the service model at endED Butterfly House including staff recruitment and training prior to opening of the centre. 
 The objective of this grant opportunity is to train health professionals on the assessment, treatment and management of eating disorders in the community. This has been identified as a gap by National Eating Disorder Collaboration (NEDC) research. The NEDC research indicated that the majority of health professionals are not sufficiently trained in this area and as a result do not feel confident to work with people with eating disorders. The Centres will enable the continued delivery of programs to improve prevention of long-term mental health issues for people with eating disorders. 
 The expected outcomes of the grant opportunity are for The Butterfly Foundation to:  * engage suitable qualified staff to form part of a multidisciplinary team that will provide intensive care and support on a 24hr/7 day per week basis;  * engage expert trainers who are experienced in delivering training in eating disorder assessment and management. The expert trainers will facilitate staff training in the 3-6 months prior to commencement of patient intake. * develop a sound evaluation framework in consultation with both health economics and clinical partners. ",2
-0.5757408,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6162aa1fe1b7f5c73e6fe04b,"Delivery of Project Management (General and Financial), Procurement and Intellecual Property Training Courses",Specialised educational services,0,"The Department of Defence (Defence), through the Defence Business Training Centre (DBTC), is seeking to establish Standing Offer arrangements for the delivery and assessment of Project Management, Procurement and Intellectual Property (PMPIP) training to",1
-0.565832597,6162aa1fe1b7f5c73e6fea1d,Command Support Training Contract,Education and Training Services,0,"Training Delivery, Management, and Support Services",6162aa1fe1b7f5c73e6fe6c1,Development of a Collaborative Interface for the Delivery of Emergency Management Vocational Education,Education and Training Services,0,"The Attorney-General's Department (the Department) invites Expressions of Interest in the opportunity to enter into a collaborative arrangement with a supplier (government, non-government or private provider) to manage the delivery of a range of Products and Services relating to emergency management education and training. This Expression of Interest (EOI) creates the basis on which the Department will engage with the training market and the Emergency Management sector to offer a comprehensive range of professional development services in a new and collaborated way.",1
